PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ron Harper,23.0,82,82.0,3064,734,1614,0.455,20,94,0.213,714,1520,0.47,0.461,386,564,0.684,169,223,392,394,209,84,345,247,1874
Hot Rod Williams,24.0,80,80.0,2714,435,897,0.485,0,1,0.0,435,896,0.485,0.485,298,400,0.745,222,407,629,154,58,167,139,197,1168
Brad Daugherty,21.0,80,80.0,2695,487,905,0.5379999999999999,0,0,,487,905,0.5379999999999999,0.5379999999999999,279,401,0.696,152,495,647,304,49,63,248,248,1253
John Bagley,26.0,72,67.0,2182,312,732,0.426,31,103,0.301,281,629,0.447,0.447,113,136,0.831,55,197,252,379,91,7,163,114,768
Phil Hubbard,30.0,68,68.0,2083,321,605,0.531,0,4,0.0,321,601,0.534,0.531,162,272,0.596,178,210,388,136,66,7,156,224,804
Mark West,26.0,78,13.0,1333,209,385,0.5429999999999999,0,2,0.0,209,383,0.546,0.5429999999999999,89,173,0.514,126,213,339,41,22,81,106,229,507
Mark Price,22.0,67,0.0,1217,173,424,0.408,23,70,0.32899999999999996,150,354,0.424,0.435,95,114,0.833,33,84,117,202,43,4,105,75,464
Craig Ehlo,25.0,44,15.0,890,99,239,0.414,5,29,0.172,94,210,0.44799999999999995,0.425,70,99,0.7070000000000001,55,106,161,92,40,30,61,80,273
Keith Lee,24.0,67,1.0,870,170,374,0.455,0,1,0.0,170,373,0.456,0.455,72,101,0.713,93,158,251,69,25,40,85,147,412
Melvin Turpin,26.0,64,1.0,801,169,366,0.462,0,0,,169,366,0.462,0.462,55,77,0.7140000000000001,62,128,190,33,11,40,63,90,393
Johnny Newman,23.0,59,0.0,630,113,275,0.41100000000000003,1,22,0.045,112,253,0.44299999999999995,0.413,66,76,0.868,36,34,70,27,20,7,46,67,293
Tyrone Corbin,24.0,32,0.0,438,43,117,0.368,1,4,0.25,42,113,0.37200000000000005,0.37200000000000005,42,57,0.737,36,60,96,17,17,2,20,48,129
Ben Poquette,31.0,37,1.0,437,41,82,0.5,0,3,0.0,41,79,0.519,0.5,31,39,0.795,20,57,77,28,6,22,17,51,113
Scooter McCray,26.0,24,2.0,279,30,65,0.462,0,0,,30,65,0.462,0.462,20,41,0.488,19,39,58,23,9,4,24,28,80
Dirk Minniefield,26.0,11,0.0,122,13,42,0.31,0,5,0.0,13,37,0.35100000000000003,0.31,1,4,0.25,1,9,10,13,6,1,12,8,27
Team Totals,,82,,19755,3349,7122,0.47,81,338,0.24,3268,6784,0.48200000000000004,0.47600000000000003,1779,2554,0.6970000000000001,1257,2420,3677,1912,672,559,1619,1853,8558
