PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alvin Robertson,24.0,81,78.0,2697,589,1264,0.466,13,48,0.271,576,1216,0.474,0.47100000000000003,244,324,0.753,186,238,424,421,260,35,243,264,1435
Dave Greenwood,29.0,79,78.0,2587,336,655,0.513,3,6,0.5,333,649,0.513,0.515,241,307,0.785,256,527,783,237,71,50,161,248,916
Artis Gilmore,37.0,82,74.0,2405,346,580,0.597,0,0,,346,580,0.597,0.597,242,356,0.68,185,394,579,150,39,95,178,235,934
Jon Sundvold,25.0,76,42.0,1765,365,751,0.486,50,149,0.336,315,602,0.523,0.519,70,84,0.833,20,78,98,315,35,0,97,109,850
Johnny Dawkins,23.0,81,14.0,1682,334,764,0.43700000000000006,14,47,0.298,320,717,0.446,0.446,153,191,0.8009999999999999,56,113,169,290,67,3,120,118,835
Walter Berry,22.0,56,45.0,1567,401,758,0.529,0,3,0.0,401,755,0.531,0.529,186,287,0.648,132,170,302,104,36,40,153,188,988
Johnny Moore,28.0,55,27.0,1234,198,448,0.442,22,79,0.278,176,369,0.47700000000000004,0.467,56,70,0.8,32,68,100,250,83,3,102,97,474
Mychal Thompson,32.0,49,6.0,1210,230,528,0.436,1,1,1.0,229,527,0.435,0.43700000000000006,144,196,0.735,91,185,276,87,31,41,77,117,605
Larry Krystkowiak,22.0,68,2.0,1004,170,373,0.456,1,12,0.083,169,361,0.46799999999999997,0.457,110,148,0.743,77,162,239,85,22,12,67,141,451
Ed Nealy,26.0,60,7.0,980,84,192,0.43799999999999994,4,31,0.129,80,161,0.49700000000000005,0.44799999999999995,51,69,0.7390000000000001,96,188,284,83,40,11,36,144,223
Mike Mitchell,31.0,40,18.0,922,208,478,0.435,1,2,0.5,207,476,0.435,0.436,92,112,0.821,38,65,103,38,19,9,51,68,509
Anthony Jones,24.0,49,3.0,744,119,289,0.41200000000000003,7,19,0.368,112,270,0.415,0.424,41,52,0.7879999999999999,39,56,95,66,32,18,38,68,286
Tyrone Corbin,24.0,31,15.0,732,113,264,0.428,0,0,,113,264,0.428,0.428,49,67,0.731,52,67,119,80,38,3,46,81,275
Kevin Duckworth,22.0,14,1.0,122,18,45,0.4,0,0,,18,45,0.4,0.4,9,14,0.643,13,18,31,6,5,3,4,27,45
Frank Brickowski,27.0,7,0.0,83,10,30,0.33299999999999996,0,4,0.0,10,26,0.385,0.33299999999999996,10,11,0.909,8,11,19,5,6,2,7,13,30
Forrest McKenzie,23.0,6,0.0,42,7,28,0.25,1,2,0.5,6,26,0.231,0.268,2,2,1.0,2,5,7,1,1,0,3,9,17
Mike Brittain,23.0,6,0.0,29,4,9,0.444,0,0,,4,9,0.444,0.444,1,2,0.5,2,2,4,2,1,0,2,3,9
Team Totals,,82,,19805,3532,7456,0.474,117,403,0.29,3415,7053,0.484,0.48200000000000004,1701,2292,0.742,1285,2347,3632,2220,786,325,1406,1930,8882
