PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Karl Malone,23.0,82,82.0,2857,728,1422,0.512,0,7,0.0,728,1415,0.514,0.512,323,540,0.598,278,577,855,158,104,60,237,323,1779
Mark Eaton,30.0,79,79.0,2505,234,585,0.4,0,0,,234,585,0.4,0.4,140,213,0.657,211,486,697,105,43,321,142,273,608
Thurl Bailey,25.0,81,2.0,2155,463,1036,0.447,0,2,0.0,463,1034,0.44799999999999995,0.447,190,236,0.805,145,287,432,102,38,88,123,150,1116
Rickey Green,32.0,81,80.0,2090,301,644,0.467,7,19,0.368,294,625,0.47,0.473,172,208,0.8270000000000001,38,125,163,541,110,2,133,108,781
Kelly Tripucka,27.0,79,76.0,1865,291,621,0.469,19,52,0.365,272,569,0.478,0.484,197,226,0.872,54,188,242,243,85,11,167,147,798
John Stockton,24.0,82,2.0,1858,231,463,0.499,7,39,0.179,224,424,0.528,0.506,179,229,0.782,32,119,151,670,177,14,164,224,648
Darrell Griffith,28.0,76,10.0,1843,463,1038,0.446,67,200,0.335,396,838,0.473,0.478,149,212,0.703,81,146,227,129,97,29,135,167,1142
Bob Hansen,26.0,72,72.0,1453,272,601,0.45299999999999996,16,45,0.35600000000000004,256,556,0.46,0.466,136,179,0.76,84,119,203,102,44,6,77,146,696
Kent Benson,32.0,73,2.0,895,140,316,0.44299999999999995,2,7,0.28600000000000003,138,309,0.447,0.446,47,58,0.81,80,151,231,39,39,28,45,138,329
Marc Iavaroni,30.0,78,0.0,845,100,215,0.465,0,4,0.0,100,211,0.474,0.465,78,116,0.672,64,109,173,36,16,11,56,154,278
Carey Scurry,24.0,69,5.0,753,123,247,0.498,4,13,0.308,119,234,0.509,0.506,94,134,0.701,97,101,198,57,55,54,56,124,344
Dell Curry,22.0,67,0.0,636,139,326,0.426,17,60,0.28300000000000003,122,266,0.45899999999999996,0.452,30,38,0.789,30,48,78,58,27,4,44,86,325
Team Totals,,82,,19755,3485,7514,0.46399999999999997,139,448,0.31,3346,7066,0.474,0.473,1735,2389,0.726,1194,2456,3650,2240,835,628,1403,2040,8844
