Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,5,1664,CHI,Chicago Bulls,Toni Kukoc,1968-09-18,25.0,NBA,SF,75.0,1808.0,15.4,0.5,0.16,0.29,6.3,12.9,9.6,21.5,2.3,1.3,16.9,24.1,0.5,2.7,3.2,0.09,0.5,0.5,1.0,1.4
1995,5,1664,CHI,Chicago Bulls,Toni Kukoc,1968-09-18,26.0,NBA,SF,81.0,2584.0,19.8,0.57,0.2,0.32,7.1,13.0,10.0,23.4,2.1,0.5,13.0,21.9,6.3,3.6,10.0,0.18,3.8,0.5,4.3,4.1
1996,5,1664,CHI,Chicago Bulls,Toni Kukoc,1968-09-18,27.0,NBA,SF,81.0,2103.0,20.4,0.59,0.27,0.34,6.4,11.5,8.9,21.0,1.6,1.0,11.2,21.4,6.9,3.2,10.1,0.23,4.6,0.9,5.4,4.0
1997,5,1664,CHI,Chicago Bulls,Toni Kukoc,1968-09-18,28.0,NBA,SF,57.0,1610.0,20.2,0.55,0.25,0.29,6.7,11.5,9.2,24.3,2.0,1.4,11.8,21.4,4.5,2.3,6.9,0.2,3.9,1.1,5.0,2.9
1998,5,1664,CHI,Chicago Bulls,Toni Kukoc,1968-09-18,29.0,NBA,SF,74.0,2235.0,17.3,0.52,0.21,0.26,6.2,10.6,8.4,23.4,1.8,1.2,14.1,21.9,3.7,3.3,7.0,0.15,2.4,0.9,3.3,3.0
1999,5,1664,CHI,Chicago Bulls,Toni Kukoc,1968-09-18,30.0,NBA,SF,44.0,1654.0,18.6,0.49,0.18,0.29,4.4,18.4,11.1,31.8,1.6,0.5,12.5,27.5,1.3,1.5,2.8,0.08,3.3,-0.3,3.0,2.1
2000,31,1664,TOT,Total After Trade,Toni Kukoc,1968-09-18,31.0,NBA,SF,56.0,1784.0,16.9,0.49,0.23,0.36,4.7,12.8,8.7,27.9,2.3,1.2,14.7,24.9,1.1,2.2,3.4,0.09,1.9,0.5,2.4,2.0
2000,5,1664,CHI,Chicago Bulls,Toni Kukoc,1968-09-18,31.0,NBA,SF,24.0,868.0,17.5,0.47,0.2,0.4,4.9,12.8,8.8,29.9,2.7,1.6,14.1,28.0,0.2,1.0,1.2,0.07,1.8,0.2,2.0,0.9
2000,23,1664,PHI,Philadelphia 76Ers,Toni Kukoc,1968-09-18,31.0,NBA,SF,32.0,916.0,16.4,0.51,0.26,0.32,4.5,12.9,8.6,26.0,1.9,0.7,15.5,22.0,0.9,1.2,2.2,0.11,2.0,0.8,2.8,1.1
2001,31,1664,TOT,Total After Trade,Toni Kukoc,1968-09-18,32.0,NBA,SF,65.0,1597.0,17.8,0.55,0.27,0.28,4.7,13.5,9.1,22.7,1.6,0.5,14.5,21.5,2.9,1.7,4.7,0.14,3.0,0.2,3.2,2.1
2001,23,1664,PHI,Philadelphia 76Ers,Toni Kukoc,1968-09-18,32.0,NBA,SF,48.0,979.0,15.3,0.52,0.24,0.27,5.5,13.0,9.4,16.5,1.9,0.4,14.0,19.8,1.1,1.3,2.5,0.12,1.4,0.7,2.1,1.0
2001,1,1664,ATL,Atlanta Hawks,Toni Kukoc,1968-09-18,32.0,NBA,SF,17.0,618.0,21.8,0.59,0.31,0.29,3.4,14.2,8.7,32.5,1.1,0.6,15.2,24.2,1.8,0.4,2.2,0.17,5.5,-0.7,4.8,1.1
2002,1,1664,ATL,Atlanta Hawks,Toni Kukoc,1968-09-18,33.0,NBA,SF,59.0,1494.0,14.4,0.51,0.34,0.3,3.3,13.4,8.3,23.7,1.7,0.8,16.5,20.7,0.9,1.0,2.0,0.06,0.5,-0.5,0.0,0.8
2003,17,1664,MIL,Milwaukee Bucks,Toni Kukoc,1968-09-18,34.0,NBA,PF,63.0,1704.0,18.0,0.55,0.46,0.34,4.6,13.7,9.1,21.8,2.5,1.3,15.6,21.4,2.9,1.1,4.0,0.11,2.9,0.0,2.8,2.1
2004,17,1664,MIL,Milwaukee Bucks,Toni Kukoc,1968-09-18,35.0,NBA,PF,73.0,1522.0,16.1,0.52,0.33,0.39,4.5,15.7,10.1,21.5,2.0,1.0,15.6,21.0,1.7,1.3,3.1,0.1,1.5,0.5,2.0,1.6
2005,17,1664,MIL,Milwaukee Bucks,Toni Kukoc,1968-09-18,36.0,NBA,SF,53.0,1099.0,12.8,0.52,0.45,0.24,3.3,13.9,8.5,22.3,1.9,0.9,18.5,14.4,0.8,0.7,1.5,0.07,0.2,0.4,0.6,0.7
2006,17,1664,MIL,Milwaukee Bucks,Toni Kukoc,1968-09-18,37.0,NBA,PF,65.0,1018.0,11.9,0.49,0.49,0.19,3.0,14.7,8.8,21.5,1.7,1.3,17.0,17.4,0.2,0.9,1.1,0.05,-0.3,0.5,0.3,0.6
