SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1982,11,HOU,Moses Malone,26,81,81,3398,13.7,26.5,0.52,0.0,0.1,0.0,13.7,26.4,0.52,9.2,12.0,0.76,8.1,9.2,17.3,2.1,1.1,1.8,4.3,3.0,36.6,,118,106
1982,11,HOU,Elvin Hayes,36,82,82,3032,8.4,17.9,0.47,0.0,0.1,0.0,8.4,17.8,0.47,4.6,6.9,0.66,4.3,7.8,12.2,2.3,1.0,1.7,3.4,4.7,21.5,,105,108
1982,11,HOU,Robert Reid,26,77,75,2913,7.4,16.2,0.46,0.0,0.2,0.1,7.4,16.1,0.46,2.7,3.6,0.75,3.0,5.7,8.7,5.3,1.9,0.8,2.7,5.0,17.5,,107,108
1982,11,HOU,Allen Leavell,24,79,61,2150,8.5,18.2,0.47,0.2,0.7,0.29,8.3,17.5,0.47,2.6,3.1,0.85,1.1,2.7,3.9,10.5,3.4,0.3,3.5,4.2,19.8,,109,107
1982,11,HOU,Tom Henderson,30,75,23,1721,5.2,11.6,0.45,0.0,0.1,0.0,5.2,11.5,0.46,3.0,4.3,0.7,0.9,3.0,4.0,8.8,1.6,0.2,3.0,3.4,13.5,,106,111
1982,11,HOU,Bill Willoughby,24,69,42,1475,8.0,15.5,0.52,0.1,0.2,0.43,7.9,15.3,0.52,1.9,2.6,0.73,3.6,5.3,8.8,2.5,1.0,2.0,2.6,4.9,18.0,,109,109
1982,11,HOU,Mike Dunleavy,27,70,15,1315,7.7,16.9,0.46,1.2,3.2,0.38,6.5,13.7,0.48,2.8,4.0,0.71,0.9,3.0,3.9,8.5,1.7,0.1,3.0,6.0,19.5,,111,111
1982,11,HOU,Calvin Murphy,33,64,0,1204,11.4,26.6,0.43,0.0,0.7,0.06,11.3,25.9,0.44,4.1,4.5,0.91,0.8,1.7,2.5,6.7,1.8,0.0,3.4,5.8,26.9,,102,112
1982,11,HOU,Calvin Garrett,25,51,22,858,6.0,13.9,0.43,0.2,0.6,0.3,5.9,13.3,0.44,1.0,1.5,0.65,1.6,3.9,5.4,4.4,1.8,0.3,2.2,5.4,13.2,,99,110
1982,11,HOU,Billy Paultz,33,65,3,807,5.4,13.8,0.39,0.0,0.0,,5.4,13.8,0.39,2.1,4.0,0.52,3.3,7.7,11.0,2.5,0.9,1.3,2.8,6.1,13.0,,90,108
1982,11,HOU,Major Jones,28,60,6,746,7.5,14.1,0.53,0.0,0.2,0.0,7.5,13.9,0.54,2.8,5.1,0.55,5.3,8.1,13.4,1.7,1.3,1.9,3.3,6.6,17.7,,105,107
1982,11,HOU,Jawann Oldham,24,22,0,124,5.2,14.3,0.36,0.0,0.0,,5.2,14.3,0.36,3.2,5.6,0.57,2.8,6.8,9.6,1.2,0.8,4.0,2.4,11.1,13.5,,88,106
1982,11,HOU,Larry Spriggs,22,4,0,37,9.3,14.7,0.64,0.0,0.0,,9.3,14.7,0.64,0.0,2.7,0.0,2.7,5.3,8.0,5.3,2.7,0.0,5.3,9.3,18.7,,96,107
