Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,22.0,HOU,NBA,SF,79.0,36.0,2081.0,5.8,11.6,0.499,0.0,0.1,0.25,5.8,11.6,0.5,3.1,4.3,0.731,3.0,4.8,7.8,3.0,0.9,0.9,2.1,3.5,14.8
1985,23.0,HOU,NBA,SF,82.0,82.0,3001.0,5.7,10.7,0.535,0.0,0.1,0.0,5.7,10.6,0.538,2.8,3.8,0.738,2.4,4.1,6.5,4.3,1.1,0.9,2.1,2.6,14.2
1986,24.0,HOU,NBA,SF,82.0,82.0,2610.0,4.7,8.7,0.537,0.0,0.0,0.0,4.7,8.6,0.54,2.4,3.1,0.77,2.2,5.0,7.2,4.0,0.7,0.8,1.8,2.7,11.7
1987,25.0,HOU,NBA,SF,81.0,81.0,3136.0,5.0,9.0,0.552,0.0,0.1,0.0,5.0,8.9,0.558,3.5,4.5,0.779,2.2,4.5,6.6,5.0,1.0,0.6,2.4,2.0,13.4
1988,26.0,HOU,NBA,SF,81.0,80.0,2689.0,4.8,10.0,0.481,0.0,0.1,0.0,4.8,9.9,0.484,3.9,4.9,0.785,3.1,5.3,8.4,3.5,0.8,0.7,1.9,2.2,13.5
1989,27.0,SAC,NBA,SF,68.0,65.0,2435.0,5.0,10.8,0.466,0.1,0.3,0.227,5.0,10.5,0.474,2.5,3.5,0.722,2.1,5.5,7.6,4.3,0.8,0.5,2.5,1.8,12.6
1990,28.0,SAC,NBA,SF,82.0,82.0,3238.0,6.0,11.6,0.515,0.1,0.5,0.262,5.8,11.1,0.525,3.0,3.9,0.784,2.1,5.3,7.4,4.2,0.7,0.8,1.9,2.0,15.1
1991,29.0,DAL,NBA,PF,74.0,68.0,2561.0,4.7,9.5,0.495,0.2,0.5,0.333,4.5,9.0,0.505,2.2,2.8,0.803,2.2,5.7,7.9,3.6,1.0,0.7,1.8,2.9,11.9
1992,30.0,DAL,NBA,SF,75.0,48.0,2106.0,4.6,10.6,0.436,0.4,1.5,0.294,4.2,9.2,0.458,1.9,2.6,0.719,2.5,5.5,8.0,3.7,0.8,0.5,2.0,3.1,11.6
1993,31.0,CHI,NBA,SF,64.0,5.0,1019.0,3.3,7.2,0.451,0.1,0.2,0.4,3.2,7.0,0.452,1.3,1.8,0.692,1.9,3.7,5.6,2.9,0.4,0.5,1.9,3.5,7.8
