Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,22,2418,ORL,Orlando Magic,J.J. Redick,1984-06-24,22.0,NBA,PG,42.0,0.0,14.8,1.9,4.6,0.41,0.9,2.3,0.39,1.0,2.3,0.43,0.51,1.3,1.4,0.9,0.2,1.0,1.2,0.9,0.3,0.0,0.5,1.2,6.0
2008,22,2418,ORL,Orlando Magic,J.J. Redick,1984-06-24,23.0,NBA,SG,34.0,0.0,8.1,1.4,3.2,0.44,0.5,1.3,0.4,0.9,1.9,0.48,0.52,0.8,1.0,0.79,0.0,0.6,0.7,0.5,0.1,0.0,0.4,0.9,4.1
2009,22,2418,ORL,Orlando Magic,J.J. Redick,1984-06-24,24.0,NBA,SG,64.0,5.0,17.4,1.8,4.7,0.39,1.0,2.8,0.37,0.8,1.9,0.42,0.5,1.3,1.5,0.87,0.1,1.6,1.7,1.1,0.3,0.0,0.8,1.1,6.0
2010,22,2418,ORL,Orlando Magic,J.J. Redick,1984-06-24,25.0,NBA,SG,82.0,9.0,22.0,3.0,6.7,0.44,1.4,3.3,0.4,1.6,3.4,0.47,0.54,2.3,2.7,0.86,0.2,1.7,1.9,1.9,0.3,0.0,0.8,1.4,9.6
2011,22,2418,ORL,Orlando Magic,J.J. Redick,1984-06-24,26.0,NBA,SG,59.0,5.0,25.6,3.3,7.6,0.44,1.5,3.7,0.4,1.9,3.9,0.48,0.54,1.9,2.2,0.88,0.1,1.8,1.9,1.7,0.5,0.1,0.9,1.4,10.1
2012,22,2418,ORL,Orlando Magic,J.J. Redick,1984-06-24,27.0,NBA,SG,65.0,22.0,27.2,3.8,9.0,0.42,1.7,4.1,0.42,2.1,4.9,0.43,0.52,2.2,2.4,0.91,0.3,2.0,2.3,2.5,0.4,0.1,1.0,1.4,11.6
2013,31,2418,TOT,Total After Trade,J.J. Redick,1984-06-24,28.0,NBA,SG,78.0,13.0,30.5,4.9,11.3,0.43,2.1,5.8,0.37,2.8,5.5,0.51,0.53,2.2,2.4,0.9,0.2,2.0,2.2,3.8,0.5,0.1,1.8,1.5,14.1
2013,22,2418,ORL,Orlando Magic,J.J. Redick,1984-06-24,28.0,NBA,SG,50.0,11.0,31.5,5.2,11.6,0.45,2.3,6.0,0.39,2.9,5.6,0.51,0.55,2.3,2.6,0.89,0.2,2.2,2.4,4.4,0.6,0.1,2.1,1.4,15.1
2013,17,2418,MIL,Milwaukee Bucks,J.J. Redick,1984-06-24,28.0,NBA,SG,28.0,2.0,28.7,4.3,10.6,0.4,1.7,5.4,0.32,2.6,5.3,0.49,0.48,2.0,2.2,0.92,0.3,1.6,1.9,2.7,0.3,0.1,1.2,1.7,12.3
2014,13,2418,LAC,Los Angeles Clippers,J.J. Redick,1984-06-24,29.0,NBA,SG,35.0,34.0,28.2,5.2,11.4,0.46,2.1,5.3,0.4,3.1,6.1,0.51,0.55,2.8,3.0,0.92,0.3,1.9,2.1,2.2,0.8,0.1,1.2,1.9,15.2
2015,13,2418,LAC,Los Angeles Clippers,J.J. Redick,1984-06-24,30.0,NBA,SG,78.0,78.0,30.9,5.7,12.0,0.48,2.6,5.9,0.44,3.2,6.2,0.52,0.58,2.3,2.6,0.9,0.3,1.9,2.1,1.8,0.5,0.1,1.2,1.7,16.4
2016,13,2418,LAC,Los Angeles Clippers,J.J. Redick,1984-06-24,31.0,NBA,SG,75.0,75.0,28.0,5.6,11.7,0.48,2.7,5.6,0.48,3.0,6.1,0.48,0.59,2.4,2.7,0.89,0.1,1.7,1.9,1.4,0.6,0.1,1.0,1.8,16.3
2017,13,2418,LAC,Los Angeles Clippers,J.J. Redick,1984-06-24,32.0,NBA,SG,78.0,78.0,28.2,5.1,11.4,0.44,2.6,6.0,0.43,2.5,5.4,0.46,0.56,2.3,2.6,0.89,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15.0
2018,23,2418,PHI,Philadelphia 76Ers,J.J. Redick,1984-06-24,33.0,NBA,SG,70.0,70.0,30.2,5.8,12.6,0.46,2.8,6.6,0.42,3.0,6.0,0.5,0.57,2.8,3.1,0.9,0.1,2.4,2.5,3.0,0.5,0.1,1.5,1.8,17.1
2019,23,2418,PHI,Philadelphia 76Ers,J.J. Redick,1984-06-24,34.0,NBA,SG,76.0,63.0,31.3,5.9,13.5,0.44,3.2,8.0,0.4,2.8,5.6,0.5,0.56,3.0,3.4,0.89,0.3,2.2,2.4,2.7,0.4,0.2,1.3,1.7,18.1
2020,19,2418,NOP,New Orleans Pelicans,J.J. Redick,1984-06-24,35.0,NBA,SG,60.0,36.0,26.4,4.8,10.5,0.45,3.0,6.6,0.45,1.8,3.9,0.45,0.6,2.8,3.1,0.89,0.2,2.4,2.5,2.0,0.3,0.2,1.3,1.6,15.3
2021,19,2418,NOP,New Orleans Pelicans,J.J. Redick,1984-06-24,36.0,NBA,SG,31.0,0.0,18.6,2.8,6.9,0.41,1.6,4.5,0.36,1.2,2.4,0.49,0.53,1.5,1.5,0.96,0.1,1.6,1.7,1.3,0.3,0.1,0.8,1.2,8.7
