Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1030,70.0,486.0,13.25,0.53,0.12,0.0,13.58,16.68,15.08,6.2,3.1,0.48,21.02,18.3,-0.2,0.6,0.2,0.07,-2.7,0.93,-1.72,-0.1
