Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,18,997,MIN,Minnesota Timberwolves,Kevin Garnett,27,18,18,783,7.7,17.1,0.45,0.2,0.7,0.31,7.5,16.4,0.46,4.5,5.7,0.78,1.8,10.3,12.1,4.2,1.1,1.9,3.4,2.6,20.1
2004,18,2730,MIN,Minnesota Timberwolves,Latrell Sprewell,33,18,18,771,6.1,14.4,0.42,1.7,4.5,0.38,4.3,9.9,0.44,2.8,3.6,0.78,0.5,3.2,3.7,3.4,1.4,0.6,2.2,1.6,16.7
2004,18,497,MIN,Minnesota Timberwolves,Sam Cassell,34,16,15,497,6.8,14.6,0.46,1.8,4.3,0.42,5.0,10.3,0.49,3.8,4.4,0.85,0.2,2.7,2.9,5.1,0.9,0.2,3.1,3.8,19.2
2004,18,1222,MIN,Minnesota Timberwolves,Trenton Hassell,24,18,18,472,4.7,9.1,0.52,0.1,0.2,0.5,4.7,8.9,0.52,1.0,1.2,0.81,1.6,1.8,3.4,2.1,0.8,0.5,1.2,3.2,10.5
2004,18,1305,MIN,Minnesota Timberwolves,Fred Hoiberg,31,18,0,438,3.2,7.1,0.45,1.8,3.9,0.46,1.4,3.1,0.45,1.2,1.3,0.94,0.7,4.7,5.4,1.9,1.3,0.0,0.7,2.4,9.5
2004,18,1486,MIN,Minnesota Timberwolves,Ervin Johnson,36,18,16,356,1.9,3.8,0.5,0.0,0.0,,1.9,3.8,0.5,1.0,1.6,0.62,2.7,5.8,8.5,1.3,1.1,1.0,0.6,5.7,4.9
2004,18,2798,MIN,Minnesota Timberwolves,Wally Szczerbiak,26,12,0,298,5.7,13.5,0.42,1.2,3.5,0.34,4.5,10.0,0.45,4.6,5.0,0.93,1.1,3.6,4.7,2.4,0.7,0.2,2.9,3.7,17.2
2004,18,2206,MIN,Minnesota Timberwolves,Michael Olowokandi,28,15,2,224,1.9,5.9,0.32,0.0,0.2,0.0,1.9,5.8,0.33,1.1,1.3,0.88,2.6,5.8,8.4,0.3,0.3,1.8,2.7,8.0,5.0
2004,18,1810,MIN,Minnesota Timberwolves,Mark Madsen,28,17,0,222,2.8,5.2,0.53,0.0,0.0,,2.8,5.2,0.53,2.1,4.7,0.45,4.5,4.9,9.4,0.3,0.8,0.6,1.1,7.0,7.6
2004,18,1853,MIN,Minnesota Timberwolves,Darrick Martin,32,16,3,182,2.8,10.1,0.28,1.2,4.0,0.3,1.6,6.1,0.26,3.2,4.0,0.8,1.0,1.8,2.8,4.5,0.8,0.0,1.6,3.4,9.9
2004,18,2906,MIN,Minnesota Timberwolves,Gary Trent,29,13,0,71,4.1,12.7,0.32,0.0,1.0,0.0,4.1,11.7,0.35,2.5,4.1,0.62,3.0,3.0,6.1,1.0,0.0,0.0,1.5,5.6,10.6
2004,18,1995,MIN,Minnesota Timberwolves,Oliver Miller,33,8,0,31,1.2,4.6,0.25,0.0,0.0,,1.2,4.6,0.25,1.2,2.3,0.5,0.0,5.8,5.8,1.2,0.0,3.5,3.5,15.1,3.5
