SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,2,BOS,Paul Pierce,26,4,4,162,5.8,16.9,0.34,1.1,3.8,0.29,4.7,13.1,0.36,5.8,6.9,0.84,1.3,6.4,7.8,2.2,1.1,0.9,5.6,2.7,18.4
2004,2,BOS,Mark Blount,28,4,4,145,4.2,8.7,0.49,0.0,0.0,,4.2,8.7,0.49,3.5,4.7,0.74,2.5,6.7,9.2,1.0,1.5,2.0,2.2,4.2,11.9
2004,2,BOS,Chucky Atkins,29,4,4,133,4.6,10.6,0.44,0.8,2.7,0.3,3.8,7.8,0.48,4.6,5.1,0.9,0.8,3.0,3.8,4.1,0.8,0.0,2.7,0.5,14.6
2004,2,BOS,Walter McCarty,29,4,4,127,3.1,6.5,0.48,1.7,4.3,0.4,1.4,2.3,0.62,0.0,0.0,,0.9,5.1,6.0,2.3,0.6,0.6,1.1,2.0,7.9
2004,2,BOS,Ricky Davis,24,4,0,123,4.7,11.7,0.4,1.2,2.9,0.4,3.5,8.8,0.4,3.2,4.7,0.69,0.9,2.6,3.5,4.1,0.6,0.0,3.5,2.0,13.8
2004,2,BOS,Jiri Welsch,24,4,4,104,3.8,8.0,0.48,0.3,1.4,0.25,3.5,6.6,0.53,3.1,3.1,1.0,0.0,4.2,4.2,3.1,0.7,0.0,2.8,2.4,11.1
2004,2,BOS,Chris Mihm,24,4,0,65,3.9,12.2,0.32,0.0,0.0,,3.9,12.2,0.32,3.3,5.5,0.6,4.4,5.5,10.0,0.0,2.2,2.2,1.7,6.6,11.1
2004,2,BOS,Marcus Banks,22,4,0,60,4.2,9.6,0.44,1.2,3.0,0.4,3.0,6.6,0.46,2.4,2.4,1.0,0.6,3.6,4.2,4.2,1.2,0.6,1.8,5.4,12.0
2004,2,BOS,Jumaine Jones,24,2,0,28,2.6,7.7,0.33,0.0,2.6,0.0,2.6,5.1,0.5,0.0,0.0,,1.3,5.1,6.4,2.6,0.0,0.0,0.0,5.1,5.1
2004,2,BOS,Brandon Hunter,23,3,0,10,3.6,3.6,1.0,0.0,0.0,,3.6,3.6,1.0,0.0,0.0,,7.2,3.6,10.8,3.6,0.0,3.6,3.6,7.2,7.2
2004,2,BOS,Michael Stewart,28,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2004,2,BOS,Dana Barros,36,1,0,1,0.0,36.0,0.0,0.0,0.0,,0.0,36.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
