Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1981,3,1546,NJN,New Jersey Nets,Edgar Jones,1956-06-17,24.0,NBA,PF,60.0,,950.0,189.0,357.0,0.53,0.0,4.0,0.0,189.0,353.0,0.54,0.53,146.0,218.0,0.67,92.0,171.0,263.0,43.0,36.0,81.0,101.0,185.0,524.0,0.0
1982,9,1546,DET,Detroit Pistons,Edgar Jones,1956-06-17,25.0,NBA,PF,48.0,19.0,802.0,142.0,259.0,0.55,1.0,2.0,0.5,141.0,257.0,0.55,0.55,90.0,129.0,0.7,70.0,137.0,207.0,40.0,28.0,92.0,66.0,149.0,375.0,1.0
1983,31,1546,TOT,Total After Trade,Edgar Jones,1956-06-17,26.0,NBA,PF,77.0,28.0,1658.0,237.0,479.0,0.5,2.0,9.0,0.22,235.0,470.0,0.5,0.5,201.0,286.0,0.7,136.0,312.0,448.0,89.0,42.0,108.0,146.0,267.0,677.0,0.0
1983,9,1546,DET,Detroit Pistons,Edgar Jones,1956-06-17,26.0,NBA,PF,49.0,25.0,1036.0,145.0,294.0,0.49,2.0,6.0,0.33,143.0,288.0,0.5,0.5,117.0,172.0,0.68,80.0,191.0,271.0,69.0,28.0,77.0,103.0,160.0,409.0,0.0
1983,27,1546,SAS,San Antonio Spurs,Edgar Jones,1956-06-17,26.0,NBA,PF,28.0,3.0,622.0,92.0,185.0,0.5,0.0,3.0,0.0,92.0,182.0,0.5,0.5,84.0,114.0,0.74,56.0,121.0,177.0,20.0,14.0,31.0,43.0,107.0,268.0,0.0
1984,27,1546,SAS,San Antonio Spurs,Edgar Jones,1956-06-17,27.0,NBA,PF,81.0,33.0,1770.0,322.0,644.0,0.5,6.0,19.0,0.32,316.0,625.0,0.51,0.5,176.0,242.0,0.73,143.0,306.0,449.0,85.0,64.0,107.0,125.0,298.0,826.0,0.0
1985,31,1546,TOT,Total After Trade,Edgar Jones,1956-06-17,28.0,NBA,PF,44.0,5.0,769.0,130.0,275.0,0.47,0.0,4.0,0.0,130.0,271.0,0.48,0.47,82.0,111.0,0.74,50.0,121.0,171.0,29.0,20.0,29.0,61.0,123.0,342.0,0.0
1985,27,1546,SAS,San Antonio Spurs,Edgar Jones,1956-06-17,28.0,NBA,PF,18.0,1.0,322.0,44.0,91.0,0.48,0.0,1.0,0.0,44.0,90.0,0.49,0.48,41.0,51.0,0.8,16.0,46.0,62.0,18.0,9.0,18.0,28.0,52.0,129.0,0.0
1985,6,1546,CLE,Cleveland Cavaliers,Edgar Jones,1956-06-17,28.0,NBA,PF,26.0,4.0,447.0,86.0,184.0,0.47,0.0,3.0,0.0,86.0,181.0,0.48,0.47,41.0,60.0,0.68,34.0,75.0,109.0,11.0,11.0,11.0,33.0,71.0,213.0,0.0
1986,6,1546,CLE,Cleveland Cavaliers,Edgar Jones,1956-06-17,29.0,NBA,PF,53.0,6.0,1011.0,187.0,370.0,0.5,7.0,23.0,0.3,180.0,347.0,0.52,0.52,132.0,178.0,0.74,71.0,136.0,207.0,45.0,30.0,38.0,64.0,142.0,513.0,0.0
