Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1980,28.0,CLE,NBA,SF,41.0,,1331.0,284.0,630.0,0.451,1.0,9.0,0.111,283.0,621.0,0.456,0.452,178.0,239.0,0.745,76.0,149.0,225.0,173.0,72.0,20.0,148.0,113.0,747.0,,0.0
1981,29.0,NYK,NBA,SF,79.0,,2865.0,508.0,1095.0,0.464,8.0,26.0,0.308,500.0,1069.0,0.468,0.468,268.0,343.0,0.781,109.0,244.0,353.0,257.0,99.0,8.0,212.0,248.0,1292.0,,0.0
1982,30.0,NYK,NBA,SF,77.0,63.0,2358.0,410.0,858.0,0.478,25.0,57.0,0.439,385.0,801.0,0.481,0.492,228.0,294.0,0.776,86.0,150.0,236.0,284.0,77.0,12.0,195.0,221.0,1073.0,,0.0
1985,33.0,CLE,NBA,SF,3.0,0.0,24.0,2.0,7.0,0.286,0.0,1.0,0.0,2.0,6.0,0.333,0.286,2.0,3.0,0.667,0.0,5.0,5.0,3.0,0.0,0.0,5.0,3.0,6.0,,0.0
