Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,6,912,CLE,Cleveland Cavaliers,Danny Ferry,"October 17, 1966",25.0,NBA,PF,9.0,0.0,55.0,6.7,14.3,0.47,1.0,2.9,0.33,5.7,11.4,0.5,3.8,3.8,1.0,6.7,8.6,15.2,1.0,1.0,1.0,1.9,6.7,18.1,,121.0,109.0
1993,6,912,CLE,Cleveland Cavaliers,Danny Ferry,"October 17, 1966",26.0,NBA,PF,8.0,0.0,118.0,5.9,15.5,0.38,1.8,4.1,0.44,4.1,11.4,0.36,4.1,4.6,0.9,1.8,9.6,11.4,6.4,1.8,1.4,3.2,6.4,17.8,,104.0,105.0
1994,6,912,CLE,Cleveland Cavaliers,Danny Ferry,"October 17, 1966",27.0,NBA,PF,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,14.3,0.0,0.0,14.3,14.3,0.0,,38.0,124.0
1995,6,912,CLE,Cleveland Cavaliers,Danny Ferry,"October 17, 1966",28.0,NBA,PF,4.0,0.0,67.0,10.9,21.1,0.52,6.7,12.6,0.53,4.2,8.4,0.5,3.4,5.1,0.67,0.0,2.5,2.5,5.1,1.7,0.0,0.0,7.6,32.0,,138.0,110.0
1996,6,912,CLE,Cleveland Cavaliers,Danny Ferry,"October 17, 1966",29.0,NBA,PF,3.0,3.0,117.0,7.1,20.8,0.34,0.5,8.1,0.06,6.6,12.7,0.52,0.0,0.0,,0.5,7.1,7.6,4.6,1.5,1.0,2.0,6.6,14.7,,79.0,111.0
1998,6,912,CLE,Cleveland Cavaliers,Danny Ferry,"October 17, 1966",31.0,NBA,PF,3.0,0.0,10.0,0.0,11.6,0.0,0.0,11.6,0.0,0.0,0.0,,0.0,0.0,,0.0,5.8,5.8,0.0,0.0,0.0,0.0,5.8,0.0,,0.0,113.0
2001,27,912,SAS,San Antonio Spurs,Danny Ferry,"October 17, 1966",34.0,NBA,SF,13.0,11.0,334.0,4.3,10.9,0.4,3.4,7.4,0.46,1.0,3.5,0.27,0.0,0.0,,1.3,5.3,6.6,2.7,0.6,0.2,1.0,5.1,12.0,,112.0,107.0
2002,27,912,SAS,San Antonio Spurs,Danny Ferry,"October 17, 1966",35.0,NBA,SF,10.0,0.0,155.0,3.6,11.9,0.3,2.5,7.2,0.35,1.1,4.7,0.23,0.4,1.4,0.25,1.8,5.4,7.2,2.9,0.0,0.4,0.7,6.9,10.1,,96.0,108.0
2003,27,912,SAS,San Antonio Spurs,Danny Ferry,"October 17, 1966",36.0,NBA,SF,16.0,1.0,101.0,4.2,14.6,0.29,2.1,7.3,0.29,2.1,7.3,0.29,0.0,0.0,,1.6,10.4,12.0,3.7,1.0,0.0,2.6,10.4,10.4,,78.0,98.0
