SEASON,TEAM ID,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,21,SEA,82,240.9,35.1,79.2,0.44,8.1,22.2,0.36,27.0,57.0,0.47,20.5,26.0,0.79,12.7,28.2,40.9,18.1,6.7,4.1,13.6,23.7,98.9
2005,14,LAL,82,241.2,35.3,80.8,0.44,7.9,22.1,0.36,27.5,58.7,0.47,20.3,26.1,0.78,12.5,30.6,43.2,20.4,6.2,4.2,14.3,21.9,98.7
2005,10,GSW,82,242.7,36.9,85.8,0.43,7.6,21.6,0.35,29.3,64.2,0.46,17.2,23.8,0.72,13.0,29.7,42.7,22.1,7.8,5.1,13.6,22.4,98.7
2005,20,NYK,82,242.4,36.3,80.5,0.45,5.4,15.1,0.36,30.9,65.4,0.47,19.3,25.1,0.77,11.8,29.2,41.0,20.3,7.7,3.2,14.7,23.7,97.3
2005,17,MIL,82,241.2,36.1,80.2,0.45,4.0,11.3,0.35,32.2,69.0,0.47,21.0,27.2,0.77,12.0,29.3,41.3,21.0,6.5,3.5,13.8,21.9,97.2
2005,18,MIN,82,240.9,37.1,80.8,0.46,4.8,14.0,0.34,32.3,66.9,0.48,17.7,22.2,0.8,11.5,31.5,43.0,23.4,5.6,5.5,13.2,21.6,96.8
2005,6,CLE,82,242.1,36.5,81.5,0.45,3.7,11.0,0.33,32.8,70.5,0.46,19.9,26.5,0.75,13.6,28.7,42.3,22.6,8.0,5.6,13.9,22.6,96.5
2005,27,SAS,82,241.5,35.6,78.7,0.45,6.2,17.0,0.36,29.5,61.6,0.48,18.7,25.9,0.72,12.0,30.4,42.4,21.6,7.5,6.6,13.7,20.9,96.2
2005,13,LAC,82,244.3,35.7,77.7,0.46,2.8,8.2,0.34,32.8,69.5,0.47,21.6,27.7,0.78,12.0,29.9,41.9,23.2,7.3,5.1,15.7,22.2,95.7
2005,11,HOU,82,242.1,34.7,78.3,0.44,6.7,18.5,0.36,28.0,59.7,0.47,18.9,24.2,0.78,10.7,31.7,42.4,21.1,6.9,4.6,13.8,22.0,95.1
2005,5,CHI,82,241.8,34.7,80.4,0.43,6.2,17.5,0.36,28.5,62.9,0.45,18.7,25.0,0.75,12.2,31.6,43.8,21.3,7.0,4.5,16.7,24.7,94.5
2005,4,CHA,82,242.4,36.1,83.6,0.43,3.9,10.7,0.36,32.2,72.9,0.44,18.1,25.6,0.71,13.2,28.5,41.7,21.9,8.5,5.4,14.5,23.1,94.3
2005,15,MEM,82,240.3,34.2,76.5,0.45,6.5,18.1,0.36,27.7,58.4,0.48,18.6,24.7,0.75,10.8,28.1,39.0,20.9,8.5,5.8,14.6,23.3,93.4
2005,9,DET,82,243.4,34.8,78.3,0.44,4.4,12.8,0.34,30.3,65.5,0.46,19.4,26.2,0.74,12.9,30.6,43.4,21.8,7.0,6.1,13.8,20.0,93.3
2005,12,IND,82,242.7,32.5,75.2,0.43,6.6,19.2,0.34,25.9,56.0,0.46,21.3,26.9,0.79,10.6,29.5,40.1,18.2,7.5,4.4,14.3,23.0,93.0
2005,29,UTA,82,241.2,34.5,76.8,0.45,3.0,9.3,0.33,31.4,67.5,0.46,21.0,27.7,0.76,12.8,27.4,40.1,22.3,6.6,4.6,15.8,26.7,93.0
2005,25,POR,82,240.6,35.3,78.3,0.45,5.1,14.2,0.36,30.2,64.2,0.47,17.2,23.7,0.72,11.8,29.3,41.1,21.0,7.1,6.6,16.0,20.8,92.9
2005,1,ALT,82,242.1,35.9,81.4,0.44,3.7,11.9,0.31,32.2,69.5,0.46,17.3,24.3,0.71,13.4,28.5,41.9,19.7,7.7,4.2,16.1,24.5,92.7
2005,3,NJN,82,242.7,33.6,78.3,0.43,5.3,14.7,0.36,28.3,63.6,0.44,19.0,24.9,0.76,10.4,29.1,39.5,21.6,7.9,3.8,14.2,24.2,91.4
2005,19,NOH,82,243.0,33.1,80.0,0.42,5.1,16.0,0.32,28.1,63.9,0.44,17.1,22.3,0.77,12.4,27.8,40.2,21.0,6.7,3.8,14.8,23.0,88.4
