SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,28,TOR,Pascal Siakam,25.0,60,60.0,2110,500,1104,0.45,131,365,0.36,369,739,0.5,0.51,240,303,0.79,64,375,439,207,61,53,148,170,1371
2020,28,TOR,Kyle Lowry,33.0,58,58.0,2098,334,803,0.42,164,466,0.35,170,337,0.5,0.52,294,343,0.86,32,260,292,433,82,26,178,190,1126
2020,28,TOR,OG Anunoby,22.0,69,68.0,2066,286,566,0.5,89,228,0.39,197,338,0.58,0.58,72,102,0.71,80,284,364,108,96,45,79,167,733
2020,28,TOR,Fred VanVleet,25.0,54,54.0,1928,319,773,0.41,146,374,0.39,173,399,0.43,0.51,168,198,0.85,18,185,203,357,100,17,121,132,952
2020,28,TOR,Serge Ibaka,30.0,55,27.0,1485,343,670,0.51,70,182,0.38,273,488,0.56,0.56,89,124,0.72,114,338,452,77,28,46,109,153,845
2020,28,TOR,Norman Powell,26.0,52,26.0,1479,296,598,0.5,109,273,0.4,187,325,0.57,0.59,129,153,0.84,26,164,190,91,60,21,77,108,830
2020,28,TOR,Terence Davis,22.0,72,4.0,1209,199,436,0.46,94,242,0.39,105,194,0.54,0.56,51,59,0.86,50,187,237,115,39,14,76,124,543
2020,28,TOR,Marc Gasol,35.0,44,43.0,1161,119,279,0.43,57,148,0.38,62,131,0.47,0.53,36,49,0.74,31,244,275,147,34,38,59,124,331
2020,28,TOR,Rondae Hollis-Jefferson,25.0,60,6.0,1122,155,329,0.47,3,23,0.13,152,306,0.5,0.48,105,143,0.73,110,173,283,106,46,23,59,115,418
2020,28,TOR,Patrick McCaw,24.0,37,12.0,908,67,162,0.41,23,71,0.32,44,91,0.48,0.48,13,18,0.72,19,67,86,79,39,4,29,60,170
2020,28,TOR,Chris Boucher,27.0,62,0.0,819,141,299,0.47,38,118,0.32,103,181,0.57,0.54,91,116,0.78,107,170,277,26,22,61,28,114,411
2020,28,TOR,Matt Thomas,25.0,41,1.0,440,73,150,0.49,47,99,0.48,26,51,0.51,0.64,9,12,0.75,9,52,61,22,10,1,16,38,202
2020,28,TOR,Malcolm Miller,26.0,28,1.0,162,12,29,0.41,8,22,0.36,4,7,0.57,0.55,3,8,0.38,2,14,16,11,5,2,4,18,35
2020,28,TOR,Stanley Johnson,23.0,25,0.0,150,22,59,0.37,7,24,0.29,15,35,0.43,0.43,9,16,0.56,7,30,37,20,6,4,15,16,60
2020,28,TOR,Oshae Brissett,21.0,19,0.0,135,13,36,0.36,3,15,0.2,10,21,0.48,0.4,8,10,0.8,9,17,26,7,4,1,7,18,37
2020,28,TOR,Paul Watson,25.0,8,0.0,70,10,19,0.53,4,9,0.44,6,10,0.6,0.63,7,9,0.78,2,13,15,5,3,1,3,4,31
2020,28,TOR,Dewan Hernandez,23.0,6,0.0,28,5,14,0.36,1,2,0.5,4,12,0.33,0.39,3,5,0.6,5,9,14,3,1,0,3,6,14
2020,28,TOR,Shamorie Ponds,21.0,4,0.0,11,3,5,0.6,1,2,0.5,2,3,0.67,0.7,2,2,1.0,0,1,1,2,0,1,0,2,9
2020,28,TOR,Team Totals,,72,,17380,2897,6331,0.46,995,2663,0.37,1902,3668,0.52,0.54,1329,1670,0.8,685,2583,3268,1816,636,358,1067,1559,8118
