Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,5,114,CHI,Charlotte Bobcats,24.0,NBA,C,82.0,0.0,989.0,78.0,141.0,0.55,0.0,0.0,,78.0,141.0,0.55,0.55,73.0,145.0,0.5,112.0,194.0,306.0,32.0,20.0,56.0,64.0,153.0,229.0
2012,5,114,CHI,Charlotte Bobcats,25.0,NBA,C,66.0,2.0,971.0,79.0,156.0,0.51,0.0,0.0,,79.0,156.0,0.51,0.51,47.0,103.0,0.46,127.0,223.0,350.0,32.0,30.0,68.0,68.0,121.0,205.0
2013,11,114,HOU,Houston Rockets,26.0,NBA,C,82.0,82.0,2464.0,332.0,614.0,0.54,0.0,1.0,0.0,332.0,613.0,0.54,0.54,168.0,299.0,0.56,275.0,681.0,956.0,75.0,46.0,87.0,173.0,223.0,832.0
2014,11,114,HOU,Houston Rockets,27.0,NBA,C,48.0,19.0,968.0,101.0,190.0,0.53,0.0,0.0,,101.0,190.0,0.53,0.53,78.0,126.0,0.62,101.0,277.0,378.0,25.0,14.0,37.0,59.0,92.0,280.0
2015,19,114,NOP,New Orleans Pelicans,28.0,NBA,C,76.0,76.0,1982.0,213.0,412.0,0.52,0.0,0.0,,213.0,412.0,0.52,0.52,131.0,225.0,0.58,244.0,504.0,748.0,72.0,29.0,54.0,95.0,144.0,557.0
2016,19,114,NOP,New Orleans Pelicans,29.0,NBA,C,68.0,64.0,1178.0,104.0,195.0,0.53,0.0,0.0,,104.0,195.0,0.53,0.53,61.0,112.0,0.55,120.0,294.0,414.0,26.0,21.0,23.0,60.0,124.0,269.0
2017,19,114,NOP,New Orleans Pelicans,30.0,NBA,C,31.0,19.0,482.0,31.0,65.0,0.48,0.0,0.0,,31.0,65.0,0.48,0.48,23.0,39.0,0.59,48.0,115.0,163.0,15.0,5.0,10.0,14.0,51.0,85.0
2018,31,114,TOT,Total After Trade,31.0,NBA,C,18.0,0.0,182.0,9.0,22.0,0.41,0.0,0.0,,9.0,22.0,0.41,0.41,4.0,13.0,0.31,9.0,38.0,47.0,3.0,2.0,4.0,9.0,20.0,22.0
2018,19,114,NOP,New Orleans Pelicans,31.0,NBA,C,14.0,0.0,121.0,7.0,16.0,0.44,0.0,0.0,,7.0,16.0,0.44,0.44,4.0,12.0,0.33,7.0,30.0,37.0,2.0,1.0,2.0,5.0,14.0,18.0
2018,5,114,CHI,Charlotte Bobcats,31.0,NBA,C,4.0,0.0,61.0,2.0,6.0,0.33,0.0,0.0,,2.0,6.0,0.33,0.33,0.0,1.0,0.0,2.0,8.0,10.0,1.0,1.0,2.0,4.0,6.0,4.0
