Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,24.0,CHI,NBA,C,82.0,0.0,989.0,78.0,141.0,0.553,0.0,0.0,,78.0,141.0,0.553,0.553,73.0,145.0,0.503,112.0,194.0,306.0,32.0,20.0,56.0,64.0,153.0,229.0
2011-12,25.0,CHI,NBA,C,66.0,2.0,971.0,79.0,156.0,0.506,0.0,0.0,,79.0,156.0,0.506,0.506,47.0,103.0,0.456,127.0,223.0,350.0,32.0,30.0,68.0,68.0,121.0,205.0
2012-13,26.0,HOU,NBA,C,82.0,82.0,2464.0,332.0,614.0,0.541,0.0,1.0,0.0,332.0,613.0,0.542,0.541,168.0,299.0,0.562,275.0,681.0,956.0,75.0,46.0,87.0,173.0,223.0,832.0
2013-14,27.0,HOU,NBA,C,48.0,19.0,968.0,101.0,190.0,0.532,0.0,0.0,,101.0,190.0,0.532,0.532,78.0,126.0,0.619,101.0,277.0,378.0,25.0,14.0,37.0,59.0,92.0,280.0
2014-15,28.0,NOP,NBA,C,76.0,76.0,1982.0,213.0,412.0,0.517,0.0,0.0,,213.0,412.0,0.517,0.517,131.0,225.0,0.582,244.0,504.0,748.0,72.0,29.0,54.0,95.0,144.0,557.0
2015-16,29.0,NOP,NBA,C,68.0,64.0,1178.0,104.0,195.0,0.533,0.0,0.0,,104.0,195.0,0.533,0.533,61.0,112.0,0.545,120.0,294.0,414.0,26.0,21.0,23.0,60.0,124.0,269.0
2016-17,30.0,NOP,NBA,C,31.0,19.0,482.0,31.0,65.0,0.477,0.0,0.0,,31.0,65.0,0.477,0.477,23.0,39.0,0.59,48.0,115.0,163.0,15.0,5.0,10.0,14.0,51.0,85.0
2017-18,31.0,TOT,NBA,C,18.0,0.0,182.0,9.0,22.0,0.409,0.0,0.0,,9.0,22.0,0.409,0.409,4.0,13.0,0.308,9.0,38.0,47.0,3.0,2.0,4.0,9.0,20.0,22.0
2017-18,31.0,NOP,NBA,C,14.0,0.0,121.0,7.0,16.0,0.438,0.0,0.0,,7.0,16.0,0.438,0.438,4.0,12.0,0.333,7.0,30.0,37.0,2.0,1.0,2.0,5.0,14.0,18.0
2017-18,31.0,CHI,NBA,C,4.0,0.0,61.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,0.0,1.0,0.0,2.0,8.0,10.0,1.0,1.0,2.0,4.0,6.0,4.0
