SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2018,18,MIN,Jimmy Butler,28,5,170,16.9,0.56,0.27,0.29,2.0,16.7,9.6,18.8,1.2,0.6,6.6,20.4,,0.3,0.0,0.3,0.1,,2.3,0.3,2.6,0.2
2018,18,MIN,Karl-Anthony Towns,22,5,170,16.9,0.54,0.18,0.38,9.9,32.2,21.4,10.3,0.6,3.2,14.6,22.0,,0.1,0.1,0.2,0.07,,1.3,-0.6,0.8,0.1
2018,18,MIN,Andrew Wiggins,22,5,164,11.7,0.51,0.31,0.29,3.4,13.5,8.6,10.0,0.6,1.3,10.5,23.9,,0.0,0.0,0.0,-0.01,,-0.8,-1.0,-1.7,0.0
2018,18,MIN,Jeff Teague,29,5,153,13.2,0.56,0.35,0.33,2.2,10.3,6.4,29.6,1.0,1.4,19.3,21.6,,0.1,0.0,0.1,0.03,,-0.1,-1.1,-1.2,0.0
2018,18,MIN,Jamal Crawford,37,5,123,15.6,0.56,0.36,0.28,0.9,10.3,5.7,15.7,2.1,0.0,8.7,21.4,,0.2,0.0,0.2,0.06,,1.6,0.9,2.5,0.1
2018,18,MIN,Taj Gibson,32,5,123,10.5,0.66,0.0,0.14,6.4,11.1,8.8,2.4,0.4,1.8,14.6,10.1,,0.2,0.0,0.1,0.05,,-0.9,-0.5,-1.4,0.0
2018,18,MIN,Derrick Rose,29,5,119,16.6,0.59,0.18,0.12,0.9,7.1,4.1,19.9,0.8,0.0,11.8,26.1,,0.1,0.0,0.1,0.04,,1.1,-0.4,0.7,0.1
2018,18,MIN,Gorgui Dieng,28,5,70,11.2,0.43,0.28,0.22,4.8,22.6,14.0,8.1,1.4,6.1,4.8,13.5,,0.0,0.1,0.1,0.04,,-0.6,1.8,1.1,0.1
2018,18,MIN,Tyus Jones,21,4,55,6.1,0.29,0.29,0.0,0.0,17.2,8.9,19.3,0.9,0.0,12.5,6.6,,0.0,0.0,0.0,-0.02,,-4.1,0.4,-3.7,0.0
2018,18,MIN,Nemanja Bjelica,29,5,47,21.6,0.6,0.44,0.44,9.5,24.6,17.3,9.9,3.2,0.0,5.0,19.5,,0.1,0.0,0.2,0.2,,5.3,3.4,8.7,0.1
2018,18,MIN,Aaron Brooks,33,2,3,27.9,0.52,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,,0.0,0.0,0.0,-0.2,,5.5,-5.3,0.2,0.0
2018,18,MIN,Marcus Georges-Hunt,23,2,3,0.0,0.0,0.0,0.0,37.4,0.0,18.1,0.0,0.0,0.0,0.0,15.2,,0.0,0.0,0.0,-0.22,,-2.5,-8.4,-10.9,0.0
