PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Draymond Green,27,21,819,16.2,0.529,0.41100000000000003,0.255,5.9,23.0,14.9,27.7,2.5,3.3,22.8,15.1,,0.9,1.8,2.8,0.162,,1.1,3.9,5.0,1.4
Kevin Durant,29,21,807,25.1,0.606,0.317,0.349,1.9,19.4,11.1,20.7,0.9,2.7,9.1,30.6,,2.7,1.3,4.0,0.237,,6.7,0.9,7.6,2.0
Klay Thompson,27,21,794,13.9,0.579,0.45899999999999996,0.091,1.6,9.9,5.9,7.3,1.0,0.7,8.0,21.8,,0.9,0.9,1.8,0.107,,1.1,-1.0,0.1,0.4
Stephen Curry,29,15,555,22.3,0.59,0.5329999999999999,0.155,1.9,15.4,9.0,24.0,2.3,1.7,11.7,29.6,,1.1,1.0,2.1,0.182,,5.8,1.2,7.1,1.3
Andre Iguodala,34,15,401,14.7,0.61,0.435,0.4,3.2,14.8,9.3,13.6,2.6,1.5,12.3,12.7,,0.7,0.7,1.4,0.171,,0.0,2.8,2.9,0.5
Kevon Looney,21,21,387,12.1,0.529,0.027999999999999997,0.292,12.5,12.7,12.6,6.5,1.8,1.8,9.0,10.3,,0.6,0.6,1.2,0.15,,-1.5,0.8,-0.7,0.1
Shaun Livingston,32,21,362,12.6,0.579,0.009000000000000001,0.22699999999999998,3.5,10.4,7.1,12.4,1.0,0.2,11.7,16.9,,0.5,0.4,0.9,0.11800000000000001,,-2.1,0.3,-1.8,0.0
Nick Young,32,20,205,3.1,0.46,0.887,0.151,0.6,5.6,3.2,2.5,0.2,0.0,3.4,12.8,,-0.1,0.2,0.1,0.021,,-4.2,-2.0,-6.3,-0.2
Quinn Cook,24,17,175,13.3,0.544,0.46299999999999997,0.254,1.3,12.5,7.2,9.2,1.1,1.0,6.3,20.3,,0.2,0.2,0.4,0.114,,-1.4,-0.3,-1.7,0.0
David West,37,18,175,19.2,0.631,0.044000000000000004,0.08900000000000001,7.2,15.5,11.6,26.1,1.7,5.0,17.6,14.5,,0.5,0.3,0.8,0.217,,1.7,4.1,5.8,0.3
Jordan Bell,23,17,173,14.6,0.537,0.031,0.43799999999999994,10.0,19.3,14.9,11.5,1.7,4.6,13.6,11.4,,0.2,0.3,0.6,0.165,,-0.3,2.5,2.2,0.2
JaVale McGee,30,13,158,23.6,0.6779999999999999,0.017,0.155,11.7,17.2,14.6,4.2,0.9,6.1,7.5,19.0,,0.5,0.3,0.8,0.243,,1.9,0.8,2.7,0.2
Zaza Pachulia,33,7,26,35.6,0.6920000000000001,0.0,1.714,26.6,24.1,25.3,5.5,5.7,3.4,19.6,26.3,,0.1,0.1,0.2,0.395,,6.3,2.8,9.0,0.1
Patrick McCaw,22,6,16,17.9,0.6940000000000001,0.5,1.0,7.2,13.1,10.3,0.0,6.2,0.0,0.0,8.1,,0.0,0.0,0.1,0.263,,-0.6,7.4,6.8,0.0
Damian Jones,22,4,11,-4.7,0.602,0.0,1.5,10.5,19.0,14.9,0.0,0.0,0.0,47.5,25.7,,-0.1,0.0,0.0,-0.177,,-18.4,-2.9,-21.4,-0.1
