SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2018,19,NOP,Anthony Davis,24,9,358,25.8,0.58,0.11,0.31,7.2,27.2,17.6,7.0,2.3,4.6,9.0,30.5,,0.7,0.7,1.4,0.18,,3.5,1.4,4.8,0.6
2018,19,NOP,Jrue Holiday,27,9,348,19.7,0.58,0.29,0.18,2.8,12.1,7.6,25.6,1.3,1.1,11.2,25.3,,0.6,0.3,1.0,0.13,,2.6,0.6,3.2,0.5
2018,19,NOP,Nikola MirotiA,26,9,320,15.8,0.61,0.5,0.19,3.0,24.2,14.0,6.3,1.5,3.0,8.3,16.1,,0.4,0.5,0.9,0.14,,1.6,1.9,3.5,0.4
2018,19,NOP,Rajon Rondo,31,9,302,15.6,0.47,0.21,0.15,3.2,19.6,11.7,47.4,2.0,0.5,25.2,18.6,,0.1,0.4,0.5,0.08,,0.3,0.8,1.1,0.2
2018,19,NOP,E'Twaun Moore,28,9,284,8.7,0.54,0.28,0.18,2.3,6.0,4.2,7.1,1.0,0.3,10.4,16.0,,0.0,0.2,0.2,0.03,,-2.7,-0.6,-3.3,-0.1
2018,19,NOP,Ian Clark,26,9,190,8.1,0.52,0.42,0.06,1.1,4.2,2.7,7.8,2.0,0.8,11.7,17.3,,-0.1,0.2,0.1,0.02,,-2.9,0.6,-2.3,0.0
2018,19,NOP,Darius Miller,27,9,162,8.6,0.59,0.71,0.18,1.3,11.2,6.4,8.4,1.4,0.0,14.1,11.3,,0.1,0.1,0.2,0.07,,-1.6,0.5,-1.1,0.0
2018,19,NOP,Solomon Hill,26,9,114,7.2,0.56,0.64,0.4,5.7,9.7,7.8,7.5,0.4,0.7,16.9,13.3,,0.1,0.1,0.1,0.06,,-2.8,-0.1,-2.9,0.0
2018,19,NOP,Cheick Diallo,21,7,48,4.7,0.42,0.0,0.0,9.0,10.5,9.7,0.0,1.0,1.7,7.7,11.6,,0.0,0.0,0.0,0.01,,-6.4,-2.2,-8.5,-0.1
2018,19,NOP,Jordan Crawford,29,2,15,34.7,0.73,0.62,0.0,0.0,26.8,13.9,18.5,3.1,0.0,18.8,45.6,,0.0,0.0,0.0,0.07,,9.6,2.2,11.8,0.1
2018,19,NOP,DeAndre Liggins,29,3,14,-7.7,0.27,0.0,2.0,0.0,7.2,3.7,0.0,0.0,0.0,51.5,11.8,,-0.1,0.0,-0.1,-0.24,,-11.0,-3.8,-14.8,0.0
2018,19,NOP,Emeka Okafor,35,1,4,-13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,,0.0,0.0,0.0,-0.26,,-17.0,-6.2,-23.2,0.0
