PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
LaMarcus Aldridge,32,5,177,24.8,0.599,0.063,0.525,7.8,22.6,14.7,13.2,0.9,1.0,8.4,27.8,,0.6,0.1,0.7,0.18899999999999997,,5.6,0.1,5.7,0.3
Patty Mills,29,5,165,10.4,0.5660000000000001,0.614,0.08800000000000001,1.3,5.9,3.4,13.8,0.9,0.5,13.2,18.9,,0.0,0.0,0.0,0.011000000000000001,,-0.7,-0.8,-1.5,0.0
Rudy Gay,31,5,160,11.3,0.442,0.27699999999999997,0.138,5.9,14.4,9.9,12.3,2.6,0.5,8.0,21.4,,-0.1,0.1,0.0,-0.012,,-1.8,-0.1,-1.9,0.0
Manu Ginóbili,40,5,107,15.3,0.5379999999999999,0.486,0.297,1.0,15.9,7.9,25.8,3.4,0.8,14.3,20.9,,0.1,0.1,0.2,0.069,,-0.3,3.0,2.8,0.1
Danny Green,30,5,103,2.7,0.35,0.667,0.0,4.1,8.2,6.0,1.5,0.5,3.4,6.3,14.2,,-0.2,0.0,-0.2,-0.092,,-4.3,-2.2,-6.5,-0.1
Dejounte Murray,21,5,96,16.3,0.5579999999999999,0.19399999999999998,0.29,4.4,21.5,12.4,16.3,2.7,1.8,12.5,19.0,,0.1,0.1,0.2,0.094,,0.6,2.7,3.3,0.1
Pau Gasol,37,5,90,15.0,0.615,0.15,0.5,2.3,29.6,15.1,25.5,0.0,1.0,19.7,15.5,,0.1,0.0,0.2,0.094,,1.1,2.3,3.4,0.1
Kyle Anderson,25,5,82,4.1,0.37200000000000005,0.889,0.611,1.3,14.8,7.6,10.7,1.3,0.0,4.2,13.3,,-0.1,0.0,-0.1,-0.028999999999999998,,-4.6,-1.4,-6.0,-0.1
Kyle Anderson,24,5,73,17.5,0.62,0.2,0.2,7.2,13.3,10.1,7.4,4.2,1.2,12.1,15.5,,0.1,0.1,0.2,0.13,,-0.8,3.7,2.9,0.1
Tony Parker,35,5,67,7.8,0.41200000000000003,0.135,0.18899999999999997,0.0,7.2,3.4,17.5,1.5,0.0,9.1,30.1,,-0.2,0.0,-0.2,-0.151,,-4.1,-2.4,-6.5,-0.1
Bryn Forbes,24,4,54,5.5,0.423,0.529,0.41200000000000003,2.0,4.5,3.1,5.9,0.0,0.0,0.0,17.0,,0.0,0.0,0.0,-0.039,,-3.2,-3.3,-6.5,-0.1
Derrick White,23,3,18,20.0,0.583,0.33299999999999996,0.0,0.0,0.0,0.0,10.0,2.9,9.7,0.0,15.2,,0.0,0.0,0.0,0.125,,5.2,3.1,8.3,0.0
Joffrey Lauvergne,26,1,6,16.5,1.0,0.0,0.0,0.0,20.2,9.4,0.0,0.0,0.0,0.0,7.6,,0.0,0.0,0.0,0.153,,2.2,-1.2,1.0,0.0
Brandon Paul,26,1,3,15.5,,,,0.0,40.4,18.8,46.2,0.0,0.0,,0.0,,0.0,0.0,0.0,0.168,,3.2,6.2,9.4,0.0
