Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1985,17,341,MIL,Milwaukee Bucks,45,Randy Breuer,C,7-3,230,"October 11, 1960",US,1,Minnesota
1985,17,644,MIL,Milwaukee Bucks,34,Terry Cummings,PF,6-9,220,"March 15, 1961",US,2,DePaul
1985,17,682,MIL,Milwaukee Bucks,24,Charles Davis,SF,6-7,215,"October 5, 1958",US,3,Vanderbilt
1985,17,801,MIL,Milwaukee Bucks,10,Mike Dunleavy,PG,6-3,180,"March 21, 1954",US,8,South Carolina
1985,17,860,MIL,Milwaukee Bucks,50,Chris Engler,C,6-11,245,"March 1, 1959",US,2,"Minnesota, Wyoming"
1985,17,914,MIL,Milwaukee Bucks,7,Kenny Fields,SF,6-5,220,"February 9, 1962",US,R,UCLA
1985,17,1123,MIL,Milwaukee Bucks,35,Kevin Grevey,SF,6-5,210,"May 12, 1953",US,9,Kentucky
1985,17,1305,MIL,Milwaukee Bucks,15,Craig Hodges,SG,6-2,190,"June 27, 1960",US,2,Cal State Long Beach
1985,17,1756,MIL,Milwaukee Bucks,53,Alton Lister,C,7-0,240,"October 1, 1958",US,3,Arizona State
1985,17,1979,MIL,Milwaukee Bucks,40,Larry Micheaux,PF,6-9,220,"March 24, 1960",US,1,Houston
1985,17,2024,MIL,Milwaukee Bucks,44,Paul Mokeski,C,7-0,250,"January 3, 1957",US,5,Kansas
1985,17,2026,MIL,Milwaukee Bucks,4,Sidney Moncrief,PG,6-3,180,"September 21, 1957",US,5,Arkansas
1985,17,2308,MIL,Milwaukee Bucks,22,Ricky Pierce,SG,6-4,205,"August 19, 1959",US,2,Rice University
1985,17,2357,MIL,Milwaukee Bucks,25,Paul Pressey,SF,6-5,185,"December 24, 1958",US,2,Tulsa
1985,17,2505,MIL,Milwaukee Bucks,5,Lorenzo Romar,PG,6-1,175,"November 13, 1958",US,4,Washington
1985,17,2841,MIL,Milwaukee Bucks,21,David Thirdkill,SF,6-7,195,"April 12, 1960",US,2,Bradley
1985,17,2877,MIL,Milwaukee Bucks,6,Paul Thompson,SF,6-6,210,"May 25, 1961",US,1,Tulane
1985,17,3079,MIL,Milwaukee Bucks,43,Mark West,C,6-10,230,"November 5, 1960",US,1,Old Dominion
