Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1985,30,154,WSB,Washington Bullets,42,Greg Ballard,SF,6-7,215,1955-01-29,US,7,Oregon
1985,30,324,WSB,Washington Bullets,22,Dudley Bradley,SG,6-6,195,1957-03-19,US,4,UNC
1985,30,568,WSB,Washington Bullets,22,Don Collins,SG,6-6,190,1958-11-28,US,4,Washington State
1985,30,683,WSB,Washington Bullets,23,Charles Davis,SF,6-7,215,1958-10-05,US,3,Vanderbilt
1985,30,713,WSB,Washington Bullets,25,Darren Daye,SF,6-8,220,1960-11-30,US,1,UCLA
1985,30,1490,WSB,Washington Bullets,15,Frank Johnson,PG,6-1,185,1958-11-23,US,3,Wake Forest
1985,30,1532,WSB,Washington Bullets,23,Charles Jones,C,6-9,215,1957-04-03,US,1,Albany State University
1985,30,1820,WSB,Washington Bullets,44,Rick Mahorn,PF,6-10,240,1958-09-21,US,4,Hampton
1985,30,1825,WSB,Washington Bullets,24,Jeff Malone,SG,6-4,205,1961-06-28,US,1,Mississippi State
1985,30,1957,WSB,Washington Bullets,54,Tom McMillen,C,6-11,215,1952-05-26,US,9,Maryland
1985,30,2476,WSB,Washington Bullets,4,Cliff Robinson,PF,6-9,220,1960-03-13,US,5,USC
1985,30,2535,WSB,Washington Bullets,43,Jeff Ruland,C,6-10,240,1958-12-16,US,3,Iona College
1985,30,2607,WSB,Washington Bullets,32,Tom Sewell,SG,6-5,185,1962-03-11,US,R,Lamar
1985,30,3149,WSB,Washington Bullets,1,Gus Williams,PG,6-2,175,1953-10-10,US,8,USC
1985,30,3150,WSB,Washington Bullets,3,Guy Williams,SF,6-9,200,1960-07-01,US,R,"San Francisco, Washington State"
