Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,31,1224,TOT,Total After Trade,Scott Hastings,"June 3, 1960",22.0,NBA,"C,PF",31.0,0.0,140.0,3.3,9.8,0.34,0.0,0.8,0.0,3.3,9.0,0.37,2.8,5.1,0.55,3.9,6.7,10.5,0.8,1.5,0.3,2.3,8.7,9.5
1983,20,1224,NYK,New York Knicks,Scott Hastings,"June 3, 1960",22.0,NBA,C,21.0,0.0,98.0,2.9,8.1,0.36,0.0,0.4,0.0,2.9,7.7,0.38,2.6,5.1,0.5,3.7,7.7,11.4,0.4,1.8,0.0,2.2,11.4,8.4
1983,1,1224,ATL,Atlanta Hawks,Scott Hastings,"June 3, 1960",22.0,NBA,PF,10.0,0.0,42.0,4.3,13.7,0.31,0.0,1.7,0.0,4.3,12.0,0.36,3.4,5.1,0.67,4.3,4.3,8.6,1.7,0.9,0.9,2.6,2.6,12.0
1984,1,1224,ATL,Atlanta Hawks,Scott Hastings,"June 3, 1960",23.0,NBA,PF,68.0,8.0,1135.0,3.5,7.5,0.47,0.0,0.1,0.25,3.5,7.4,0.47,2.6,3.3,0.79,3.0,5.5,8.6,1.5,1.3,1.1,2.1,7.0,9.7
1985,1,1224,ATL,Atlanta Hawks,Scott Hastings,"June 3, 1960",24.0,NBA,PF,64.0,1.0,825.0,3.9,8.2,0.47,0.0,0.0,,3.9,8.2,0.47,2.7,3.5,0.78,2.6,4.4,6.9,2.0,1.0,1.0,2.2,5.9,10.5
1986,1,1224,ATL,Atlanta Hawks,Scott Hastings,"June 3, 1960",25.0,NBA,PF,62.0,0.0,650.0,3.6,8.8,0.41,0.2,0.2,0.75,3.4,8.6,0.4,3.3,3.9,0.86,2.4,4.4,6.9,1.4,0.8,0.4,2.2,6.5,10.7
1987,1,1224,ATL,Atlanta Hawks,Scott Hastings,"June 3, 1960",26.0,NBA,PF,40.0,0.0,256.0,3.2,9.6,0.34,0.3,1.7,0.17,3.0,7.9,0.38,3.2,4.1,0.79,2.3,7.6,9.8,1.8,1.4,1.0,1.8,4.9,10.0
1988,1,1224,ATL,Atlanta Hawks,Scott Hastings,"June 3, 1960",27.0,NBA,PF,55.0,0.0,403.0,3.6,7.3,0.49,0.4,1.1,0.42,3.1,6.3,0.5,2.2,2.4,0.93,2.4,6.3,8.7,1.4,0.7,0.9,1.3,6.0,9.8
1989,16,1224,MIA,Miami Heat,Scott Hastings,"June 3, 1960",28.0,NBA,C,75.0,6.0,1206.0,4.3,9.8,0.44,0.3,0.8,0.32,4.0,9.0,0.45,2.7,3.2,0.85,2.1,4.7,6.9,1.8,1.0,1.3,2.0,6.1,11.5
1990,9,1224,DET,Detroit Pistons,Scott Hastings,"June 3, 1960",29.0,NBA,PF,40.0,0.0,166.0,2.2,7.2,0.3,0.7,2.6,0.25,1.5,4.6,0.33,4.1,4.8,0.86,1.5,5.4,6.9,1.7,0.7,0.7,1.5,6.7,9.1
1991,9,1224,DET,Detroit Pistons,Scott Hastings,"June 3, 1960",30.0,NBA,PF,27.0,0.0,113.0,5.1,8.9,0.57,1.0,1.3,0.75,4.1,7.6,0.54,4.1,4.1,1.0,4.5,4.5,8.9,2.2,0.0,0.0,2.2,7.3,15.3
1992,8,1224,DEN,Denver Nuggets,Scott Hastings,"June 3, 1960",31.0,NBA,C,40.0,4.0,421.0,1.5,4.3,0.34,0.0,0.8,0.0,1.5,3.5,0.42,2.1,2.4,0.86,2.6,5.8,8.4,2.2,0.9,1.3,1.9,4.8,5.0
1993,8,1224,DEN,Denver Nuggets,Scott Hastings,"June 3, 1960",32.0,NBA,C,76.0,0.0,670.0,3.1,6.0,0.51,0.1,0.4,0.25,3.0,5.6,0.53,2.1,3.0,0.73,2.4,5.0,7.4,1.8,0.6,0.4,1.6,6.2,8.4
