Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2011,29,211,UTA,Utah Jazz,19,Raja Bell,SG,6-5,204,"September 19, 1976",VI,10,"Boston University, Florida International University"
2011,29,617,UTA,Utah Jazz,50,Marcus Cousin,C,6-11,245,"December 18, 1986",US,R,"Seton Hall, Houston"
2011,29,856,UTA,Utah Jazz,16,Francisco Elson,C,7-0,235,"February 28, 1976",NL,7,California
2011,29,877,UTA,Utah Jazz,40,Jeremy Evans,SF,6-9,200,"October 24, 1987",US,R,Western Kentucky
2011,29,895,UTA,Utah Jazz,15,Derrick Favors,PF,6-8,265,"July 15, 1991",US,R,Georgia Tech
2011,29,913,UTA,Utah Jazz,44,Kyrylo Fesenko,C,7-1,288,"December 24, 1986",UA,3,
2011,29,1200,UTA,Utah Jazz,5,Devin Harris,PG,6-3,185,"February 27, 1983",US,6,Wisconsin
2011,29,1239,UTA,Utah Jazz,20,Gordon Hayward,SF,6-7,225,"March 23, 1990",US,R,Butler
2011,29,1441,UTA,Utah Jazz,25,Al Jefferson,C,6-10,289,"January 4, 1985",US,6,
2011,29,1627,UTA,Utah Jazz,47,Andrei Kirilenko,SF,6-9,220,"February 18, 1981",RU,9,
2011,29,1985,UTA,Utah Jazz,34,C.J. Miles,SF,6-6,220,"March 18, 1987",US,5,
2011,29,2004,UTA,Utah Jazz,24,Paul Millsap,PF,6-7,257,"February 10, 1985",US,4,Louisiana Tech
2011,29,2199,UTA,Utah Jazz,13,Mehmet Okur,C,6-11,249,"May 26, 1979",TR,8,
2011,29,2364,UTA,Utah Jazz,17,Ronnie Price,SG,6-2,190,"June 21, 1983",US,5,"Nicholls State, Utah Valley"
2011,29,3044,UTA,Utah Jazz,11,Earl Watson,PG,6-1,195,"June 12, 1979",US,9,UCLA
2011,29,3053,UTA,Utah Jazz,3,Kyle Weaver,SG,6-6,201,"February 18, 1986",US,2,Washington State
2011,29,3135,UTA,Utah Jazz,8,Deron Williams,PG,6-3,200,"June 26, 1984",US,5,Illinois
