Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,23.0,ATL,NBA,PF,81.0,31.0,1514.0,166.0,365.0,0.455,2.0,4.0,0.5,164.0,361.0,0.454,0.458,110.0,144.0,0.764,131.0,304.0,435.0,44.0,52.0,39.0,96.0,199.0,444.0
2008,24.0,TOT,NBA,PF,64.0,0.0,776.0,92.0,212.0,0.434,0.0,2.0,0.0,92.0,210.0,0.438,0.434,71.0,105.0,0.676,68.0,137.0,205.0,19.0,22.0,21.0,35.0,110.0,255.0
2008,24.0,ATL,NBA,PF,36.0,0.0,414.0,37.0,100.0,0.37,0.0,1.0,0.0,37.0,99.0,0.374,0.37,35.0,51.0,0.686,34.0,73.0,107.0,11.0,13.0,11.0,14.0,60.0,109.0
2008,24.0,SAC,NBA,PF,28.0,0.0,362.0,55.0,112.0,0.491,0.0,1.0,0.0,55.0,111.0,0.495,0.491,36.0,54.0,0.667,34.0,64.0,98.0,8.0,9.0,10.0,21.0,50.0,146.0
2009,25.0,TOT,NBA,PF,45.0,0.0,512.0,70.0,157.0,0.446,0.0,2.0,0.0,70.0,155.0,0.452,0.446,46.0,63.0,0.73,49.0,104.0,153.0,12.0,22.0,18.0,34.0,64.0,186.0
2009,25.0,SAC,NBA,PF,30.0,0.0,305.0,40.0,89.0,0.449,0.0,2.0,0.0,40.0,87.0,0.46,0.449,32.0,42.0,0.762,25.0,53.0,78.0,8.0,12.0,10.0,26.0,36.0,112.0
2009,25.0,MIN,NBA,PF,15.0,0.0,207.0,30.0,68.0,0.441,0.0,0.0,,30.0,68.0,0.441,0.441,14.0,21.0,0.667,24.0,51.0,75.0,4.0,10.0,8.0,8.0,28.0,74.0
2010,26.0,BOS,NBA,PF,54.0,0.0,597.0,63.0,121.0,0.521,0.0,1.0,0.0,63.0,120.0,0.525,0.521,75.0,98.0,0.765,47.0,99.0,146.0,21.0,13.0,21.0,30.0,85.0,201.0
2011,27.0,TOT,NBA,PF,59.0,38.0,911.0,103.0,220.0,0.468,0.0,0.0,,103.0,220.0,0.468,0.468,58.0,75.0,0.773,93.0,180.0,273.0,32.0,23.0,26.0,43.0,126.0,264.0
2011,27.0,DEN,NBA,PF,42.0,32.0,713.0,82.0,181.0,0.453,0.0,0.0,,82.0,181.0,0.453,0.453,34.0,46.0,0.739,74.0,149.0,223.0,19.0,18.0,22.0,37.0,92.0,198.0
2011,27.0,NYK,NBA,PF,17.0,6.0,198.0,21.0,39.0,0.538,0.0,0.0,,21.0,39.0,0.538,0.538,24.0,29.0,0.828,19.0,31.0,50.0,13.0,5.0,4.0,6.0,34.0,66.0
2012,28.0,NJN,NBA,C,58.0,35.0,1276.0,96.0,201.0,0.478,0.0,0.0,,96.0,201.0,0.478,0.478,76.0,104.0,0.731,141.0,209.0,350.0,35.0,47.0,39.0,66.0,149.0,268.0
