Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
773,222,61,16.5,1.97,4.67,0.42,0.28,1.02,0.28,1.67,3.65,0.46,0.45,1.35,1.63,0.83,0.27,1.45,1.72,0.95,0.47,0.18,0.63,1.18,5.55
