PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Kevin Johnson,30,5,208,10.4,0.41,0.25,0.375,4.4,7.4,6.0,25.0,3.2,0.0,14.9,25.6,,-0.3,0.0,-0.4,-0.081,,-1.8,-1.6,-3.3,-0.1
Jason Kidd,23,5,207,15.2,0.489,0.415,0.358,2.2,13.9,8.2,39.4,2.7,0.8,17.5,15.9,,0.2,0.0,0.2,0.048,,1.4,0.9,2.4,0.2
Rex Chapman,29,5,191,17.1,0.644,0.578,0.301,1.2,8.1,4.7,14.0,0.5,0.0,13.8,25.2,,0.3,-0.1,0.2,0.048,,4.5,-1.7,2.8,0.2
Wesley Person,25,5,163,18.8,0.64,0.623,0.34,3.5,19.0,11.4,6.7,1.2,1.5,6.2,17.6,,0.4,0.0,0.4,0.124,,5.6,0.7,6.4,0.3
Danny Manning,30,5,116,21.3,0.64,0.067,0.33299999999999996,4.0,24.7,14.6,12.6,1.7,4.9,13.4,22.7,,0.2,0.1,0.3,0.135,,1.3,3.1,4.4,0.2
Cedric Ceballos,27,5,107,9.1,0.452,0.364,0.242,9.7,17.5,13.7,4.7,1.9,2.3,18.0,18.4,,-0.1,0.0,-0.1,-0.048,,-2.7,-1.4,-4.1,-0.1
Hot Rod Williams,34,5,105,10.0,0.515,0.0,0.667,11.0,13.7,12.3,4.6,1.0,6.2,20.5,10.3,,0.0,0.0,0.0,0.006999999999999999,,-2.2,0.8,-1.4,0.0
Mark Bryant,31,4,36,4.0,0.486,0.0,0.3,3.2,9.2,6.3,0.0,0.0,0.0,15.0,16.3,,0.0,0.0,-0.1,-0.08800000000000001,,-4.6,-3.6,-8.1,-0.1
Wayman Tisdale,32,4,36,4.6,0.4,0.0,0.0,6.4,15.3,11.0,0.0,0.0,0.0,6.3,19.6,,-0.1,0.0,-0.1,-0.11800000000000001,,-6.1,-4.0,-10.1,-0.1
Mike Brown,33,4,27,12.1,0.6459999999999999,0.0,1.6,8.5,8.2,8.3,5.9,0.0,0.0,10.5,15.6,,0.1,0.0,0.1,0.122,,-0.6,-0.5,-1.1,0.0
Steve Nash,22,4,15,-5.1,0.278,0.444,0.0,7.7,0.0,3.8,11.7,3.4,5.4,18.2,32.4,,-0.1,0.0,-0.1,-0.381,,-10.0,-2.4,-12.4,0.0
Loren Meyer,24,3,14,-4.4,0.0,0.25,0.0,16.4,31.5,24.1,10.2,0.0,11.6,42.9,22.1,,-0.2,0.0,-0.1,-0.47,,-10.9,-1.5,-12.4,0.0
