SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1997,20,NYK,Allan Houston,25,9,360,14.1,0.58,0.39,0.26,1.0,6.6,3.9,10.5,0.9,0.7,13.9,23.2,0.3,0.4,0.7,0.09,2.3,-0.4,1.8,0.4
1997,20,NYK,Charles Oakley,33,10,358,13.0,0.5,0.01,0.34,8.1,21.5,15.0,7.3,3.4,0.7,15.4,15.8,0.0,0.8,0.8,0.11,-1.4,2.6,1.2,0.3
1997,20,NYK,Patrick Ewing,34,9,357,21.0,0.55,0.01,0.25,9.2,22.9,16.2,10.2,0.5,5.5,12.7,28.9,0.3,0.7,1.0,0.13,1.9,1.0,2.9,0.4
1997,20,NYK,Chris Childs,29,10,328,14.5,0.54,0.3,0.26,3.4,14.5,9.1,30.0,3.3,0.0,22.4,18.5,0.2,0.6,0.8,0.12,-1.1,3.1,2.0,0.3
1997,20,NYK,Larry Johnson,27,9,295,17.0,0.66,0.22,0.49,4.7,10.0,7.4,13.7,1.3,0.3,13.8,17.9,0.8,0.4,1.2,0.19,2.3,1.8,4.1,0.5
1997,20,NYK,John Starks,31,9,253,16.2,0.56,0.41,0.31,3.5,11.2,7.5,18.3,2.2,0.0,15.1,25.4,0.2,0.4,0.6,0.12,1.0,1.1,2.1,0.3
1997,20,NYK,Buck Williams,36,10,193,9.0,0.51,0.0,0.49,8.5,16.6,12.6,5.0,0.8,1.8,8.6,11.7,0.2,0.3,0.5,0.12,-3.2,0.8,-2.4,0.0
1997,20,NYK,Charlie Ward,26,9,182,8.7,0.35,0.33,0.15,2.1,14.3,8.4,32.0,3.9,0.0,34.3,11.7,-0.2,0.4,0.1,0.04,-3.6,3.4,-0.2,0.1
1997,20,NYK,John Wallace,22,4,40,6.8,0.32,0.07,0.13,6.3,14.8,10.7,20.3,1.4,4.5,11.2,21.7,-0.1,0.1,0.0,-0.04,-4.1,1.4,-2.7,0.0
1997,20,NYK,Herb Williams,38,3,23,0.0,0.4,0.0,0.0,0.0,5.2,2.7,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,-7.0,0.2,-6.8,0.0
1997,20,NYK,Scott Brooks,31,4,7,14.0,0.62,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.16,0.7,0.0,0.8,0.0
1997,20,NYK,Walter McCarty,22,2,4,58.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,24.3,0.0,0.0,0.0,0.57,24.2,19.2,43.4,0.0
