PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Michael Jordan,33,19,804,27.1,0.524,0.135,0.297,5.9,16.4,10.9,25.7,2.1,1.9,8.0,35.5,,2.5,1.5,3.9,0.235,,8.1,1.7,9.9,2.4
Scottie Pippen,31,19,753,18.1,0.526,0.366,0.278,5.4,15.0,10.0,17.3,2.1,2.2,13.7,24.9,,0.9,1.4,2.3,0.145,,3.8,1.3,5.1,1.4
Dennis Rodman,35,19,535,7.9,0.42700000000000005,0.198,0.321,12.4,23.0,17.5,7.6,1.0,0.7,23.2,10.5,,-0.1,1.0,0.8,0.07400000000000001,,-3.0,0.1,-2.9,-0.1
Ron Harper,33,19,515,15.7,0.517,0.488,0.22399999999999998,4.4,14.4,9.2,17.7,2.6,2.5,7.4,13.4,,1.0,1.0,2.0,0.183,,2.0,3.8,5.8,1.0
Luc Longley,28,19,432,12.3,0.537,0.0,0.25,10.1,12.7,11.4,13.7,0.9,3.4,19.5,15.5,,0.2,0.7,0.9,0.098,,-1.6,1.6,0.0,0.2
Toni Kukoč,28,19,423,14.6,0.498,0.424,0.46399999999999997,3.5,11.8,7.5,20.7,1.7,0.9,10.1,18.5,,0.7,0.6,1.3,0.146,,2.4,0.6,3.0,0.5
Steve Kerr,31,19,341,11.8,0.5710000000000001,0.545,0.182,1.3,5.0,3.1,9.4,2.8,0.5,8.8,12.5,,0.5,0.5,1.0,0.14400000000000002,,0.0,2.0,2.0,0.3
Bison Dele,27,19,336,13.8,0.493,0.0,0.298,10.4,14.5,12.3,5.7,3.2,2.2,10.6,18.3,,0.2,0.7,0.9,0.132,,-2.4,1.8,-0.7,0.1
Jason Caffey,23,17,167,12.5,0.523,0.0,0.424,16.8,12.4,14.7,14.2,1.0,1.6,23.5,14.3,,0.2,0.2,0.4,0.11699999999999999,,-0.7,0.2,-0.5,0.1
Jud Buechler,28,18,138,10.5,0.49700000000000005,0.387,0.161,7.3,12.4,9.7,5.8,1.2,0.7,2.9,11.6,,0.2,0.2,0.4,0.135,,0.1,1.4,1.4,0.1
Randy Brown,28,17,98,4.4,0.326,0.0,0.16699999999999998,3.4,8.7,6.0,9.7,4.6,1.9,11.0,17.2,,-0.2,0.2,0.0,0.006999999999999999,,-8.8,3.6,-5.2,-0.1
Robert Parish,43,2,18,2.6,0.14300000000000002,0.0,0.0,12.5,13.5,13.0,0.0,0.0,15.2,0.0,18.2,,-0.1,0.0,0.0,-0.1,,-7.4,-2.1,-9.5,0.0
