Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2326,1,0,6.0,6.0,24.0,0.25,0.0,18.0,0,6.0,6.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,18.0,12.0
