Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2013,1,1449,ATL,Atlanta Hawks,21.0,NBA,SG,61.0,902.0,13.0,0.58,0.47,0.24,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,,1.1,0.6,1.7,0.09,,0.4,-1.2,-0.8,0.3
2014,1,1449,ATL,Atlanta Hawks,22.0,NBA,SG,13.0,158.0,4.7,0.46,0.43,0.1,2.2,13.8,8.1,10.4,0.3,0.5,20.1,15.8,,-0.2,0.1,-0.1,-0.04,,-4.7,-1.6,-6.3,-0.2
2015,1,1449,ATL,Atlanta Hawks,23.0,NBA,SG,24.0,297.0,15.9,0.63,0.52,0.19,0.8,13.8,7.5,7.0,1.7,0.0,6.9,17.8,,0.6,0.3,0.9,0.15,,0.8,-0.5,0.3,0.2
2016,31,1449,TOT,Total After Trade,24.0,NBA,SG,43.0,480.0,10.0,0.52,0.32,0.15,1.8,11.3,6.5,11.7,0.8,0.2,13.7,18.1,,0.0,0.2,0.2,0.02,,-1.9,-1.0,-2.9,-0.1
2016,7,1449,DAL,Dallas Mavericks,24.0,NBA,SG,21.0,193.0,7.2,0.47,0.27,0.13,2.3,10.2,6.3,7.6,0.8,0.0,12.9,20.1,,-0.2,0.1,-0.1,-0.03,,-4.3,-1.3,-5.7,-0.2
2016,24,1449,PHO,Phoenix Suns,24.0,NBA,SG,22.0,287.0,11.9,0.56,0.36,0.17,1.5,12.0,6.6,14.4,0.8,0.3,14.2,16.7,,0.3,0.1,0.4,0.06,,-0.3,-0.7,-1.1,0.1
2017,24,1449,PHO,Phoenix Suns,25.0,NBA,SG,4.0,13.0,17.3,0.6,0.4,0.4,0.0,8.6,4.2,11.5,0.0,0.0,0.0,18.9,,0.0,0.0,0.0,0.17,,4.3,-2.1,2.2,0.0
2019,31,1449,TOT,Total After Trade,27.0,NBA,SG,26.0,333.0,9.7,0.54,0.55,0.17,1.8,10.0,5.8,9.9,0.0,0.5,7.4,15.7,,0.2,0.0,0.2,0.03,,-1.0,-2.4,-3.4,-0.1
2019,30,1449,WAS,Washington Wizards,27.0,NBA,SG,4.0,14.0,20.5,1.5,1.0,0.0,0.0,7.9,3.9,9.9,0.0,0.0,0.0,6.1,,0.1,0.0,0.1,0.2,,7.6,-1.0,6.6,0.0
2019,20,1449,NYK,New York Knicks,27.0,NBA,SG,22.0,319.0,9.3,0.52,0.54,0.18,1.9,10.1,5.9,9.9,0.0,0.5,7.5,16.1,,0.2,0.0,0.2,0.02,,-1.4,-2.5,-3.9,-0.2
