Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1987,23.0,3204,PHI,Philadelphia 76Ers,23.0,NBA,SG,77.0,1612.0,11.9,0.49,0.09,0.33,5.1,6.0,5.6,14.2,2.8,0.7,15.6,21.3,-0.1,1.5,1.4,0.04,-2.2,0.2,-2.1,0.0
1988,23.0,3204,PHI,Philadelphia 76Ers,24.0,NBA,SG,61.0,1419.0,8.5,0.45,0.07,0.24,3.6,4.7,4.1,12.8,1.7,0.9,14.7,21.1,-1.1,0.6,-0.5,-0.02,-3.5,-1.3,-4.8,-1.0
1989,23.0,3204,PHI,Philadelphia 76Ers,25.0,NBA,SG,33.0,372.0,11.5,0.53,0.05,0.3,3.6,7.6,5.6,26.5,1.2,0.3,21.2,18.4,0.2,0.1,0.2,0.03,-1.6,-1.7,-3.3,-0.1
1990,27.0,3204,SAS,San Antonio Spurs,26.0,NBA,SG,78.0,1856.0,9.4,0.49,0.03,0.23,3.9,7.9,5.9,15.1,2.3,0.6,19.0,14.9,-0.4,2.3,1.9,0.05,-2.8,1.0,-1.7,0.1
1991,27.0,3204,SAS,San Antonio Spurs,27.0,NBA,SG,25.0,563.0,5.6,0.44,0.06,0.3,5.0,9.5,7.4,10.7,1.6,0.5,21.2,14.7,-0.6,0.7,0.1,0.01,-4.7,0.6,-4.1,-0.3
1992,30.0,3204,WSB,Washington Bullets,28.0,NBA,SG,81.0,2127.0,11.5,0.5,0.03,0.26,4.0,10.0,6.9,16.1,2.8,0.6,16.3,15.1,0.1,2.2,2.4,0.05,-2.3,1.4,-0.9,0.6
1993,,3204,CHH,None,29.0,NBA,SF,72.0,1471.0,11.5,0.57,0.02,0.32,3.8,8.7,6.4,16.2,2.1,0.3,18.9,13.2,1.3,1.0,2.3,0.08,-1.4,0.6,-0.8,0.5
1994,,3204,CHH,None,30.0,NBA,SG,50.0,1005.0,10.8,0.51,0.04,0.18,3.4,11.1,7.4,14.4,2.1,0.4,14.8,15.2,0.3,0.6,1.0,0.05,-2.2,-0.3,-2.5,-0.1
1995,,3204,CHH,None,31.0,NBA,SG,52.0,515.0,8.1,0.46,0.18,0.2,2.6,10.8,6.9,16.2,1.9,0.8,16.9,14.3,-0.2,0.6,0.4,0.04,-4.3,1.3,-3.0,-0.1
1996,21.0,3204,SEA,Seattle Supersonics,32.0,NBA,SG,60.0,695.0,8.1,0.48,0.16,0.19,3.0,6.3,4.8,12.9,1.5,0.5,15.4,17.5,-0.2,0.8,0.6,0.04,-3.3,-0.5,-3.8,-0.3
1997,21.0,3204,SEA,Seattle Supersonics,33.0,NBA,SG,65.0,929.0,9.3,0.51,0.33,0.19,3.0,6.6,4.8,13.0,2.5,0.5,13.8,13.2,0.6,1.1,1.7,0.09,-2.8,0.9,-1.8,0.0
1998,21.0,3204,SEA,Seattle Supersonics,34.0,NBA,SG,58.0,546.0,8.6,0.49,0.05,0.21,4.2,12.9,8.6,10.4,2.1,0.4,19.5,16.1,-0.3,0.6,0.3,0.03,-3.8,-0.2,-3.9,-0.3
1999,20.0,3204,NYK,New York Knicks,35.0,NBA,SG,20.0,92.0,4.2,0.44,0.0,0.0,4.0,6.2,5.1,9.2,2.4,0.0,27.3,11.5,-0.1,0.1,0.0,-0.0,-5.7,0.9,-4.9,-0.1
2001,21.0,3204,SEA,Seattle Supersonics,37.0,NBA,SG,1.0,9.0,35.8,1.0,0.0,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,15.0,0.1,0.0,0.1,0.45,10.7,4.6,15.3,0.0
