Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,20.0,PHO,NBA,PF,6.0,6.0,33.8,5.7,10.8,0.523,0.2,0.2,1.0,5.5,10.7,0.516,0.531,2.7,4.7,0.571,2.7,5.2,7.8,1.2,1.7,1.5,3.2,4.7,14.2
2005,22.0,PHO,NBA,C,15.0,15.0,40.1,10.2,18.9,0.539,0.0,0.2,0.0,10.2,18.7,0.544,0.539,9.5,12.2,0.781,4.0,6.7,10.7,1.2,0.7,2.0,3.1,3.9,29.9
2007,24.0,PHO,NBA,C,10.0,10.0,34.3,9.1,17.4,0.523,0.1,0.3,0.333,9.0,17.1,0.526,0.526,7.0,9.1,0.769,3.0,9.1,12.1,0.6,1.3,1.9,1.9,3.9,25.3
2008,25.0,PHO,NBA,C,5.0,5.0,40.8,9.6,19.8,0.485,0.2,0.8,0.25,9.4,19.0,0.495,0.49,3.8,6.0,0.633,3.0,6.0,9.0,0.4,1.4,2.4,2.8,3.8,23.2
2010,27.0,PHO,NBA,PF,16.0,16.0,36.5,7.8,14.9,0.519,0.0,0.3,0.0,7.8,14.7,0.528,0.519,6.7,8.9,0.754,2.9,3.8,6.6,1.1,0.7,1.5,2.5,3.4,22.2
2011,28.0,NYK,NBA,C,4.0,4.0,33.5,5.3,13.8,0.382,0.0,0.0,,5.3,13.8,0.382,0.382,4.0,6.0,0.667,2.8,5.0,7.8,1.8,0.3,0.8,3.0,2.5,14.5
2012,29.0,NYK,NBA,PF,4.0,4.0,34.8,5.0,9.0,0.556,0.0,0.0,,5.0,9.0,0.556,0.556,5.3,7.0,0.75,2.0,4.5,6.5,0.8,1.3,0.3,3.0,4.0,15.3
2013,30.0,NYK,NBA,PF,4.0,0.0,8.3,1.3,3.3,0.385,0.3,0.3,1.0,1.0,3.0,0.333,0.423,1.0,1.0,1.0,1.0,1.3,2.3,0.0,0.0,0.0,0.8,2.3,3.8
2015,32.0,DAL,NBA,PF,5.0,0.0,15.0,3.0,7.0,0.429,0.0,0.0,,3.0,7.0,0.429,0.429,1.8,2.6,0.692,1.4,1.8,3.2,0.6,0.2,0.6,1.4,3.2,7.8
2016,33.0,MIA,NBA,C,9.0,2.0,9.1,1.2,2.1,0.579,0.0,0.0,,1.2,2.1,0.579,0.579,0.9,0.9,1.0,0.3,1.1,1.4,0.0,0.6,0.3,1.0,1.6,3.3
