Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2018,20.0,DAL,NBA,PG,69.0,69.0,2049.0,404.0,1024.0,0.395,106.0,339.0,0.313,298.0,685.0,0.435,0.446,134.0,193.0,0.694,50.0,210.0,260.0,358.0,71.0,18.0,194.0,152.0,1048.0,,1.0
2019,21.0,TOT,NBA,PG,53.0,50.0,1508.0,278.0,650.0,0.428,67.0,208.0,0.322,211.0,442.0,0.477,0.479,99.0,156.0,0.635,32.0,123.0,155.0,252.0,67.0,20.0,154.0,129.0,722.0,,1.0
2019,21.0,DAL,NBA,PG,32.0,32.0,908.0,157.0,357.0,0.44,43.0,125.0,0.344,114.0,232.0,0.491,0.5,57.0,82.0,0.695,18.0,79.0,97.0,138.0,40.0,11.0,100.0,82.0,414.0,,1.0
2019,21.0,NYK,NBA,PG,21.0,18.0,600.0,121.0,293.0,0.413,24.0,83.0,0.289,97.0,210.0,0.462,0.454,42.0,74.0,0.568,14.0,44.0,58.0,114.0,27.0,9.0,54.0,47.0,308.0,,0.0
2020,22.0,NYK,NBA,PG,34.0,3.0,537.0,72.0,211.0,0.341,16.0,54.0,0.296,56.0,157.0,0.357,0.379,27.0,53.0,0.509,21.0,57.0,78.0,98.0,28.0,8.0,58.0,65.0,187.0,,0.0
2021,23.0,NYK,NBA,PG,2.0,0.0,24.0,2.0,8.0,0.25,0.0,3.0,0.0,2.0,5.0,0.4,0.25,4.0,4.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,4.0,8.0,,0.0
