Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,16,700,MIA,Miami Heat,22.0,NBA,PF,63.0,9.0,884.0,122.0,262.0,0.47,0.0,1.0,0.0,122.0,261.0,0.47,0.47,54.0,87.0,0.62,93.0,136.0,229.0,25.0,25.0,28.0,68.0,171.0,298.0
1991,16,700,MIA,Miami Heat,23.0,NBA,PF,55.0,17.0,996.0,115.0,236.0,0.49,1.0,2.0,0.5,114.0,234.0,0.49,0.49,69.0,124.0,0.56,107.0,159.0,266.0,39.0,18.0,28.0,36.0,129.0,300.0
1992,7,700,DAL,Dallas Mavericks,24.0,NBA,PF,68.0,67.0,2149.0,256.0,531.0,0.48,0.0,5.0,0.0,256.0,526.0,0.49,0.48,181.0,285.0,0.64,228.0,444.0,672.0,57.0,26.0,29.0,117.0,202.0,693.0
1993,7,700,DAL,Dallas Mavericks,25.0,NBA,PF,75.0,74.0,2462.0,393.0,863.0,0.46,2.0,8.0,0.25,391.0,855.0,0.46,0.46,167.0,281.0,0.59,259.0,442.0,701.0,68.0,36.0,28.0,160.0,199.0,955.0
1994,7,700,DAL,Dallas Mavericks,26.0,NBA,PF,15.0,5.0,286.0,24.0,59.0,0.41,0.0,0.0,,24.0,59.0,0.41,0.41,8.0,12.0,0.67,30.0,44.0,74.0,6.0,9.0,1.0,5.0,27.0,56.0
1995,7,700,DAL,Dallas Mavericks,27.0,NBA,PF,46.0,2.0,580.0,49.0,113.0,0.43,0.0,2.0,0.0,49.0,111.0,0.44,0.43,42.0,66.0,0.64,63.0,93.0,156.0,10.0,6.0,3.0,30.0,76.0,140.0
1996,7,700,DAL,Dallas Mavericks,28.0,NBA,PF,28.0,0.0,501.0,55.0,108.0,0.51,0.0,0.0,,55.0,108.0,0.51,0.51,27.0,47.0,0.57,43.0,74.0,117.0,21.0,10.0,4.0,25.0,66.0,137.0
1998,30,700,WAS,Washington Wizards,30.0,NBA,PF,74.0,66.0,1705.0,127.0,256.0,0.5,0.0,1.0,0.0,127.0,255.0,0.5,0.5,69.0,119.0,0.58,209.0,271.0,480.0,30.0,41.0,24.0,56.0,193.0,323.0
1999,30,700,WAS,Washington Wizards,31.0,NBA,C,37.0,34.0,578.0,49.0,92.0,0.53,0.0,0.0,,49.0,92.0,0.53,0.53,28.0,38.0,0.74,50.0,89.0,139.0,10.0,11.0,3.0,16.0,79.0,126.0
2001,8,700,DEN,Denver Nuggets,33.0,NBA,PF,19.0,1.0,228.0,12.0,25.0,0.48,0.0,0.0,,12.0,25.0,0.48,0.48,9.0,22.0,0.41,24.0,29.0,53.0,7.0,1.0,1.0,5.0,34.0,33.0
