Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1986,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",22.0,NBA,C,82.0,15.0,1695.0,7.4,14.7,0.51,0.0,0.0,0.0,7.4,14.7,0.51,4.4,7.3,0.61,4.8,8.4,13.2,1.6,1.0,2.0,3.1,8.4,19.3,106.0,104.0
1987,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",23.0,NBA,C,82.0,19.0,1684.0,4.9,10.3,0.48,0.0,0.0,0.0,4.9,10.3,0.48,3.7,5.6,0.65,4.5,9.9,14.4,0.9,1.5,2.2,2.7,7.7,13.5,105.0,102.0
1988,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",24.0,NBA,C,49.0,22.0,1073.0,4.5,9.4,0.48,0.0,0.1,0.0,4.5,9.3,0.49,3.9,6.3,0.61,4.8,10.7,15.5,0.9,1.7,2.6,2.5,7.5,13.0,106.0,103.0
1989,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",25.0,NBA,C,74.0,22.0,1531.0,4.5,8.6,0.52,0.0,0.1,0.0,4.5,8.5,0.53,2.0,3.6,0.55,4.7,9.8,14.4,1.8,1.7,3.1,1.9,7.6,11.0,112.0,103.0
1990,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",26.0,NBA,C,54.0,28.0,977.0,4.0,6.5,0.61,0.0,0.1,0.0,4.0,6.5,0.62,2.2,4.0,0.53,3.0,8.6,11.6,1.2,1.9,1.7,2.4,9.3,10.1,107.0,109.0
1991,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",27.0,NBA,C,77.0,61.0,1931.0,3.5,8.1,0.44,0.0,0.2,0.12,3.5,7.9,0.44,0.8,1.4,0.59,2.5,6.9,9.5,3.1,1.9,1.9,1.3,6.7,7.9,105.0,108.0
1992,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",28.0,NBA,C,77.0,14.0,1489.0,3.7,9.4,0.39,0.0,0.4,0.0,3.7,9.0,0.41,0.6,1.0,0.66,2.0,6.6,8.6,4.3,1.6,2.2,1.8,6.8,7.9,94.0,108.0
1993,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",29.0,NBA,C,78.0,65.0,1975.0,3.1,6.7,0.46,0.1,0.2,0.38,3.0,6.5,0.47,0.6,1.2,0.48,2.5,8.1,10.6,3.5,1.9,2.5,1.3,6.6,6.8,108.0,107.0
1994,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",30.0,NBA,C,82.0,78.0,1823.0,4.4,10.3,0.43,0.0,0.1,0.0,4.4,10.2,0.43,0.7,1.0,0.67,2.3,7.9,10.2,2.8,1.8,3.5,1.2,6.6,9.6,102.0,100.0
1995,1,1644,ATL,Atlanta Hawks,Jon Koncak,"May 17, 1963",31.0,NBA,C,62.0,20.0,943.0,4.4,10.6,0.41,0.7,2.0,0.33,3.7,8.6,0.43,0.7,1.4,0.54,1.3,9.1,10.4,2.9,2.0,2.6,1.1,7.8,10.1,101.0,101.0
1996,22,1644,ORL,Orlando Magic,Jon Koncak,"May 17, 1963",32.0,NBA,C,67.0,35.0,1288.0,3.4,7.1,0.48,0.1,0.4,0.33,3.3,6.7,0.49,1.3,2.3,0.56,2.6,8.5,11.0,2.1,1.1,1.8,1.7,9.2,8.2,104.0,106.0
