Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2010,8,22,DEN,Denver Nuggets,6,Arron Afflalo,SG,6-5,210,"October 15, 1985",US,2,UCLA
2010,8,52,DEN,Denver Nuggets,30,Malik Allen,PF,6-10,255,"June 27, 1978",US,8,Villanova
2010,8,66,DEN,Denver Nuggets,11,Chris Andersen,PF,6-10,245,"July 7, 1978",US,7,Blinn College
2010,8,93,DEN,Denver Nuggets,15,Carmelo Anthony,SF,6-7,238,"May 29, 1984",US,6,Syracuse
2010,8,150,DEN,Denver Nuggets,32,Renaldo Balkman,SF,6-8,208,"July 14, 1984",US,3,South Carolina
2010,8,242,DEN,Denver Nuggets,1,Chauncey Billups,PG,6-3,202,"September 25, 1976",US,12,Colorado
2010,8,485,DEN,Denver Nuggets,25,Anthony Carter,PG,6-1,190,"June 16, 1975",US,10,Hawaii
2010,8,1070,DEN,Denver Nuggets,14,Joey Graham,SF,6-7,225,"June 11, 1982",US,4,"Central Florida, Oklahoma State"
2010,8,1287,DEN,Denver Nuggets,31,Nene Hilario,C,6-11,250,"September 13, 1982",BR,7,
2010,8,1709,DEN,Denver Nuggets,3,Ty Lawson,PG,5-11,195,"November 3, 1987",US,R,UNC
2010,8,1861,DEN,Denver Nuggets,4,Kenyon Martin,PF,6-9,234,"December 30, 1977",US,9,Cincinnati
2010,8,2298,DEN,Denver Nuggets,27,Johan Petro,C,7-0,247,"January 27, 1986",FR,4,
2010,8,2682,DEN,Denver Nuggets,5,J.R. Smith,SG,6-6,225,"September 9, 1985",US,5,
