Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2010,13,260,LAC,Los Angeles Clippers,2,Steve Blake,PG,6-3,172,"February 26, 1980",US,6,Maryland
2010,13,369,LAC,Los Angeles Clippers,6,Bobby Brown,PG,6-2,175,"September 24, 1984",US,1,Cal State Fullerton
2010,13,441,LAC,Los Angeles Clippers,45,Rasual Butler,SF,6-7,215,"May 23, 1979",US,7,La Salle
2010,13,461,LAC,Los Angeles Clippers,23,Marcus Camby,PF,6-11,220,"March 22, 1974",US,13,UMass
2010,13,574,LAC,Los Angeles Clippers,25,Mardy Collins,SG,6-6,220,"August 4, 1984",US,3,Temple
2010,13,654,LAC,Los Angeles Clippers,44,JamesOn Curry,PG,6-3,190,"January 7, 1986",US,R,Oklahoma State
2010,13,678,LAC,Los Angeles Clippers,1,Baron Davis,PG,6-3,209,"April 13, 1979",US,10,UCLA
2010,13,697,LAC,Los Angeles Clippers,31,Ricky Davis,SF,6-6,195,"September 23, 1979",US,11,Iowa
2010,13,1056,LAC,Los Angeles Clippers,0,Drew Gooden,PF,6-10,250,"September 24, 1981",US,7,Kansas
2010,13,1063,LAC,Los Angeles Clippers,10,Eric Gordon,SG,6-3,215,"December 25, 1988",US,1,Indiana
2010,13,1564,LAC,Los Angeles Clippers,9,DeAndre Jordan,C,6-11,265,"July 21, 1988",US,1,Texas A&M
2010,13,1577,LAC,Los Angeles Clippers,35,Chris Kaman,C,7-0,265,"April 28, 1982",US,6,Central Michigan University
2010,13,2159,LAC,Los Angeles Clippers,20,Steve Novak,SF,6-10,225,"June 13, 1983",US,3,Marquette
2010,13,2220,LAC,Los Angeles Clippers,34,Travis Outlaw,SF,6-9,210,"September 18, 1984",US,6,
2010,13,2531,LAC,Los Angeles Clippers,21,Kareem Rush,SG,6-6,215,"October 30, 1980",US,6,Missouri
2010,13,2655,LAC,Los Angeles Clippers,8,Brian Skinner,PF,6-9,255,"May 19, 1976",US,11,Baylor
2010,13,2672,LAC,Los Angeles Clippers,5,Craig Smith,PF,6-7,250,"November 10, 1983",US,3,Boston College
2010,13,2826,LAC,Los Angeles Clippers,3,Sebastian Telfair,PG,6-0,165,"June 9, 1985",US,5,
2010,13,2877,LAC,Los Angeles Clippers,12,Al Thornton,SF,6-8,220,"December 7, 1983",US,2,Florida State
