Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1841,Shawn Marion,1978-05-07,1295.0,1192.0,44882.0,8071.0,16631.0,0.49,867.0,2641.0,0.33,7204.0,13990.0,0.51,0.51,2554.0,3174.0,0.8,3048.0,8285.0,11333.0,2475.0,1972.0,1384.0,1941.0,2817.0,19563.0,0
