Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1984,1,2455,ATL,Atlanta Hawks,22.0,NBA,PG,81.0,47.0,1938.0,6.5,14.1,0.46,0.1,0.3,0.17,6.4,13.7,0.47,6.6,8.4,0.78,1.9,3.8,5.7,8.2,3.3,0.8,4.5,7.4,19.7,,106.0,105.0
1985,1,2455,ATL,Atlanta Hawks,23.0,NBA,PG,69.0,58.0,2126.0,7.6,15.9,0.48,0.3,0.8,0.42,7.2,15.0,0.48,6.6,8.6,0.77,1.5,3.3,4.8,9.3,3.7,1.2,4.0,5.7,22.0,,112.0,105.0
1986,1,2455,ATL,Atlanta Hawks,24.0,NBA,PG,53.0,50.0,1571.0,6.7,14.2,0.47,0.0,0.5,0.0,6.7,13.7,0.49,5.3,8.6,0.61,1.5,3.5,5.0,13.5,3.7,0.4,4.3,5.7,18.7,,108.0,104.0
1987,1,2455,ATL,Atlanta Hawks,25.0,NBA,PG,82.0,82.0,2590.0,6.5,14.4,0.45,0.1,0.4,0.19,6.4,14.0,0.46,6.9,8.4,0.83,1.6,4.1,5.7,15.7,3.3,0.6,4.1,5.5,20.0,,119.0,104.0
1988,1,2455,ATL,Atlanta Hawks,26.0,NBA,PG,80.0,80.0,2502.0,8.0,17.7,0.45,0.2,0.7,0.27,7.8,17.1,0.46,6.4,8.4,0.76,1.7,5.6,7.3,14.9,2.8,0.8,4.2,5.4,22.6,,113.0,106.0
1989,1,2455,ATL,Atlanta Hawks,27.0,NBA,PG,76.0,76.0,2462.0,7.4,16.2,0.46,0.9,2.5,0.35,6.5,13.7,0.47,4.9,5.7,0.86,1.8,3.9,5.7,10.4,3.6,0.8,3.1,5.2,20.5,,118.0,106.0
1990,1,2455,ATL,Atlanta Hawks,28.0,NBA,PG,48.0,44.0,1526.0,7.2,15.8,0.45,0.8,2.2,0.36,6.4,13.6,0.47,4.5,5.6,0.81,1.5,5.0,6.6,8.7,3.8,0.7,3.2,5.0,19.6,,114.0,108.0
1991,1,2455,ATL,Atlanta Hawks,29.0,NBA,PG,79.0,79.0,2586.0,8.4,19.2,0.44,1.7,4.9,0.34,6.7,14.3,0.47,4.2,4.9,0.84,0.9,3.9,4.8,6.4,2.8,0.9,2.4,4.1,22.5,,113.0,110.0
1992,13,2455,LAC,Los Angeles Clippers,30.0,NBA,PG,59.0,25.0,1657.0,6.8,16.0,0.42,0.8,2.8,0.28,6.0,13.2,0.45,4.9,5.9,0.83,0.7,3.7,4.4,7.0,3.3,0.6,2.8,5.0,19.2,,108.0,105.0
1993,20,2455,NYK,New York Knicks,31.0,NBA,PG,77.0,45.0,1886.0,5.8,13.3,0.44,1.1,3.3,0.32,4.8,10.0,0.48,3.6,4.4,0.82,0.7,4.5,5.2,10.9,3.3,0.2,3.1,5.8,16.3,,112.0,99.0
1994,20,2455,NYK,New York Knicks,32.0,NBA,PG,19.0,19.0,499.0,5.7,13.2,0.43,2.0,5.4,0.36,3.7,7.8,0.48,1.5,2.3,0.64,0.4,3.6,4.0,10.4,2.6,0.5,3.0,4.6,14.8,,110.0,99.0
1995,31,2455,TOT,Total After Trade,33.0,NBA,PG,63.0,0.0,989.0,5.6,15.5,0.36,2.3,6.5,0.35,3.2,9.0,0.36,3.1,4.2,0.73,0.8,4.8,5.6,8.3,3.3,1.1,3.1,7.7,16.5,,103.0,103.0
1995,20,2455,NYK,New York Knicks,33.0,NBA,PG,3.0,0.0,47.0,4.5,14.6,0.31,3.4,5.6,0.6,1.1,9.0,0.12,9.0,12.3,0.73,2.2,7.8,10.1,9.0,4.5,0.0,4.5,9.0,21.3,,109.0,98.0
1995,27,2455,SAS,San Antonio Spurs,33.0,NBA,PG,60.0,0.0,942.0,5.6,15.6,0.36,2.3,6.6,0.34,3.3,9.0,0.37,2.8,3.8,0.73,0.7,4.7,5.4,8.3,3.3,1.1,3.0,7.6,16.3,,102.0,103.0
1996,27,2455,SAS,San Antonio Spurs,34.0,NBA,PG,78.0,0.0,1235.0,4.5,12.1,0.37,2.0,5.7,0.34,2.5,6.4,0.4,2.0,2.7,0.75,1.2,4.5,5.7,5.1,3.0,0.9,2.4,7.3,12.9,,101.0,103.0
