Season,Team ID,Team ABV,Team,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,ARENA,ATTENDANCE,ATTENDANCE/G
2003,5,CHI,Chicago Bulls,25.2,30.0,52.0,27,55,-5.13,-0.17,-5.31,100.2,105.6,-5.4,93.5,0.3,0.15,0.51,0.47,15.4,27.7,0.22,69.5,United Center,804309,19617
