Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,5,270,CHI,Charlotte Bobcats,25.0,NBA,PF,67.0,8.0,690.0,76.0,174.0,0.44,0.0,0.0,,76.0,174.0,0.44,0.44,46.0,75.0,0.61,76.0,118.0,194.0,56.0,19.0,33.0,52.0,93.0,198.0
1995,5,270,CHI,Charlotte Bobcats,26.0,NBA,PF,68.0,9.0,889.0,100.0,210.0,0.48,0.0,2.0,0.0,100.0,208.0,0.48,0.48,38.0,67.0,0.57,107.0,133.0,240.0,60.0,26.0,33.0,59.0,146.0,238.0
1996,14,270,LAL,Los Angeles Lakers,27.0,NBA,PF,57.0,2.0,715.0,79.0,167.0,0.47,0.0,2.0,0.0,79.0,165.0,0.48,0.47,25.0,44.0,0.57,69.0,101.0,170.0,42.0,25.0,35.0,47.0,109.0,183.0
1997,14,270,LAL,Los Angeles Lakers,28.0,NBA,PF,58.0,18.0,1009.0,92.0,179.0,0.51,1.0,3.0,0.33,91.0,176.0,0.52,0.52,56.0,83.0,0.68,113.0,163.0,276.0,35.0,22.0,26.0,50.0,121.0,241.0
1998,14,270,LAL,Los Angeles Lakers,29.0,NBA,PF,70.0,3.0,1029.0,107.0,187.0,0.57,0.0,4.0,0.0,107.0,183.0,0.58,0.57,39.0,78.0,0.5,114.0,184.0,298.0,37.0,29.0,25.0,51.0,157.0,253.0
1999,31,270,TOT,Total After Trade,30.0,NBA,PF,34.0,3.0,530.0,36.0,100.0,0.36,0.0,1.0,0.0,36.0,99.0,0.36,0.36,28.0,54.0,0.52,58.0,93.0,151.0,12.0,19.0,16.0,21.0,74.0,100.0
1999,14,270,LAL,Los Angeles Lakers,30.0,NBA,PF,14.0,3.0,162.0,13.0,33.0,0.39,0.0,1.0,0.0,13.0,32.0,0.41,0.39,6.0,12.0,0.5,24.0,22.0,46.0,2.0,1.0,4.0,6.0,27.0,32.0
1999,6,270,CLE,Cleveland Cavaliers,30.0,NBA,PF,20.0,0.0,368.0,23.0,67.0,0.34,0.0,0.0,,23.0,67.0,0.34,0.34,22.0,42.0,0.52,34.0,71.0,105.0,10.0,18.0,12.0,15.0,47.0,68.0
2001,31,270,TOT,Total After Trade,32.0,NBA,PF,68.0,6.0,1305.0,130.0,294.0,0.44,2.0,8.0,0.25,128.0,286.0,0.45,0.45,51.0,83.0,0.61,181.0,219.0,400.0,59.0,42.0,22.0,73.0,165.0,313.0
2001,24,270,PHO,Phoenix Suns,32.0,NBA,PF,30.0,6.0,387.0,23.0,47.0,0.49,0.0,0.0,,23.0,47.0,0.49,0.49,8.0,15.0,0.53,35.0,50.0,85.0,8.0,13.0,5.0,18.0,75.0,54.0
2001,10,270,GSW,Golden State Warriors,32.0,NBA,PF,38.0,0.0,918.0,107.0,247.0,0.43,2.0,8.0,0.25,105.0,239.0,0.44,0.44,43.0,68.0,0.63,146.0,169.0,315.0,51.0,29.0,17.0,55.0,90.0,259.0
2002,23,270,PHI,Philadelphia 76Ers,33.0,NBA,PF,72.0,21.0,1426.0,115.0,251.0,0.46,0.0,1.0,0.0,115.0,250.0,0.46,0.46,29.0,45.0,0.64,149.0,219.0,368.0,44.0,49.0,26.0,52.0,176.0,259.0
2003,5,270,CHI,Charlotte Bobcats,34.0,NBA,C,50.0,3.0,836.0,65.0,134.0,0.48,0.0,0.0,,65.0,134.0,0.48,0.48,20.0,35.0,0.57,68.0,137.0,205.0,50.0,33.0,19.0,43.0,121.0,150.0
2004,31,270,TOT,Total After Trade,35.0,NBA,"C,PF",62.0,3.0,1050.0,115.0,253.0,0.46,0.0,3.0,0.0,115.0,250.0,0.46,0.46,15.0,27.0,0.56,98.0,177.0,275.0,55.0,49.0,24.0,43.0,135.0,245.0
2004,5,270,CHI,Charlotte Bobcats,35.0,NBA,PF,46.0,3.0,756.0,97.0,206.0,0.47,0.0,3.0,0.0,97.0,203.0,0.48,0.47,13.0,24.0,0.54,76.0,130.0,206.0,45.0,38.0,19.0,35.0,86.0,207.0
2004,28,270,TOR,Toronto Raptors,35.0,NBA,C,16.0,0.0,294.0,18.0,47.0,0.38,0.0,0.0,,18.0,47.0,0.38,0.38,2.0,3.0,0.67,22.0,47.0,69.0,10.0,11.0,5.0,8.0,49.0,38.0
