SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2017,24,PHO,Devin Booker,20.0,78.0,2730.0,0.42,0.45,0.36,0.48,0.83,0.53,0.31,0.28,93.0,89.0,102.0,92.0,108.0,96.0,114.0,90.0,-111.2,-69.2
2017,24,PHO,Eric Bledsoe,27.0,66.0,2176.0,0.43,0.48,0.34,0.48,0.85,0.56,0.44,0.3,95.0,95.0,94.0,94.0,110.0,102.0,164.0,95.0,-60.3,25.1
2017,24,PHO,T.J. Warren,23.0,66.0,2048.0,0.5,0.53,0.26,0.51,0.77,0.54,0.19,0.12,108.0,105.0,74.0,99.0,100.0,98.0,70.0,38.0,-4.3,-23.1
2017,24,PHO,Marquese Chriss,19.0,82.0,1743.0,0.45,0.52,0.32,0.51,0.62,0.53,0.29,0.35,98.0,103.0,90.0,99.0,81.0,96.0,106.0,112.0,-9.3,-33.2
2017,24,PHO,Alex Len,23.0,77.0,1560.0,0.5,0.5,0.25,0.5,0.72,0.55,0.45,0.03,109.0,100.0,70.0,97.0,93.0,100.0,166.0,8.0,-12.7,0.4
2017,24,PHO,Brandon Knight,25.0,54.0,1140.0,0.4,0.42,0.32,0.44,0.86,0.5,0.29,0.26,87.0,84.0,91.0,86.0,111.0,91.0,108.0,84.0,-76.4,-59.8
2017,24,PHO,Tyler Ulis,21.0,61.0,1123.0,0.42,0.46,0.27,0.44,0.78,0.47,0.16,0.18,92.0,90.0,74.0,87.0,100.0,86.0,60.0,57.0,-60.0,-73.3
2017,24,PHO,Jared Dudley,31.0,64.0,1362.0,0.45,0.56,0.38,0.56,0.66,0.58,0.19,0.59,99.0,111.0,106.0,110.0,86.0,105.0,69.0,186.0,35.5,20.2
2017,24,PHO,Leandro Barbosa,34.0,67.0,963.0,0.44,0.47,0.36,0.48,0.89,0.51,0.12,0.25,96.0,93.0,100.0,94.0,115.0,92.0,42.0,79.0,-23.7,-35.9
2017,24,PHO,P.J. Tucker,31.0,57.0,1627.0,0.42,0.46,0.34,0.48,0.79,0.52,0.22,0.38,91.0,92.0,95.0,93.0,103.0,94.0,80.0,122.0,-23.7,-27.5
2017,24,PHO,Tyson Chandler,34.0,47.0,1298.0,0.67,0.67,,0.67,0.73,0.7,0.54,0.0,147.0,133.0,,131.0,95.0,127.0,201.0,,71.8,84.9
2017,24,PHO,Alan Williams,24.0,47.0,708.0,0.52,0.52,0.0,0.52,0.62,0.55,0.42,0.0,113.0,103.0,,101.0,81.0,99.0,155.0,1.0,1.7,-3.4
2017,24,PHO,Derrick Jones Jr.,19.0,32.0,545.0,0.56,0.59,0.27,0.57,0.71,0.6,0.34,0.09,123.0,117.0,76.0,112.0,92.0,109.0,125.0,29.0,14.7,14.4
2017,24,PHO,Dragan Bender,19.0,43.0,574.0,0.35,0.48,0.28,0.44,0.36,0.44,0.07,0.63,77.0,96.0,78.0,86.0,47.0,80.0,25.0,198.0,-23.4,-37.2
2017,24,PHO,Jarell Eddie,25.0,5.0,62.0,0.32,0.67,0.25,0.42,0.89,0.52,0.47,0.84,69.0,132.0,70.0,82.0,115.0,95.0,175.0,266.0,-3.5,-1.4
2017,24,PHO,Ronnie Price,33.0,14.0,134.0,0.17,0.14,0.18,0.23,0.75,0.27,0.17,0.71,36.0,28.0,49.0,45.0,97.0,49.0,62.0,224.0,-13.7,-14.5
2017,24,PHO,John Jenkins,25.0,4.0,13.0,0.4,0.33,0.5,0.5,1.0,0.6,0.4,0.4,87.0,66.0,140.0,97.0,130.0,108.0,148.0,127.0,-0.1,0.5
2017,24,PHO,Elijah Millsap,29.0,2.0,23.0,0.14,0.2,0.0,0.14,0.5,0.19,0.29,0.29,31.0,40.0,,28.0,65.0,34.0,106.0,90.0,-5.2,-5.7
2017,24,PHO,Team,,,,0.45,0.49,0.33,0.49,0.78,0.54,0.3,0.25,99.0,98.0,93.0,96.0,100.0,98.0,111.0,79.0,-280.2,-211.2
2017,24,PHO,League Average,,,,0.46,0.5,0.36,0.51,0.77,0.55,0.27,0.32,,,,,,,,,,
