PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Anthony Davis,23.0,75.0,2708.0,0.505,0.524,0.298,0.518,0.802,0.58,0.424,0.08800000000000001,110.0,104.0,83.0,101.0,104.0,105.0,157.0,28.0,12.2,98.7
Jrue Holiday,26.0,67.0,2190.0,0.45399999999999996,0.498,0.35600000000000004,0.51,0.708,0.532,0.188,0.315,99.0,99.0,100.0,99.0,92.0,96.0,70.0,100.0,-7.5,-39.2
E'Twaun Moore,27.0,73.0,1820.0,0.457,0.501,0.37,0.519,0.77,0.537,0.11900000000000001,0.336,100.0,100.0,104.0,101.0,100.0,97.0,44.0,106.0,7.0,-19.8
Terrence Jones,25.0,51.0,1264.0,0.47200000000000003,0.512,0.253,0.49200000000000005,0.606,0.518,0.348,0.153,103.0,102.0,71.0,96.0,78.0,94.0,128.0,49.0,-21.4,-38.8
Solomon Hill,25.0,80.0,2374.0,0.38299999999999995,0.428,0.348,0.48100000000000004,0.805,0.527,0.268,0.565,84.0,85.0,97.0,94.0,104.0,95.0,99.0,179.0,-31.1,-27.3
Buddy Hield,24.0,57.0,1161.0,0.39299999999999996,0.41700000000000004,0.369,0.48700000000000004,0.879,0.503,0.07,0.512,86.0,83.0,103.0,95.0,114.0,91.0,26.0,162.0,-24.9,-48.4
Langston Galloway,25.0,55.0,1120.0,0.374,0.37,0.377,0.489,0.769,0.508,0.11800000000000001,0.608,82.0,74.0,105.0,95.0,100.0,92.0,44.0,192.0,-22.1,-41.5
Tim Frazier,26.0,65.0,1525.0,0.40399999999999997,0.446,0.312,0.45299999999999996,0.76,0.503,0.319,0.317,88.0,89.0,87.0,88.0,98.0,91.0,118.0,100.0,-49.1,-45.0
Dante Cunningham,29.0,66.0,1649.0,0.485,0.579,0.392,0.584,0.593,0.586,0.075,0.504,106.0,115.0,110.0,114.0,77.0,106.0,28.0,159.0,50.2,25.3
DeMarcus Cousins,26.0,17.0,574.0,0.452,0.486,0.375,0.51,0.777,0.564,0.385,0.306,99.0,97.0,105.0,99.0,101.0,102.0,142.0,97.0,-2.6,8.3
Jordan Crawford,28.0,19.0,442.0,0.48200000000000004,0.5529999999999999,0.39,0.5670000000000001,0.769,0.5820000000000001,0.11900000000000001,0.436,105.0,110.0,109.0,110.0,100.0,105.0,44.0,138.0,23.0,13.5
Tyreke Evans,27.0,26.0,474.0,0.401,0.446,0.3,0.447,0.7759999999999999,0.491,0.256,0.308,88.0,89.0,84.0,87.0,101.0,89.0,94.0,98.0,-30.2,-31.0
Alexis Ajinça,28.0,39.0,584.0,0.5,0.511,0.0,0.5,0.725,0.529,0.225,0.022000000000000002,109.0,102.0,,97.0,94.0,96.0,83.0,7.0,-4.9,-9.1
Donatas Motiejūnas,26.0,34.0,479.0,0.413,0.505,0.23399999999999999,0.45299999999999996,0.51,0.47,0.355,0.341,90.0,100.0,65.0,88.0,66.0,85.0,131.0,108.0,-16.8,-26.3
Cheick Diallo,20.0,17.0,199.0,0.474,0.474,,0.474,0.7140000000000001,0.51,0.276,0.0,104.0,94.0,,92.0,93.0,92.0,102.0,,-6.1,-7.2
Quinn Cook,30.0,31.0,482.0,0.47700000000000004,0.47700000000000004,,0.47700000000000004,0.59,0.517,0.6,0.0,104.0,95.0,,93.0,76.0,94.0,222.0,,-4.8,-5.8
Lance Stephenson,26.0,6.0,162.0,0.473,0.556,0.1,0.48200000000000004,0.625,0.496,0.145,0.182,103.0,110.0,28.0,94.0,81.0,90.0,54.0,58.0,-3.5,-6.6
