PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Russell Westbrook,28.0,81.0,2802.0,0.424,0.46,0.34299999999999997,0.47600000000000003,0.845,0.5529999999999999,0.433,0.3,93.0,91.0,96.0,93.0,110.0,100.0,160.0,95.0,-146.2,5.4
Victor Oladipo,24.0,67.0,2222.0,0.442,0.491,0.361,0.51,0.753,0.534,0.165,0.37799999999999995,97.0,98.0,101.0,99.0,98.0,97.0,61.0,119.0,-6.5,-37.5
Enes Kanter,24.0,72.0,1533.0,0.545,0.568,0.132,0.5489999999999999,0.7859999999999999,0.599,0.387,0.052000000000000005,119.0,113.0,37.0,107.0,102.0,108.0,143.0,16.0,51.8,80.3
Steven Adams,23.0,80.0,2389.0,0.5710000000000001,0.5720000000000001,0.0,0.5710000000000001,0.611,0.589,0.392,0.002,125.0,114.0,,111.0,79.0,107.0,145.0,,75.1,56.5
Andre Roberson,25.0,79.0,2376.0,0.46399999999999997,0.609,0.245,0.513,0.423,0.51,0.24,0.397,102.0,121.0,68.0,100.0,55.0,92.0,89.0,126.0,-0.7,-43.4
Domantas Sabonis,20.0,81.0,1632.0,0.39899999999999997,0.43799999999999994,0.321,0.452,0.657,0.469,0.139,0.331,87.0,87.0,90.0,88.0,85.0,85.0,51.0,105.0,-59.2,-84.9
Jerami Grant,22.0,78.0,1490.0,0.469,0.523,0.377,0.539,0.619,0.5660000000000001,0.447,0.36700000000000005,103.0,104.0,105.0,105.0,80.0,102.0,165.0,116.0,15.5,9.9
Semaj Christon,23.0,68.0,1055.0,0.39299999999999996,0.425,0.381,0.531,0.898,0.56,0.14400000000000002,0.7240000000000001,86.0,85.0,106.0,103.0,116.0,101.0,53.0,229.0,11.7,5.5
Joffrey Lauvergne,25.0,50.0,739.0,0.455,0.506,0.34600000000000003,0.51,0.638,0.531,0.23800000000000002,0.32,100.0,101.0,97.0,99.0,83.0,96.0,88.0,101.0,-1.7,-11.7
Anthony Morrow,31.0,40.0,627.0,0.386,0.49,0.294,0.46399999999999997,0.885,0.49,0.11699999999999999,0.534,84.0,97.0,82.0,90.0,115.0,89.0,43.0,169.0,-22.1,-29.0
Taj Gibson,31.0,23.0,487.0,0.49700000000000005,0.494,1.0,0.5,0.718,0.528,0.218,0.006,109.0,98.0,280.0,97.0,93.0,96.0,81.0,2.0,-4.9,-9.7
Semaj Christon,24.0,64.0,973.0,0.345,0.406,0.191,0.37200000000000005,0.5479999999999999,0.387,0.139,0.282,76.0,81.0,53.0,72.0,71.0,70.0,51.0,89.0,-63.1,-78.4
Doug McDermott,25.0,22.0,430.0,0.452,0.53,0.36200000000000004,0.536,0.706,0.551,0.13699999999999998,0.46799999999999997,99.0,105.0,101.0,104.0,91.0,100.0,51.0,148.0,5.6,-0.2
Cameron Payne,22.0,20.0,320.0,0.331,0.34600000000000003,0.308,0.392,1.0,0.402,0.031,0.4,72.0,69.0,86.0,76.0,130.0,73.0,11.0,127.0,-31.6,-39.6
Kyle Singler,28.0,32.0,385.0,0.41,0.5870000000000001,0.18899999999999997,0.452,0.765,0.486,0.205,0.446,90.0,117.0,53.0,88.0,99.0,88.0,76.0,141.0,-10.3,-12.0
Norris Cole,28.0,13.0,125.0,0.308,0.33299999999999996,0.231,0.337,0.8,0.381,0.192,0.25,67.0,66.0,65.0,66.0,104.0,69.0,71.0,79.0,-18.4,-19.3
Nick Collison,36.0,20.0,128.0,0.609,0.636,0.0,0.609,0.625,0.622,0.348,0.043,133.0,126.0,,118.0,81.0,113.0,129.0,14.0,4.4,3.7
Ersan İlyasova,29.0,3.0,62.0,0.375,0.75,0.25,0.469,,0.469,0.0,0.75,82.0,149.0,70.0,91.0,,85.0,,237.0,-1.4,-2.7
Josh Huestis,25.0,2.0,31.0,0.545,0.5710000000000001,0.5,0.636,0.0,0.612,0.091,0.364,119.0,114.0,140.0,124.0,,111.0,34.0,115.0,2.7,1.4
Team,,,,0.45399999999999996,0.506,0.325,0.5,0.757,0.5429999999999999,0.308,0.28300000000000003,99.0,100.0,91.0,97.0,98.0,98.0,114.0,90.0,-158.7,-122.7
League Average,,,,0.457,0.503,0.35700000000000004,0.514,0.772,0.552,0.271,0.316,,,,,,,,,,
