SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,30,WAS,Gilbert Arenas,25,74,73,2942,7.9,18.9,0.42,2.5,7.1,0.35,5.4,11.8,0.46,7.4,8.8,0.84,0.7,3.4,4.1,5.4,1.7,0.2,2.9,3.0,25.8
2007,30,WAS,Antawn Jamison,30,70,70,2662,6.9,15.4,0.45,1.9,5.1,0.36,5.1,10.3,0.49,3.1,4.2,0.74,1.8,5.8,7.6,1.8,1.1,0.5,1.4,2.6,18.8
2007,30,WAS,Caron Butler,26,63,63,2474,6.6,14.2,0.46,0.3,1.0,0.25,6.3,13.1,0.48,4.1,4.8,0.86,2.1,4.7,6.8,3.4,1.9,0.2,2.6,2.7,17.5
2007,30,WAS,DeShawn Stevenson,25,82,82,2419,5.2,11.2,0.46,1.1,2.7,0.4,4.1,8.5,0.48,2.3,3.2,0.7,0.8,2.4,3.2,3.2,1.0,0.3,1.8,2.3,13.7
2007,30,WAS,Antonio Daniels,31,80,8,1761,3.5,8.0,0.44,0.4,1.3,0.3,3.1,6.7,0.47,4.3,5.1,0.83,0.4,2.7,3.1,5.9,0.8,0.2,1.4,1.6,11.7
2007,30,WAS,Brendan Haywood,27,77,49,1740,4.1,7.3,0.56,0.0,0.0,,4.1,7.3,0.56,2.4,4.3,0.55,4.0,5.8,9.9,1.0,0.7,1.8,1.9,4.3,10.6
2007,30,WAS,Jarvis Hayes,25,81,17,1626,5.0,12.1,0.41,1.5,4.1,0.36,3.5,8.0,0.44,1.6,1.9,0.84,0.9,3.7,4.6,1.8,1.1,0.3,1.2,3.5,13.0
2007,30,WAS,Etan Thomas,28,65,32,1246,4.6,8.0,0.57,0.0,0.0,,4.6,8.0,0.57,2.2,4.0,0.56,3.9,7.0,10.9,0.8,0.6,2.6,2.1,4.7,11.4
2007,30,WAS,Darius Songaila,28,37,1,700,6.1,11.6,0.52,0.0,0.1,0.0,6.1,11.5,0.53,2.4,2.8,0.85,2.3,4.6,6.9,2.0,0.9,0.5,2.2,5.4,14.5
2007,30,WAS,Andray Blatche,20,56,13,682,4.5,10.4,0.44,0.2,1.4,0.15,4.3,9.0,0.48,1.6,2.6,0.61,4.1,6.0,10.1,2.1,0.9,1.7,2.6,5.0,10.9
2007,30,WAS,Roger Mason,26,62,0,492,4.3,13.1,0.33,2.4,7.5,0.32,1.9,5.6,0.34,1.0,1.2,0.88,0.5,2.8,3.3,2.6,1.0,0.4,1.4,4.8,12.1
2007,30,WAS,Calvin Booth,30,44,1,380,2.9,6.3,0.47,0.1,0.2,0.5,2.8,6.1,0.47,0.6,0.9,0.6,2.6,5.1,7.7,1.7,0.4,2.7,0.9,6.7,6.5
2007,30,WAS,Donell Taylor,24,47,1,369,5.5,13.7,0.4,0.3,1.7,0.18,5.2,12.0,0.43,1.1,2.0,0.52,1.4,3.8,5.2,4.4,1.7,0.3,2.4,3.3,12.3
2007,30,WAS,Michael Ruffin,30,30,0,271,0.7,2.4,0.28,0.0,0.0,,0.7,2.4,0.28,0.9,2.5,0.37,4.6,3.6,8.2,0.8,0.8,1.1,1.6,5.7,2.3
2007,30,WAS,James Lang,23,11,0,55,2.6,5.9,0.44,0.0,0.0,,2.6,5.9,0.44,2.0,3.3,0.6,3.3,3.9,7.2,1.3,0.0,2.0,1.3,9.2,7.2
2007,30,WAS,Mike Hall,22,2,0,13,2.8,11.1,0.25,0.0,0.0,,2.8,11.1,0.25,0.0,0.0,,2.8,2.8,5.5,2.8,0.0,0.0,0.0,2.8,5.5
