PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LeBron James,22,78,78,3190,8.7,18.3,0.47600000000000003,1.1,3.5,0.319,7.6,14.8,0.513,5.5,7.9,0.698,0.9,5.0,5.9,5.3,1.4,0.6,2.8,1.9,24.1
Larry Hughes,28,70,68,2596,5.3,13.2,0.4,1.0,3.1,0.33299999999999996,4.3,10.1,0.42,2.9,4.3,0.6759999999999999,0.6,3.1,3.7,3.6,1.2,0.4,2.1,2.3,14.5
Drew Gooden,25,80,80,2238,6.0,12.6,0.473,0.0,0.1,0.16699999999999998,6.0,12.5,0.47600000000000003,2.3,3.2,0.7140000000000001,4.2,6.7,11.0,1.4,1.1,0.5,1.8,3.4,14.2
Zydrunas Ilgauskas,31,78,78,2130,6.5,13.4,0.485,0.0,0.0,0.0,6.5,13.4,0.486,2.6,3.2,0.807,4.1,6.0,10.1,2.1,0.8,1.7,2.4,4.3,15.6
Anderson Varejão,24,81,6,1932,3.6,7.5,0.47600000000000003,0.0,0.2,0.0,3.6,7.3,0.48700000000000004,3.1,5.0,0.616,3.6,6.6,10.2,1.4,1.4,1.0,1.2,5.0,10.2
Eric Snow,33,82,45,1929,2.5,6.0,0.41700000000000004,0.0,0.1,0.0,2.5,6.0,0.42200000000000004,1.3,2.1,0.637,0.7,2.9,3.5,6.2,1.0,0.3,2.1,3.5,6.4
Sasha Pavlović,23,67,28,1534,5.2,11.5,0.45299999999999996,1.4,3.5,0.405,3.8,8.0,0.474,2.3,3.0,0.794,0.5,3.2,3.7,2.5,1.3,0.4,2.4,3.4,14.2
Donyell Marshall,33,81,0,1360,5.5,13.1,0.424,2.5,7.2,0.35100000000000003,3.0,5.9,0.514,1.4,2.1,0.6629999999999999,2.3,6.3,8.6,1.2,1.0,1.1,1.8,3.4,15.0
Damon Jones,30,60,0,1173,4.2,10.9,0.386,2.7,7.1,0.385,1.5,3.8,0.387,0.9,1.4,0.682,0.3,1.7,2.0,2.9,0.5,0.1,1.1,1.6,12.1
Daniel Gibson,20,60,16,988,3.6,8.4,0.424,1.9,4.5,0.419,1.7,3.9,0.43,1.0,1.4,0.718,1.0,2.3,3.4,2.5,0.8,0.3,1.6,3.4,10.1
David Wesley,36,35,5,352,2.3,7.7,0.293,0.9,3.9,0.237,1.3,3.8,0.35100000000000003,2.0,2.9,0.7140000000000001,0.3,3.3,3.6,3.8,1.2,0.4,1.7,3.3,7.5
Shannon Brown,21,23,5,202,5.0,13.2,0.37799999999999995,1.2,4.5,0.28,3.7,8.7,0.429,1.8,2.5,0.7140000000000001,1.1,2.7,3.7,1.8,1.2,0.5,2.5,4.3,13.0
Ira Newble,32,15,1,129,4.5,10.3,0.43200000000000005,2.2,4.2,0.5329999999999999,2.2,6.1,0.364,1.7,2.8,0.6,3.6,4.7,8.4,0.6,1.7,0.0,0.8,4.7,12.8
Scot Pollard,31,24,0,109,3.6,8.6,0.423,0.0,0.0,,3.6,8.6,0.423,0.7,1.3,0.5,5.0,5.3,10.2,1.0,1.3,0.3,1.3,8.9,7.9
Dwayne Jones,23,4,0,18,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,6.0,12.0,0.5,2.0,10.0,12.0,0.0,0.0,0.0,4.0,6.0,6.0
