Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",21.0,NBA,C,82.0,5.0,1611.0,6.1,12.3,0.5,0.0,0.1,0.0,6.1,12.2,0.5,3.4,4.8,0.71,3.7,7.7,11.4,1.7,1.8,2.5,2.5,5.4,15.7
1991,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",22.0,NBA,C,82.0,81.0,2310.0,5.6,9.9,0.56,0.1,0.2,0.36,5.5,9.7,0.57,3.1,4.3,0.7,3.2,7.2,10.4,1.4,1.7,2.0,2.3,3.8,14.4
1992,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",23.0,NBA,C,36.0,18.0,979.0,5.8,11.7,0.5,0.2,0.7,0.26,5.6,11.0,0.51,3.2,4.1,0.77,3.2,5.9,9.1,2.2,2.0,1.3,3.2,4.2,14.9
1993,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",24.0,NBA,C,82.0,69.0,2525.0,5.7,11.7,0.48,0.3,1.1,0.28,5.4,10.6,0.5,3.4,4.9,0.69,3.1,7.3,10.4,3.3,1.8,2.0,3.1,4.4,15.0
1994,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",25.0,NBA,C,79.0,73.0,2685.0,6.1,12.0,0.51,0.1,0.6,0.19,6.0,11.4,0.52,2.8,4.1,0.69,3.8,7.6,11.4,4.1,1.2,1.5,2.6,3.9,15.1
1995,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",26.0,NBA,C,80.0,80.0,2807.0,6.2,12.3,0.51,0.1,0.7,0.19,6.1,11.6,0.52,3.8,4.9,0.78,3.3,7.3,10.6,4.2,1.4,2.2,2.6,3.9,16.4
1996,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",27.0,NBA,C,79.0,79.0,2470.0,6.0,11.8,0.51,0.0,0.3,0.17,6.0,11.5,0.52,2.8,4.3,0.64,2.9,7.0,9.9,3.8,1.1,1.9,2.9,4.0,14.9
1997,4,753,CHO,Charlotte Hornets,Vlade Divac,"February 3, 1968",28.0,NBA,C,81.0,80.0,2840.0,5.3,10.7,0.49,0.1,0.6,0.23,5.2,10.1,0.51,2.2,3.3,0.68,3.1,6.1,9.2,3.8,1.3,2.3,2.4,3.5,13.0
1998,4,753,CHO,Charlotte Hornets,Vlade Divac,"February 3, 1968",29.0,NBA,C,64.0,41.0,1805.0,5.3,10.7,0.5,0.1,0.3,0.21,5.3,10.4,0.51,2.6,3.7,0.69,3.6,6.7,10.3,3.4,1.7,1.9,2.3,3.6,13.3
1999,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",30.0,NBA,C,50.0,50.0,1761.0,5.4,11.4,0.47,0.2,0.9,0.26,5.1,10.5,0.49,3.7,5.2,0.7,2.9,7.4,10.2,4.4,0.9,1.0,2.7,3.4,14.6
2000,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",31.0,NBA,C,82.0,81.0,2374.0,5.8,11.6,0.5,0.1,0.4,0.27,5.7,11.2,0.51,3.5,5.0,0.69,2.6,7.3,9.9,3.7,1.6,1.6,2.9,3.8,15.2
2001,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",32.0,NBA,C,81.0,81.0,2420.0,5.4,11.2,0.48,0.1,0.2,0.29,5.4,11.0,0.49,3.6,5.2,0.69,3.1,6.9,10.0,3.4,1.3,1.4,2.9,3.6,14.5
2002,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",33.0,NBA,C,80.0,80.0,2420.0,5.0,10.7,0.47,0.0,0.2,0.23,5.0,10.5,0.48,3.1,5.1,0.62,3.0,6.9,10.0,4.4,1.2,1.4,2.4,3.4,13.2
2003,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",34.0,NBA,C,80.0,80.0,2384.0,4.6,9.9,0.47,0.1,0.4,0.24,4.5,9.5,0.48,2.7,3.8,0.71,2.4,6.3,8.7,4.1,1.3,1.6,2.3,3.6,12.0
2004,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",35.0,NBA,C,81.0,81.0,2317.0,4.9,10.4,0.47,0.0,0.2,0.15,4.8,10.2,0.48,2.6,4.0,0.65,2.1,5.1,7.2,6.7,0.9,1.2,2.7,3.4,12.4
2005,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",36.0,NBA,C,15.0,0.0,130.0,3.6,8.6,0.42,0.0,0.0,,3.6,8.6,0.42,2.2,3.3,0.67,5.0,3.9,8.9,5.3,1.1,0.3,3.9,6.9,9.4
