Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,21.0,NBA,PF,82.0,4.0,1448.0,4.4,10.5,0.42,0.1,0.2,0.33,4.4,10.3,0.42,3.0,3.9,0.78,2.5,5.5,8.0,1.7,0.9,0.5,2.1,5.4,11.9
2003,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,22.0,NBA,PF,79.0,79.0,2510.0,4.8,10.7,0.45,0.0,0.2,0.21,4.8,10.5,0.46,3.5,4.2,0.84,3.3,8.3,11.6,1.5,0.9,0.4,1.6,3.5,13.2
2004,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,23.0,NBA,PF,28.0,0.0,610.0,6.3,14.3,0.44,0.3,1.0,0.29,6.0,13.3,0.45,3.5,4.7,0.75,2.8,7.4,10.2,1.2,0.7,1.0,2.0,3.4,16.5
2005,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,24.0,NBA,PF,70.0,69.0,2375.0,5.9,14.4,0.41,0.9,2.2,0.4,5.0,12.1,0.42,3.5,4.8,0.73,3.8,7.7,11.5,1.5,0.8,0.5,1.6,2.9,16.3
2006,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,25.0,NBA,PF,74.0,74.0,2516.0,5.2,12.0,0.43,0.8,2.6,0.32,4.4,9.4,0.46,3.6,4.6,0.79,2.8,7.8,10.6,1.4,0.7,0.4,1.5,2.7,14.8
2007,31,2092,TOT,Total After Trade,Troy Murphy,1980-05-02,26.0,NBA,PF,68.0,48.0,1852.0,5.2,11.3,0.46,1.1,2.9,0.4,4.0,8.4,0.48,2.1,2.8,0.74,1.9,6.1,8.0,2.4,0.9,0.8,1.5,3.8,13.6
2007,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,26.0,NBA,PF,26.0,17.0,667.0,4.4,9.7,0.45,1.2,3.2,0.37,3.2,6.5,0.49,2.5,3.6,0.71,2.0,6.5,8.5,3.2,1.1,0.9,1.6,3.4,12.5
2007,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,26.0,NBA,PF,42.0,31.0,1185.0,5.6,12.2,0.46,1.1,2.7,0.41,4.5,9.5,0.48,1.9,2.4,0.77,1.9,5.9,7.8,2.0,0.8,0.8,1.5,4.0,14.2
2008,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,27.0,NBA,PF,75.0,61.0,2106.0,5.4,11.8,0.46,1.6,4.0,0.4,3.8,7.8,0.48,3.3,4.1,0.8,1.8,7.4,9.3,2.8,0.8,0.5,1.6,3.7,15.7
2009,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,28.0,NBA,PF,73.0,73.0,2482.0,5.3,11.1,0.48,2.3,5.2,0.45,2.9,5.9,0.5,2.2,2.7,0.83,2.1,10.4,12.5,2.5,0.8,0.5,1.7,3.3,15.1
2010,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,29.0,NBA,PF,72.0,69.0,2344.0,5.9,12.5,0.47,2.0,5.1,0.38,3.9,7.4,0.53,2.4,3.0,0.8,2.0,9.3,11.3,2.3,1.1,0.5,1.5,2.7,16.1
2011,31,2092,TOT,Total After Trade,Troy Murphy,1980-05-02,30.0,NBA,PF,35.0,4.0,466.0,3.2,8.8,0.37,0.4,2.5,0.15,2.9,6.3,0.46,1.5,2.3,0.67,1.7,7.0,8.7,1.8,1.2,0.2,1.5,3.6,8.4
2011,3,2092,NJN,New Jersey Nets,Troy Murphy,1980-05-02,30.0,NBA,PF,18.0,4.0,288.0,3.2,9.5,0.34,0.5,2.9,0.17,2.7,6.6,0.42,1.1,2.1,0.53,1.4,8.0,9.4,2.1,0.9,0.2,1.6,3.5,8.1
2011,2,2092,BOS,Boston Celtics,Troy Murphy,1980-05-02,30.0,NBA,PF,17.0,0.0,178.0,3.2,7.7,0.42,0.2,2.0,0.1,3.0,5.7,0.54,2.2,2.6,0.85,2.2,5.5,7.7,1.2,1.6,0.2,1.4,3.8,8.9
2012,14,2092,LAL,Los Angeles Lakers,Troy Murphy,1980-05-02,31.0,NBA,PF,59.0,0.0,956.0,2.9,6.4,0.45,1.1,2.5,0.42,1.8,3.9,0.47,0.2,0.3,0.67,1.5,5.7,7.2,1.9,0.6,0.6,1.0,3.7,7.1
2013,7,2092,DAL,Dallas Mavericks,Troy Murphy,1980-05-02,32.0,NBA,PF,14.0,1.0,256.0,3.1,8.6,0.36,1.5,4.9,0.31,1.5,3.7,0.42,1.4,1.5,0.91,1.0,5.9,6.9,1.0,1.4,0.8,1.0,4.1,9.1
