Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2004,5,194,CHI,Chicago Bulls,35,Lonny Baxter,PF,6-8,260,"January 27, 1979",US,1,Maryland
2004,5,270,CHI,Chicago Bulls,43,Corie Blount,PF,6-9,240,"January 4, 1969",US,10,Cincinnati
2004,5,405,CHI,Chicago Bulls,9,Rick Brunson,PG,6-4,190,"June 14, 1972",US,6,Temple
2004,5,514,CHI,Chicago Bulls,3,Tyson Chandler,PF,7-0,235,"October 2, 1982",US,2,
2004,5,625,CHI,Chicago Bulls,1,Jamal Crawford,SG,6-5,185,"March 20, 1980",US,3,Michigan
2004,5,653,CHI,Chicago Bulls,2,Eddy Curry,PF,7-0,295,"December 5, 1982",US,2,
2004,5,677,CHI,Chicago Bulls,34,Antonio Davis,C,6-9,215,"October 31, 1968",US,10,Texas-El Paso
2004,5,805,CHI,Chicago Bulls,20,Ronald Dupree,SF,6-7,209,"January 26, 1981",US,R,LSU
2004,5,921,CHI,Chicago Bulls,21,Marcus Fizer,SF,6-9,262,"August 10, 1978",US,3,Iowa State
2004,5,1036,CHI,Chicago Bulls,13,Kendall Gill,SG,6-5,195,"May 25, 1968",US,13,Illinois
2004,5,1297,CHI,Chicago Bulls,12,Kirk Hinrich,PG,6-4,190,"January 2, 1981",US,R,Kansas
2004,5,1439,CHI,Chicago Bulls,6,Chris Jefferies,SF,6-8,225,"February 13, 1980",US,1,"Arkansas, Fresno State"
2004,5,1503,CHI,Chicago Bulls,8,Linton Johnson,SF,6-8,205,"June 13, 1980",US,R,Tulane
2004,5,1844,CHI,Chicago Bulls,42,Donyell Marshall,PF,6-9,218,"May 18, 1973",US,9,UConn
2004,5,1869,CHI,Chicago Bulls,31,Roger Mason,SG,6-5,200,"September 10, 1980",US,1,Virginia
2004,5,2244,CHI,Chicago Bulls,15,Jannero Pargo,PG,6-1,175,"October 22, 1979",US,1,Arkansas
2004,5,2316,CHI,Chicago Bulls,33,Scottie Pippen,SF,6-8,210,"September 25, 1965",US,16,University of Central Arkansas
2004,5,2477,CHI,Chicago Bulls,32,Eddie Robinson,SF,6-8,210,"April 19, 1976",US,4,University of Central Oklahoma
2004,5,2509,CHI,Chicago Bulls,5,Jalen Rose,SF,6-8,210,"January 30, 1973",US,9,Michigan
2004,5,2619,CHI,Chicago Bulls,45,Paul Shirley,PF,6-10,230,"December 23, 1977",US,1,Iowa State
2004,5,3151,CHI,Chicago Bulls,11,Jerome Williams,PF,6-9,206,"May 10, 1973",US,7,Georgetown
