Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2004,26,240,SAC,Sacramento Kings,10,Mike Bibby,PG,6-1,190,"May 13, 1978",US,5,Arizona
2004,26,418,SAC,Sacramento Kings,32,Rodney Buford,SF,6-5,189,"November 2, 1977",US,3,Creighton
2004,26,533,SAC,Sacramento Kings,13,Doug Christie,SG,6-6,200,"May 9, 1970",US,11,Pepperdine
2004,26,753,SAC,Sacramento Kings,21,Vlade Divac,C,7-1,243,"February 3, 1968",RS,14,
2004,26,1396,SAC,Sacramento Kings,24,Bobby Jackson,SG,6-1,185,"March 13, 1973",US,6,Minnesota
2004,26,1870,SAC,Sacramento Kings,34,Tony Massenburg,PF,6-9,220,"July 31, 1967",US,11,Maryland
2004,26,1992,SAC,Sacramento Kings,52,Brad Miller,PF,6-11,244,"April 12, 1976",US,5,Purdue
2004,26,2277,SAC,Sacramento Kings,8,Anthony Peeler,SG,6-4,208,"November 25, 1969",US,11,Missouri
2004,26,2683,SAC,Sacramento Kings,55,Jabari Smith,C,6-11,250,"February 12, 1977",US,2,LSU
2004,26,2720,SAC,Sacramento Kings,25,Darius Songaila,PF,6-9,248,"February 14, 1978",LT,R,Wake Forest
2004,26,2764,SAC,Sacramento Kings,16,Peja Stojakovic,SF,6-10,229,"June 9, 1977",HR,5,
2004,26,3012,SAC,Sacramento Kings,3,Gerald Wallace,SF,6-7,215,"July 23, 1982",US,2,Alabama
2004,26,3057,SAC,Sacramento Kings,4,Chris Webber,PF,6-9,245,"March 1, 1973",US,10,Michigan
