Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,29,1238,UTA,Utah Jazz,20.0,NBA,SF,72.0,17.0,1218.0,4.2,8.7,0.48,1.0,2.2,0.47,3.2,6.5,0.49,2.0,2.9,0.71,1.2,2.9,4.1,2.4,0.9,0.6,2.1,3.1,11.5
2012,29,1238,UTA,Utah Jazz,21.0,NBA,SF,66.0,58.0,2015.0,4.8,10.5,0.46,1.0,2.8,0.35,3.8,7.6,0.5,3.4,4.1,0.83,1.1,3.1,4.1,3.7,0.9,0.7,1.9,1.9,14.0
2013,29,1238,UTA,Utah Jazz,22.0,NBA,SF,72.0,27.0,2104.0,5.7,13.2,0.44,1.7,4.2,0.42,4.0,9.0,0.44,4.2,5.0,0.83,0.9,3.0,3.8,3.6,1.0,0.7,2.1,2.1,17.4
2014,29,1238,UTA,Utah Jazz,23.0,NBA,SF,77.0,77.0,2800.0,5.5,13.3,0.41,1.1,3.6,0.3,4.4,9.7,0.45,4.0,4.9,0.82,0.8,4.2,5.0,5.1,1.4,0.5,2.7,2.0,16.0
2015,29,1238,UTA,Utah Jazz,24.0,NBA,SF,76.0,76.0,2618.0,6.7,14.9,0.44,1.7,4.5,0.36,5.0,10.4,0.48,5.2,6.4,0.81,0.7,4.4,5.1,4.3,1.5,0.4,2.8,1.8,20.1
2016,29,1238,UTA,Utah Jazz,25.0,NBA,SF,80.0,80.0,2893.0,6.5,15.0,0.43,1.8,5.1,0.35,4.7,9.9,0.48,4.9,5.9,0.82,0.8,4.2,4.9,3.7,1.2,0.3,2.5,2.3,19.6
2017,29,1238,UTA,Utah Jazz,26.0,NBA,SF,73.0,73.0,2516.0,7.8,16.5,0.47,2.1,5.4,0.4,5.7,11.2,0.51,5.2,6.1,0.84,0.7,4.9,5.6,3.6,1.0,0.3,2.0,1.7,22.9
2018,2,1238,BOS,Boston Celtics,27.0,NBA,SF,1.0,1.0,5.0,7.2,14.4,0.5,0.0,7.2,0.0,7.2,7.2,1.0,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,7.2,14.4
2019,2,1238,BOS,Boston Celtics,28.0,NBA,PF,72.0,18.0,1863.0,5.7,12.3,0.47,1.5,4.5,0.33,4.2,7.8,0.54,3.0,3.6,0.83,1.0,5.2,6.2,4.7,1.2,0.4,2.0,2.0,15.9
2020,2,1238,BOS,Boston Celtics,29.0,NBA,SF,52.0,52.0,1740.0,7.2,14.5,0.5,1.8,4.6,0.38,5.5,9.9,0.55,2.6,3.0,0.86,1.1,6.1,7.2,4.4,0.8,0.5,2.0,2.0,18.8
2021,4,1238,CHO,Charlotte Hornets,30.0,NBA,SF,14.0,14.0,485.0,8.6,17.1,0.5,2.2,5.3,0.4,6.5,11.8,0.55,4.6,5.0,0.91,0.6,4.8,5.3,3.9,1.3,0.4,2.2,2.1,24.0
