Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1989,22.0,MIA,NBA,PF,82.0,2435.0,13.7,0.561,0.007,0.587,10.7,14.7,12.6,9.1,2.4,1.2,18.8,17.9,,2.0,2.7,4.6,0.091,,-1.4,0.3,-1.1,0.5
1990,23.0,MIA,NBA,PF,81.0,1856.0,11.6,0.538,0.006,0.453,8.9,15.2,12.0,7.2,2.3,1.2,17.9,16.9,,0.6,2.1,2.7,0.07,,-3.0,0.8,-2.3,-0.1
1991,24.0,MIA,NBA,PF,80.0,2514.0,12.2,0.554,0.011,0.41,9.8,15.5,12.6,9.7,2.3,1.0,19.1,13.3,,2.0,3.0,5.0,0.095,,-1.4,1.1,-0.3,1.1
1992,25.0,MIA,NBA,PF,82.0,3063.0,15.8,0.568,0.025,0.454,9.3,16.0,12.6,10.8,2.2,0.8,14.8,17.1,,4.9,2.8,7.7,0.12,,0.7,0.3,1.0,2.3
1993,26.0,MIA,NBA,PF,76.0,2728.0,14.7,0.532,0.031,0.403,8.1,15.9,11.9,10.5,1.9,0.8,11.8,18.0,,3.6,2.9,6.5,0.115,,0.2,0.3,0.5,1.7
1994,27.0,MIA,NBA,PF,69.0,2201.0,13.9,0.507,0.009,0.354,9.8,15.8,12.8,11.5,2.1,0.8,13.9,17.7,,2.6,2.5,5.1,0.111,,-0.4,0.4,0.1,1.1
1995,28.0,TOT,NBA,PF,81.0,2641.0,14.4,0.547,0.043,0.454,8.2,18.8,13.4,8.0,2.2,1.0,15.3,17.4,,2.3,4.2,6.6,0.119,,-1.4,0.8,-0.6,0.9
1995,28.0,MIA,NBA,PF,2.0,62.0,6.5,0.488,0.0,0.833,1.9,19.3,10.4,9.0,1.7,0.0,19.6,14.5,,0.0,0.1,0.0,0.015,,-5.4,-0.8,-6.3,-0.1
1995,28.0,ATL,NBA,PF,79.0,2579.0,14.6,0.548,0.044,0.447,8.4,18.8,13.4,7.9,2.2,1.0,15.2,17.5,,2.4,4.2,6.5,0.122,,-1.3,0.8,-0.5,1.0
1996,29.0,ATL,NBA,PF,82.0,3008.0,16.2,0.546,0.103,0.402,9.4,22.1,15.5,9.7,1.9,0.9,13.7,17.1,,4.7,3.8,8.4,0.134,,0.6,0.2,0.7,2.1
1997,30.0,DET,NBA,PF,65.0,1166.0,12.2,0.523,0.171,0.305,9.6,14.0,11.8,5.5,2.1,0.4,13.3,15.3,,1.1,1.5,2.6,0.107,,-1.0,0.3,-0.6,0.4
1998,31.0,DET,NBA,PF,40.0,739.0,10.0,0.496,0.034,0.487,9.1,15.1,12.1,5.2,2.1,1.2,13.4,10.3,,0.6,1.0,1.6,0.104,,-2.6,1.5,-1.1,0.2
1999,32.0,ATL,NBA,PF,50.0,1380.0,15.6,0.529,0.05,0.655,8.6,16.5,12.6,7.3,2.3,0.9,13.8,18.3,,2.3,2.6,4.9,0.17,,-0.3,1.7,1.5,1.2
2001,34.0,VAN,NBA,PF,66.0,1507.0,11.4,0.51,0.047,0.492,5.8,14.9,10.4,8.7,2.5,0.7,13.8,13.6,,1.0,1.4,2.4,0.078,,-2.3,1.2,-1.1,0.3
2002,35.0,MEM,NBA,PF,66.0,1868.0,7.7,0.475,0.044,0.319,1.9,11.9,6.9,11.5,1.8,0.4,19.0,13.2,,-1.0,1.2,0.2,0.004,,-4.8,0.2,-4.6,-1.2
2003,36.0,BOS,NBA,PF,41.0,488.0,5.3,0.449,0.043,0.329,5.4,14.1,9.6,8.2,1.0,0.2,19.2,9.4,,0.0,0.5,0.4,0.041,,-5.3,0.3,-5.1,-0.4
