Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",24.0,NBA,SG,3,3,41.7,6.7,11.7,0.57,1.0,2.3,0.43,5.7,9.3,0.61,0.61,6.3,7.0,0.9,0.3,3.7,4.0,2.0,1.0,0.0,1.0,2.0,20.7
1991,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",25.0,NBA,SG,5,5,38.6,6.8,14.0,0.49,1.6,3.8,0.42,5.2,10.2,0.51,0.54,6.4,7.4,0.86,1.0,2.2,3.2,2.8,1.6,0.4,2.4,2.8,21.6
1992,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",26.0,NBA,SG,3,3,43.3,8.3,14.3,0.58,2.3,3.7,0.64,6.0,10.7,0.56,0.66,8.0,10.0,0.8,1.3,1.0,2.3,4.7,1.3,0.0,1.3,4.0,27.0
1993,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",27.0,NBA,SG,4,4,43.8,10.0,18.8,0.53,2.5,4.8,0.53,7.5,14.0,0.54,0.6,9.0,9.5,0.95,1.0,2.0,3.0,2.8,0.8,0.0,2.5,2.8,31.5
1994,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",28.0,NBA,SG,16,16,36.0,7.6,16.9,0.45,2.2,5.2,0.42,5.4,11.7,0.46,0.51,5.9,7.0,0.84,0.7,2.3,3.0,2.9,1.3,0.3,2.0,2.1,23.2
1995,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",29.0,NBA,SG,17,17,37.7,8.1,17.1,0.48,3.2,7.5,0.42,4.9,9.5,0.52,0.57,6.1,7.1,0.86,0.5,3.1,3.6,2.1,0.9,0.2,2.3,2.1,25.5
1996,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",30.0,NBA,SG,1,1,31.0,7.0,17.0,0.41,2.0,6.0,0.33,5.0,11.0,0.46,0.47,13.0,15.0,0.87,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,29.0
1998,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",32.0,NBA,SG,16,16,39.3,6.1,14.4,0.43,2.4,5.9,0.4,3.8,8.4,0.44,0.51,5.3,5.9,0.9,0.3,1.4,1.8,2.0,1.2,0.2,1.7,1.6,19.9
1999,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",33.0,NBA,SG,13,13,37.0,6.1,15.3,0.4,2.2,6.5,0.33,3.9,8.8,0.44,0.47,5.9,6.6,0.9,1.0,2.9,3.9,2.6,0.7,0.2,1.6,2.0,20.2
2001,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",35.0,NBA,SG,4,4,44.3,10.3,22.5,0.46,3.8,8.8,0.43,6.5,13.8,0.47,0.54,7.0,7.5,0.93,1.8,3.3,5.0,2.5,0.8,0.5,2.8,0.8,31.3
2002,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",36.0,NBA,SG,5,5,39.6,8.4,16.6,0.51,2.6,6.2,0.42,5.8,10.4,0.56,0.58,4.2,4.8,0.88,0.0,3.2,3.2,2.8,1.6,0.2,2.8,2.0,23.6
2003,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",37.0,NBA,SG,6,6,29.3,2.5,8.8,0.28,0.7,4.2,0.16,1.8,4.7,0.39,0.32,3.5,3.8,0.91,0.2,2.2,2.3,2.3,0.2,0.2,1.2,1.5,9.2
2004,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",38.0,NBA,SG,16,16,28.4,2.8,7.0,0.4,1.5,4.0,0.38,1.3,3.0,0.44,0.51,2.9,3.2,0.92,0.2,2.1,2.3,2.8,1.1,0.2,1.8,1.4,10.1
2005,12,1997,IND,Indiana Pacers,Reggie Miller,"August 24, 1965",39.0,NBA,SG,13,13,33.1,4.8,11.0,0.43,1.6,5.1,0.32,3.2,5.9,0.53,0.51,3.7,3.9,0.94,0.3,2.8,3.1,1.5,0.8,0.1,1.6,2.2,14.8
