Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,4,249,CHA,Charlotte Bobcats,19.0,NBA,C,63.0,1455.0,10.6,0.48,0.0,0.51,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,-0.5,1.1,0.6,0.02,-4.5,-0.2,-4.6,-1.0
2013,4,249,CHA,Charlotte Bobcats,20.0,NBA,C,80.0,2186.0,10.1,0.47,0.0,0.41,9.9,20.9,15.2,2.5,0.7,5.3,16.7,10.2,0.1,1.3,1.4,0.03,-3.6,-0.8,-4.4,-1.3
2014,4,249,CHA,Charlotte Bobcats,21.0,NBA,C,77.0,1072.0,13.3,0.61,0.0,0.62,11.0,27.6,19.3,1.1,0.3,6.3,17.9,9.6,1.1,2.1,3.2,0.14,-2.9,1.7,-1.2,0.2
2015,4,249,CHO,Charlotte Hornets,22.0,NBA,C,64.0,1243.0,15.2,0.58,0.0,0.94,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,1.8,2.2,4.0,0.16,-2.4,1.3,-1.1,0.3
2016,28,249,TOR,Toronto Raptors,23.0,NBA,C,82.0,1808.0,14.9,0.59,0.0,0.78,11.7,29.5,20.8,2.4,0.5,6.1,15.5,11.5,2.8,3.1,5.9,0.16,-1.3,1.1,-0.2,0.8
2017,22,249,ORL,Orlando Magic,24.0,NBA,C,81.0,1793.0,12.2,0.55,0.0,0.69,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,0.8,2.1,2.9,0.08,-3.4,0.2,-3.2,-0.6
2018,22,249,ORL,Orlando Magic,25.0,NBA,C,82.0,1495.0,14.1,0.56,0.0,0.45,10.5,24.0,17.2,6.5,0.7,5.1,16.6,14.9,1.1,1.8,2.9,0.09,-2.6,0.2,-2.4,-0.2
2019,4,249,CHO,Charlotte Hornets,26.0,NBA,C,54.0,783.0,14.4,0.6,0.0,0.58,11.0,23.3,17.0,5.9,0.7,4.6,14.8,12.7,1.2,0.8,2.0,0.12,-2.4,0.0,-2.5,-0.1
2020,4,249,CHO,Charlotte Hornets,27.0,NBA,C,53.0,1029.0,16.1,0.57,0.0,0.54,12.3,20.7,16.3,7.8,0.5,4.4,12.2,16.8,1.5,0.9,2.4,0.11,-1.8,-0.7,-2.5,-0.1
2021,4,249,CHO,Charlotte Hornets,28.0,NBA,C,20.0,483.0,11.7,0.53,0.01,0.42,10.4,18.6,14.4,9.0,0.6,5.0,15.1,12.4,0.3,0.5,0.8,0.08,-2.9,-0.8,-3.7,-0.2
