Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1994,23.0,UTA,NBA,SF,67.0,1121.0,11.1,0.516,0.079,0.362,6.4,12.2,9.3,7.0,3.1,1.2,14.5,14.9,,0.4,1.7,2.1,0.089,,-2.6,1.8,-0.9,0.3
1995,24.0,UTA,NBA,SF,63.0,860.0,11.0,0.507,0.185,0.391,6.7,13.4,10.2,5.7,2.9,1.0,13.1,16.9,,0.1,1.3,1.4,0.079,,-2.1,0.9,-1.2,0.2
1996,25.0,UTA,NBA,SF,59.0,577.0,10.0,0.507,0.282,0.472,6.1,12.8,9.6,7.2,2.7,1.2,17.4,16.5,,0.0,0.8,0.8,0.064,,-2.4,0.8,-1.6,0.1
1997,26.0,UTA,NBA,SF,81.0,2525.0,13.7,0.6,0.426,0.394,4.2,11.8,8.2,7.3,2.7,0.9,11.4,15.1,,3.9,3.4,7.4,0.14,,0.7,1.2,1.9,2.5
1998,27.0,UTA,NBA,SF,82.0,2219.0,12.9,0.57,0.408,0.53,4.7,13.0,9.1,7.0,2.2,1.0,11.1,15.2,,3.8,2.2,6.0,0.13,,0.3,0.4,0.8,1.6
1999,28.0,UTA,NBA,SF,50.0,1770.0,14.1,0.572,0.314,0.365,4.8,12.9,9.2,7.3,2.4,0.6,12.3,16.7,,2.9,2.7,5.6,0.151,,0.4,1.2,1.5,1.6
2001,30.0,UTA,NBA,SF,78.0,2473.0,14.1,0.565,0.329,0.407,4.8,11.6,8.3,10.4,2.1,0.7,12.0,17.5,,4.5,2.3,6.8,0.133,,1.1,0.2,1.3,2.0
2002,31.0,UTA,NBA,SG,66.0,1998.0,9.8,0.493,0.387,0.24,4.7,13.1,8.9,11.1,1.7,0.8,14.6,17.1,,0.7,1.6,2.3,0.055,,-1.8,-0.8,-2.7,-0.3
2003,32.0,WAS,NBA,SF,70.0,1388.0,9.1,0.468,0.458,0.225,3.7,14.1,8.9,8.2,2.7,0.4,14.1,13.3,,0.0,1.6,1.5,0.052,,-2.7,1.1,-1.6,0.1
2004,33.0,LAL,NBA,SF,72.0,945.0,11.6,0.53,0.459,0.266,3.8,13.9,8.7,11.4,1.8,0.9,12.0,14.7,,1.1,1.1,2.2,0.111,,-0.9,0.6,-0.2,0.4
2005,34.0,DEN,NBA,SF,70.0,1026.0,11.8,0.537,0.591,0.306,5.6,13.6,9.7,10.4,2.2,0.8,10.9,14.0,,1.3,1.3,2.6,0.121,,-0.5,1.0,0.5,0.7
2006,35.0,DEN,NBA,SF,1.0,3.0,16.4,,,,0.0,38.5,19.5,43.2,0.0,0.0,,0.0,,0.0,0.0,0.0,0.194,,3.2,5.1,8.2,0.0
