Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,29,2535,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",23.0,NBA,SF,67.0,1121.0,11.1,0.52,0.08,0.36,6.4,12.2,9.3,7.0,3.1,1.2,14.5,14.9,0.4,1.7,2.1,0.09,-2.6,1.8,-0.9,0.3
1995,29,2535,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",24.0,NBA,SF,63.0,860.0,11.0,0.51,0.18,0.39,6.7,13.4,10.2,5.7,2.9,1.0,13.1,16.9,0.1,1.3,1.4,0.08,-2.1,0.9,-1.2,0.2
1996,29,2535,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",25.0,NBA,SF,59.0,577.0,10.0,0.51,0.28,0.47,6.1,12.8,9.6,7.2,2.7,1.2,17.4,16.5,0.0,0.8,0.8,0.06,-2.4,0.8,-1.6,0.1
1997,29,2535,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",26.0,NBA,SF,81.0,2525.0,13.7,0.6,0.43,0.39,4.2,11.8,8.2,7.3,2.7,0.9,11.4,15.1,3.9,3.4,7.4,0.14,0.7,1.2,1.9,2.5
1998,29,2535,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",27.0,NBA,SF,82.0,2219.0,12.9,0.57,0.41,0.53,4.7,13.0,9.1,7.0,2.2,1.0,11.1,15.2,3.8,2.2,6.0,0.13,0.3,0.4,0.8,1.6
1999,29,2535,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",28.0,NBA,SF,50.0,1770.0,14.1,0.57,0.31,0.36,4.8,12.9,9.2,7.3,2.4,0.6,12.3,16.7,2.9,2.7,5.6,0.15,0.4,1.2,1.5,1.6
2000,29,2535,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",29.0,NBA,SF,82.0,2900.0,15.1,0.55,0.29,0.35,4.3,13.5,9.0,8.9,2.4,0.6,8.8,18.4,5.1,3.7,8.8,0.15,0.9,0.8,1.7,2.7
2001,29,2535,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",30.0,NBA,SF,78.0,2473.0,14.1,0.56,0.33,0.41,4.8,11.6,8.3,10.4,2.1,0.7,12.0,17.5,4.5,2.3,6.8,0.13,1.1,0.2,1.3,2.0
2002,29,2535,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",31.0,NBA,SG,66.0,1998.0,9.8,0.49,0.39,0.24,4.7,13.1,8.9,11.1,1.7,0.8,14.6,17.1,0.7,1.6,2.3,0.06,-1.8,-0.8,-2.7,-0.3
2003,30,2535,WAS,Washington Wizards,Bryon Russell,"December 31, 1970",32.0,NBA,SF,70.0,1388.0,9.1,0.47,0.46,0.22,3.7,14.1,8.9,8.2,2.7,0.4,14.1,13.3,0.0,1.6,1.5,0.05,-2.7,1.1,-1.6,0.1
2004,14,2535,LAL,Los Angeles Lakers,Bryon Russell,"December 31, 1970",33.0,NBA,SF,72.0,945.0,11.6,0.53,0.46,0.27,3.8,13.9,8.7,11.4,1.8,0.9,12.0,14.7,1.1,1.1,2.2,0.11,-0.9,0.6,-0.2,0.4
2005,8,2535,DEN,Denver Nuggets,Bryon Russell,"December 31, 1970",34.0,NBA,SF,70.0,1026.0,11.8,0.54,0.59,0.31,5.6,13.6,9.7,10.4,2.2,0.8,10.9,14.0,1.3,1.3,2.6,0.12,-0.5,1.0,0.5,0.7
2006,8,2535,DEN,Denver Nuggets,Bryon Russell,"December 31, 1970",35.0,NBA,SF,1.0,3.0,16.4,,,,0.0,38.5,19.5,43.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.19,3.2,5.1,8.2,0.0
