Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,13,LAC,Los Angeles Clippers,Maurice Taylor,22.0,46,45.0,1505,311,675,0.46,1,6,0.17,310,669,0.46,0.46,150,206,0.73,100,142,242,67,16,29,120,179,773
1999,13,LAC,Los Angeles Clippers,Lamond Murray,25.0,50,13.0,1317,226,578,0.39,34,103,0.33,192,475,0.4,0.42,126,157,0.8,59,136,195,61,58,20,99,107,612
1999,13,LAC,Los Angeles Clippers,Tyrone Nesby,23.0,50,36.0,1288,182,405,0.45,35,96,0.36,147,309,0.48,0.49,104,133,0.78,57,118,175,82,77,20,53,143,503
1999,13,LAC,Los Angeles Clippers,Michael Olowokandi,23.0,45,36.0,1279,172,399,0.43,0,0,,172,399,0.43,0.43,57,118,0.48,120,237,357,25,27,55,85,137,401
1999,13,LAC,Los Angeles Clippers,Eric Piatkowski,28.0,49,38.0,1242,180,417,0.43,65,165,0.39,115,252,0.46,0.51,88,102,0.86,39,101,140,53,44,6,53,86,513
1999,13,LAC,Los Angeles Clippers,Lorenzen Wright,23.0,48,15.0,1135,119,260,0.46,0,1,0.0,119,259,0.46,0.46,81,117,0.69,142,219,361,33,26,36,48,162,319
1999,13,LAC,Los Angeles Clippers,Rodney Rogers,27.0,47,7.0,968,131,297,0.44,18,63,0.29,113,234,0.48,0.47,68,101,0.67,65,114,179,77,47,22,66,140,348
1999,13,LAC,Los Angeles Clippers,Darrick Martin,27.0,37,25.0,941,102,278,0.37,31,106,0.29,71,172,0.41,0.42,61,76,0.8,5,43,48,144,43,4,67,82,296
1999,13,LAC,Los Angeles Clippers,Sherman Douglas,32.0,30,19.0,842,96,219,0.44,0,11,0.0,96,208,0.46,0.44,55,87,0.63,16,42,58,124,27,3,61,54,247
1999,13,LAC,Los Angeles Clippers,Troy Hudson,22.0,25,6.0,524,60,150,0.4,15,47,0.32,45,103,0.44,0.45,34,38,0.9,15,40,55,92,11,2,38,28,169
1999,13,LAC,Los Angeles Clippers,Charles Smith,23.0,23,10.0,317,35,97,0.36,7,33,0.21,28,64,0.44,0.4,7,16,0.44,7,17,24,13,17,14,20,35,84
1999,13,LAC,Los Angeles Clippers,James Robinson,28.0,14,0.0,280,39,98,0.4,8,30,0.27,31,68,0.46,0.44,20,27,0.74,10,17,27,18,14,3,16,29,106
1999,13,LAC,Los Angeles Clippers,Brian Skinner,22.0,21,0.0,258,33,71,0.46,0,0,,33,71,0.46,0.46,20,33,0.61,20,33,53,1,10,13,19,20,86
1999,13,LAC,Los Angeles Clippers,Pooh Richardson,32.0,11,0.0,130,12,36,0.33,0,6,0.0,12,30,0.4,0.33,4,4,1.0,1,12,13,30,4,0,9,5,28
1999,13,LAC,Los Angeles Clippers,Keith Closs,22.0,15,0.0,87,12,23,0.52,0,1,0.0,12,22,0.55,0.52,8,10,0.8,5,20,25,0,3,9,6,14,32
1999,13,LAC,Los Angeles Clippers,Stojko Vrankovic,35.0,2,0.0,12,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,4,2,6,0,0,0,0,2,2
1999,13,LAC,Los Angeles Clippers,Team Totals,,50,,12125,1711,4007,0.43,214,668,0.32,1497,3339,0.45,0.45,883,1225,0.72,665,1293,1958,820,424,236,796,1223,4519
