Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,5,CHI,Charlotte Bobcats,Scottie Pippen,25,17,17,41.4,8.4,16.6,0.5,0.2,1.0,0.24,8.1,15.6,0.52,0.51,4.7,5.9,0.79,2.2,6.7,8.9,5.8,2.5,1.1,3.2,3.4,21.6,2313
1991,5,CHI,Charlotte Bobcats,Michael Jordan,27,17,17,40.5,11.6,22.1,0.52,0.6,1.5,0.38,11.0,20.6,0.53,0.54,7.4,8.7,0.84,1.1,5.3,6.4,8.4,2.4,1.4,2.5,3.1,31.1,1567
1991,5,CHI,Charlotte Bobcats,Horace Grant,25,17,17,39.2,5.4,9.2,0.58,0.0,0.0,,5.4,9.2,0.58,0.58,2.6,3.5,0.73,3.3,4.8,8.1,2.2,0.9,0.4,1.2,2.6,13.3,1083
1991,5,CHI,Charlotte Bobcats,Bill Cartwright,33,17,17,30.1,4.1,7.9,0.52,0.0,0.0,,4.1,7.9,0.52,0.52,1.3,1.9,0.69,1.5,3.2,4.7,1.9,0.5,0.4,1.2,3.2,9.5,495
1991,5,CHI,Charlotte Bobcats,John Paxson,30,17,17,28.6,3.6,6.9,0.53,0.1,0.8,0.14,3.5,6.1,0.58,0.54,0.8,0.8,1.0,0.1,1.2,1.4,3.1,0.6,0.0,0.4,1.9,8.2,2265
1991,5,CHI,Charlotte Bobcats,B.J. Armstrong,23,17,0,16.1,2.1,4.1,0.5,0.2,0.3,0.6,1.9,3.8,0.49,0.52,1.2,1.5,0.8,0.3,1.3,1.6,2.5,1.1,0.1,0.8,0.8,5.5,107
1991,5,CHI,Charlotte Bobcats,Craig Hodges,30,17,0,12.3,1.9,4.6,0.42,0.6,1.6,0.39,1.3,2.9,0.44,0.49,0.2,0.2,0.75,0.0,0.2,0.2,0.6,0.6,0.0,0.6,1.2,4.7,1304
1991,5,CHI,Charlotte Bobcats,Will Perdue,25,17,0,11.6,1.7,3.1,0.55,0.0,0.0,,1.7,3.1,0.55,0.55,0.7,1.3,0.55,1.9,1.9,3.8,0.2,0.1,0.5,0.8,2.4,4.1,2282
1991,5,CHI,Charlotte Bobcats,Cliff Levingston,30,17,0,11.3,1.2,2.4,0.51,0.0,0.0,,1.2,2.4,0.51,0.51,0.2,0.4,0.5,1.3,1.1,2.4,0.4,0.6,0.4,0.1,1.6,2.6,1741
1991,5,CHI,Charlotte Bobcats,Stacey King,24,11,0,7.8,0.7,2.5,0.3,0.0,0.1,0.0,0.7,2.4,0.31,0.3,0.6,1.0,0.64,0.8,1.2,2.0,0.2,0.1,0.1,0.8,1.4,2.1,1624
1991,5,CHI,Charlotte Bobcats,Scott Williams,22,12,0,6.0,0.5,1.1,0.46,0.0,0.1,0.0,0.5,1.0,0.5,0.46,0.9,1.7,0.55,0.3,1.3,1.7,0.3,0.1,0.3,0.3,1.3,1.9,3175
1991,5,CHI,Charlotte Bobcats,Dennis Hopson,25,5,0,3.6,0.4,1.2,0.33,0.0,0.0,,0.4,1.2,0.33,0.33,0.8,1.8,0.44,0.4,0.4,0.8,0.2,0.0,0.2,0.2,0.4,1.6,1322
