Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,5,2859,CHI,Chicago Bulls,20.0,NBA,PF,72.0,4.0,966.0,5.0,10.5,0.48,0.0,0.1,0.0,5.0,10.4,0.48,4.0,6.5,0.61,3.3,6.7,10.0,1.5,1.7,2.8,3.5,6.0,13.9
2008,5,2859,CHI,Chicago Bulls,21.0,NBA,PF,74.0,27.0,1330.0,5.0,11.9,0.42,0.0,0.2,0.17,5.0,11.7,0.43,3.5,4.7,0.74,2.8,6.5,9.3,2.4,1.3,1.9,2.1,4.6,13.6
2009,5,2859,CHI,Chicago Bulls,22.0,NBA,PF,79.0,61.0,2175.0,5.1,11.3,0.45,0.0,0.1,0.33,5.0,11.2,0.45,3.9,5.0,0.78,2.4,6.0,8.4,1.3,1.5,2.5,2.1,3.6,14.2
2010,31,2859,TOT,Total After Trade,23.0,NBA,"C,PF",54.0,3.0,1220.0,5.7,12.4,0.46,0.0,0.1,0.0,5.7,12.3,0.46,3.5,5.2,0.69,2.4,7.5,9.9,1.7,1.9,2.5,2.7,3.8,15.0
2010,5,2859,CHI,Chicago Bulls,23.0,NBA,PF,29.0,3.0,678.0,5.3,10.9,0.48,0.0,0.1,0.0,5.3,10.8,0.48,3.1,4.8,0.64,2.2,7.5,9.7,1.8,2.1,2.5,2.8,3.4,13.6
2010,4,2859,CHA,Charlotte Bobcats,23.0,NBA,C,25.0,0.0,542.0,6.3,14.3,0.44,0.0,0.1,0.0,6.3,14.1,0.45,4.1,5.6,0.73,2.6,7.5,10.1,1.5,1.5,2.5,2.7,4.3,16.7
2011,4,2859,CHA,Charlotte Bobcats,24.0,NBA,C,41.0,2.0,861.0,6.5,13.8,0.47,0.0,0.1,0.0,6.5,13.7,0.48,4.5,5.7,0.79,2.7,6.6,9.4,1.2,1.3,2.8,2.7,4.7,17.5
2012,4,2859,CHA,Charlotte Bobcats,25.0,NBA,PF,54.0,30.0,1013.0,4.3,11.6,0.37,0.0,0.1,0.33,4.2,11.5,0.37,2.2,2.9,0.76,1.7,5.4,7.1,1.2,1.3,2.1,1.9,5.1,10.8
2013,4,2859,CHA,Charlotte Bobcats,26.0,NBA,PF,26.0,2.0,360.0,4.8,13.6,0.35,0.3,0.8,0.38,4.5,12.8,0.35,2.6,3.1,0.84,1.6,4.4,6.0,1.9,1.4,1.5,1.7,5.1,12.5
2015,15,2859,MEM,Memphis Grizzlies,28.0,NBA,PF,2.0,0.0,7.0,5.1,5.1,1.0,0.0,0.0,,5.1,5.1,1.0,10.3,10.3,1.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,20.6
