Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,7,2108,DAL,Dallas Mavericks,24.0,NBA,PF,40.0,431.0,14.0,0.52,0.03,0.3,10.9,13.6,12.3,9.7,1.6,1.3,11.9,15.0,,0.6,0.4,1.1,0.12,,0.1,-0.2,-0.1,0.2
2002,7,2108,DAL,Dallas Mavericks,25.0,NBA,PF,62.0,1357.0,14.8,0.55,0.01,0.49,12.4,15.6,14.0,4.0,2.1,1.6,9.9,13.5,,2.8,1.2,4.0,0.14,,0.1,0.0,0.2,0.7
2003,7,2108,DAL,Dallas Mavericks,26.0,NBA,SF,48.0,1103.0,14.8,0.59,0.0,0.39,9.0,13.3,11.1,6.2,1.9,1.5,7.8,12.1,,2.7,1.3,4.0,0.18,,0.1,1.1,1.2,0.9
2004,7,2108,DAL,Dallas Mavericks,27.0,NBA,SF,58.0,720.0,11.5,0.48,0.02,0.28,9.9,13.8,11.8,4.7,2.5,2.0,13.7,12.8,,0.6,0.5,1.1,0.07,,-1.8,0.5,-1.3,0.1
2005,31,2108,TOT,Total After Trade,28.0,NBA,PF,68.0,1185.0,11.2,0.49,0.06,0.28,9.4,13.6,11.5,8.5,1.8,1.5,14.4,15.8,,0.4,1.3,1.6,0.07,,-2.7,-0.2,-3.0,-0.3
2005,10,2108,GSW,Golden State Warriors,28.0,NBA,PF,42.0,610.0,9.9,0.46,0.09,0.26,9.0,12.1,10.5,9.4,1.5,1.2,14.3,16.2,,0.0,0.5,0.4,0.03,,-2.9,-0.5,-3.4,-0.2
2005,8,2108,DEN,Denver Nuggets,28.0,NBA,PF,26.0,575.0,12.5,0.53,0.04,0.31,9.9,15.1,12.5,7.6,2.1,1.8,14.6,15.5,,0.4,0.8,1.2,0.1,,-2.6,0.1,-2.5,-0.1
2006,8,2108,DEN,Denver Nuggets,29.0,NBA,PF,64.0,1449.0,10.9,0.49,0.04,0.38,10.4,15.7,13.1,5.2,1.9,1.8,13.3,12.5,,1.0,1.8,2.7,0.09,,-2.3,0.5,-1.8,0.1
2007,8,2108,DEN,Denver Nuggets,30.0,NBA,PF,75.0,1658.0,13.5,0.61,0.03,0.35,9.0,12.0,10.5,5.7,2.2,1.1,12.1,12.0,,2.9,1.8,4.8,0.14,,-0.9,1.2,0.2,0.9
2008,8,2108,DEN,Denver Nuggets,31.0,NBA,PF,78.0,1664.0,12.1,0.57,0.4,0.24,7.5,14.3,11.0,7.8,2.0,1.7,12.7,11.9,,2.1,2.0,4.1,0.12,,-0.8,1.0,0.2,0.9
2009,3,2108,NJN,New Jersey Nets,32.0,NBA,PF,27.0,319.0,7.7,0.47,0.34,0.3,6.3,18.9,12.5,9.4,1.7,1.0,17.7,14.9,,-0.2,0.3,0.1,0.01,,-4.5,0.2,-4.3,-0.2
2010,31,2108,TOT,Total After Trade,33.0,NBA,PF,46.0,685.0,8.4,0.5,0.44,0.16,5.7,13.7,9.6,6.5,2.0,1.5,13.8,12.2,,0.1,0.8,0.8,0.06,,-3.7,0.6,-3.1,-0.2
2010,3,2108,NJN,New Jersey Nets,33.0,NBA,PF,13.0,204.0,7.0,0.42,0.32,0.23,6.5,15.4,10.7,12.0,2.3,0.7,17.1,15.8,,-0.2,0.2,-0.1,-0.02,,-5.5,0.5,-5.0,-0.2
2010,7,2108,DAL,Dallas Mavericks,33.0,NBA,PF,33.0,481.0,9.1,0.55,0.5,0.13,5.3,13.0,9.2,4.1,1.8,1.9,11.7,10.6,,0.3,0.6,0.9,0.09,,-3.0,0.7,-2.3,0.0
2011,4,2108,CHA,Charlotte Bobcats,34.0,NBA,PF,31.0,372.0,5.5,0.45,0.47,0.15,4.5,9.8,7.2,8.2,1.6,1.3,14.5,11.3,,-0.1,0.3,0.2,0.02,,-4.5,0.9,-3.6,-0.2
2012,4,2108,CHA,Charlotte Bobcats,35.0,NBA,PF,22.0,270.0,9.3,0.44,0.45,0.06,4.5,17.2,10.6,7.4,3.7,1.1,9.6,12.4,,-0.1,0.3,0.2,0.04,,-4.6,1.8,-2.9,-0.1
