Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2011,24.0,TOT,NBA,C,45.0,14.0,524.0,6.0,12.7,0.474,0.0,0.0,,6.0,12.7,0.474,3.5,5.0,0.712,4.4,7.2,11.6,1.4,1.4,2.4,3.4,8.1,15.6,,100.0,108.0
2011,24.0,NYK,NBA,C,34.0,14.0,458.0,5.7,12.3,0.464,0.0,0.0,,5.7,12.3,0.464,3.4,4.8,0.705,4.5,6.9,11.4,1.6,1.5,2.5,3.5,8.3,14.8,,99.0,108.0
2011,24.0,DEN,NBA,C,11.0,0.0,66.0,8.4,16.0,0.524,0.0,0.0,,8.4,16.0,0.524,4.6,6.1,0.75,3.8,9.1,12.9,0.0,0.8,1.5,2.3,6.1,21.3,,110.0,107.0
2012,25.0,DEN,NBA,C,44.0,35.0,687.0,7.4,14.1,0.526,0.0,0.0,,7.4,14.1,0.526,2.9,4.2,0.684,3.9,9.3,13.3,1.6,1.1,3.1,3.9,6.4,17.7,,100.0,103.0
2013,26.0,DEN,NBA,C,41.0,1.0,366.0,6.1,12.0,0.506,0.0,0.3,0.0,6.1,11.7,0.518,2.8,3.6,0.769,6.9,7.9,14.8,1.2,0.8,2.5,3.4,7.9,14.9,,107.0,105.0
2014,27.0,DEN,NBA,C,82.0,30.0,1770.0,7.9,15.1,0.523,0.1,0.7,0.167,7.8,14.4,0.539,5.4,7.2,0.754,4.7,9.9,14.6,1.7,0.7,2.8,3.4,5.9,21.3,,111.0,106.0
2015,28.0,TOT,NBA,C,81.0,80.0,2045.0,7.8,14.1,0.555,0.0,0.1,0.333,7.8,14.0,0.557,3.9,5.4,0.718,5.1,9.7,14.8,1.4,0.8,2.4,2.9,5.7,19.6,,113.0,105.0
2015,28.0,DEN,NBA,C,35.0,35.0,897.0,6.5,12.9,0.504,0.1,0.3,0.333,6.4,12.6,0.509,3.5,4.8,0.733,5.1,10.1,15.1,0.9,0.8,2.3,2.6,6.3,16.6,,108.0,106.0
2015,28.0,CLE,NBA,C,46.0,45.0,1148.0,8.9,15.1,0.59,0.0,0.0,,8.9,15.1,0.59,4.2,5.9,0.708,5.1,9.4,14.4,1.8,0.8,2.5,3.1,5.1,22.0,,117.0,105.0
2016,29.0,CLE,NBA,C,76.0,48.0,1326.0,7.9,13.9,0.565,0.0,0.3,0.143,7.8,13.7,0.574,2.6,3.7,0.716,4.3,8.8,13.1,1.3,0.9,2.2,2.8,6.2,18.4,,112.0,103.0
2017,30.0,LAL,NBA,C,54.0,52.0,1104.0,7.5,14.5,0.515,0.0,0.0,0.0,7.5,14.4,0.517,2.8,3.4,0.808,4.6,7.1,11.7,1.9,0.7,1.4,3.2,5.9,17.7,,106.0,114.0
2018,31.0,BRK,NBA,C,31.0,13.0,359.0,7.0,12.6,0.559,0.5,2.4,0.222,6.5,10.1,0.64,3.1,4.1,0.767,4.3,8.9,13.3,1.5,0.7,1.8,4.5,5.3,17.7,,103.0,110.0
