Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,26,721,SAC,Sacramento Kings,Vinny Del Negro,"August 9, 1966",22.0,NBA,SG,80.0,2.0,1556.0,5.5,11.6,0.48,0.1,0.5,0.3,5.4,11.2,0.48,2.0,2.3,0.85,1.1,2.8,4.0,4.8,1.5,0.3,1.8,3.7,13.2
1990,26,721,SAC,Sacramento Kings,Vinny Del Negro,"August 9, 1966",23.0,NBA,SG,76.0,29.0,1858.0,5.8,12.5,0.46,0.2,0.6,0.31,5.6,11.8,0.47,2.6,3.0,0.87,0.8,3.1,3.8,4.8,1.2,0.2,2.2,3.5,14.3
1993,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",26.0,NBA,PG,73.0,31.0,1526.0,5.1,10.1,0.51,0.1,0.6,0.25,5.0,9.6,0.52,2.4,2.8,0.86,0.4,3.4,3.8,6.9,1.0,0.0,2.2,3.4,12.8
1994,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",27.0,NBA,SG,77.0,56.0,1949.0,5.7,11.7,0.49,0.3,0.8,0.35,5.4,10.9,0.5,2.6,3.1,0.82,0.5,2.5,3.0,5.9,1.2,0.0,1.9,3.1,14.3
1995,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",28.0,NBA,SG,75.0,71.0,2360.0,5.7,11.7,0.49,1.0,2.5,0.41,4.7,9.2,0.51,2.0,2.5,0.79,0.4,2.5,2.9,3.4,0.9,0.2,0.9,2.7,14.3
1996,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",29.0,NBA,SG,82.0,82.0,2766.0,6.2,12.5,0.5,0.7,2.0,0.38,5.5,10.6,0.52,2.3,2.8,0.83,0.5,3.1,3.5,4.1,1.1,0.1,1.3,2.2,15.5
1997,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",30.0,NBA,SG,72.0,53.0,2243.0,5.9,12.5,0.47,0.7,2.2,0.31,5.2,10.3,0.5,1.8,2.1,0.87,0.6,2.7,3.4,3.7,0.9,0.1,1.5,2.1,14.2
1998,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",31.0,NBA,SG,54.0,38.0,1721.0,4.4,10.0,0.44,0.4,0.8,0.44,4.1,9.2,0.44,1.5,1.9,0.8,0.3,2.9,3.2,3.8,0.8,0.1,1.1,2.4,10.7
1999,17,721,MIL,Milwaukee Bucks,Vinny Del Negro,"August 9, 1966",32.0,NBA,PG,48.0,7.0,1093.0,3.8,8.9,0.42,0.4,1.0,0.43,3.3,7.9,0.42,1.3,1.6,0.8,0.5,2.9,3.4,5.7,1.1,0.1,1.8,2.0,9.3
2000,17,721,MIL,Milwaukee Bucks,Vinny Del Negro,"August 9, 1966",33.0,NBA,PG,67.0,0.0,1211.0,4.5,9.7,0.47,0.2,0.7,0.33,4.3,8.9,0.48,1.0,1.2,0.9,0.3,2.9,3.2,4.8,1.1,0.0,1.4,2.4,10.4
2001,31,721,TOT,Total After Trade,Vinny Del Negro,"August 9, 1966",34.0,NBA,PG,65.0,1.0,922.0,4.1,9.1,0.45,0.0,0.5,0.08,4.1,8.6,0.48,1.6,1.7,0.93,0.5,2.7,3.2,4.9,1.0,0.1,1.3,3.0,9.9
2001,10,721,GSW,Golden State Warriors,Vinny Del Negro,"August 9, 1966",34.0,NBA,PG,29.0,1.0,396.0,2.7,8.2,0.33,0.1,0.8,0.11,2.6,7.4,0.36,1.5,1.5,1.0,0.4,2.5,2.8,5.6,0.5,0.0,1.4,3.3,7.0
2001,24,721,PHO,Phoenix Suns,Vinny Del Negro,"August 9, 1966",34.0,NBA,PG,36.0,0.0,526.0,5.2,9.9,0.53,0.0,0.3,0.0,5.2,9.6,0.54,1.7,1.9,0.89,0.5,2.9,3.5,4.4,1.4,0.2,1.3,2.9,12.1
2002,24,721,PHO,Phoenix Suns,Vinny Del Negro,"August 9, 1966",35.0,NBA,PG,2.0,0.0,6.0,6.0,24.0,0.25,0.0,0.0,,6.0,24.0,0.25,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0
